"X"	"SRR16937042"	"SRR16937048"	"SRR16937053"	"SRR16937054"	"SRR16937062"	"SRR16937069"	"SRR16937070"	"SRR16937075"	"SRR16937078"	"SRR16937086"	"SRR16937090"	"SRR16937096"	"SRR16937099"	"SRR16937105"	"SRR16937110"	"SRR16937118"	"SRR16937123"	"SRR16937129"	"SRR16937134"	"SRR16937140"	"SRR16937141"	"SRR16937151"	"SRR16937156"	"SRR16937161"	"SRR16937165"	"SRR16937173"	"SRR16937174"	"SRR16937178"	"SRR16937185"	"SRR16937186"	"SRR16937196"	"SRR16937199"	"SRR16937202"	"SRR16937208"	"SRR16937213"	"SRR16937222"	"SRR16937224"	"SRR16937228"	"SRR16937231"	"SRR16937235"	"SRR16937243"	"SRR16937248"	"SRR16937252"	"SRR16937258"	"SRR16937264"	"SRR16937270"	"SRR16937277"	"SRR16937280"	"SRR16937283"	"SRR16937037"	"SRR16937038"	"SRR16937039"	"SRR16937043"	"SRR16937045"	"SRR16937051"	"SRR16937052"	"SRR16937055"	"SRR16937056"	"SRR16937060"	"SRR16937061"	"SRR16937066"	"SRR16937067"	"SRR16937071"	"SRR16937072"	"SRR16937079"	"SRR16937081"	"SRR16937084"	"SRR16937085"	"SRR16937087"	"SRR16937088"	"SRR16937091"	"SRR16937093"	"SRR16937094"	"SRR16937098"	"SRR16937102"	"SRR16937103"	"SRR16937106"	"SRR16937108"	"SRR16937109"	"SRR16937114"	"SRR16937117"	"SRR16937119"	"SRR16937122"	"SRR16937125"	"SRR16937127"	"SRR16937128"	"SRR16937131"	"SRR16937133"	"SRR16937137"	"SRR16937138"	"SRR16937144"	"SRR16937145"	"SRR16937147"	"SRR16937149"	"SRR16937150"	"SRR16937153"	"SRR16937154"	"SRR16937159"	"SRR16937160"	"SRR16937166"	"SRR16937167"	"SRR16937168"	"SRR16937169"	"SRR16937172"	"SRR16937175"	"SRR16937176"	"SRR16937182"	"SRR16937183"	"SRR16937188"	"SRR16937189"	"SRR16937192"	"SRR16937193"	"SRR16937195"	"SRR16937197"	"SRR16937198"	"SRR16937205"	"SRR16937207"	"SRR16937210"	"SRR16937212"	"SRR16937216"	"SRR16937218"	"SRR16937219"	"SRR16937220"	"SRR16937225"	"SRR16937226"	"SRR16937230"	"SRR16937232"	"SRR16937236"	"SRR16937237"	"SRR16937239"	"SRR16937241"	"SRR16937242"	"SRR16937249"	"SRR16937250"	"SRR16937251"	"SRR16937253"	"SRR16937254"	"SRR16937260"	"SRR16937261"	"SRR16937262"	"SRR16937265"	"SRR16937266"	"SRR16937271"	"SRR16937273"	"SRR16937276"	"SRR16937278"	"SRR16937282"	"SRR16937285"
"MJ006-1-barcode39-umi107659bins-ubs-4"	0	0.127819238857049	0	0	0	0	0	0	0	0.248128946359767	0	0	0	0	0	0	0	0	0.398057551359353	0	0	0	0	0.0297639489891705	0	0	0	0	0.542941757156959	0	0	0.213771597795603	0	0	0	0	0	0	0	0	0.175927283389532	0.0906070673512534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0642197302771328	0.0716194253918409	0	0.0709345628657563	0	0	0	0	0.0236823975198071	0	0	0	0	0	0	0	0	0	0	0	0	0.049288674806766	0	0.0684070217795886	0	0.179827478013281	0	0	0.0322110591303014	0.0564484262985154	0	0	0.113006707494896	0.10224236086906	0	0	0	0.0644108174879781	0.0576590428598885	0	0	0	0	0	0	0.0734712331863909	0.0525373134328358	0	0.542376498203934	0.852370424957013	0	0.0728982951205173	0	0	0	0.627742242427446	0	0	0	0	0	0	0	0	0	0	0	0	0.017055075712354	0	0.013192478257781	0	0.0338479474980725	0.130043913379446	0.211795957927989	0	0.204370382015406	0	0	0.0709601644318293	0	0.0981290069344498	0.0128196225689455	0	0	0.0262131443190874	0.0521462290042815	0	0	0
"MJ006-1-barcode39-umi116853bins-ubs-4"	0.186042829434351	0	0.0514973855173507	0	0	0	0.043925702811245	0	0.13147220901284	0.143228903996288	0	0.0675904021628929	0.048999955454586	0	0.422858893825647	0	0.208363673025866	0.0915580121738246	0.0704047369751237	0.236915427865926	0.0441903893030748	0	0.353005834108396	0.247269730063878	0	0	0	0.200811277561348	0	0.140107557316728	0.0174354404385982	0.4118535370374	0	0	0.250284010224368	0	0.301287318542865	0	0.152674633392393	0.155805082469242	0.259004056101256	0.392630625188765	0.0573645104895105	0.112021696833913	0	0	0.0351316338405463	0	0.0753174090811276	0	0.302122604968238	0.106730705089721	0	0	0.0673174015483002	0.0487631882259066	0	0	0	0	0.267751092142613	0.0673878347224685	0.0499325910021471	0.236621179216233	0.0958809542072563	0.0798023940718222	0.142094385118843	0.199556541019956	0	0	0	0.12002215793685	0.126204681046352	0.183533669380897	0	0.169176112332939	0	0	0.400286910849395	0.380867032597737	0	0.13379608671596	0.296196977084349	0.115201978102258	0.464363180887789	0	0.0306771991717156	0.0483843653987275	0.314452224225399	0.361754839841266	0.134878973461651	0.311374462646683	0	0	0	0.0802929368685755	0.108911525402012	0	0	0	0	0	0.129183012433865	0.0141290833050752	0.278606965174129	0.0929316001030085	0	0	0	0	0.186294673462696	0.109896000857725	0	0.366072844531374	0	0.125562109443439	0.296116255584273	0.26759914098427	0.458896497329079	0.403795679386231	0.167366817854692	0	0	0.235361470691136	0.461329180056385	0.32381380706094	0.14131348447379	0.449204786121865	0.226301742421936	0	0.285827112205946	0.278934770726927	0.323078579890153	0.0469788956345765	0.255462977519258	0.0620695178600032	0.132275132275132	0.0954291866497015	0.0299843158963004	0.129203192463692	0	0	0	0	0.109781534745856	0	0	0
"MJ006-1-barcode39-umi142106bins-ubs-3"	0.589795352887622	0.869995464478621	0	0.996029342486035	0.569032644504343	1.11009348155634	0.320030120481928	0	0.321687319925033	0.988481168425087	0	0.914079724488646	0.841908325537886	0.382804593655124	0.165466523670905	0	0.0705747924765031	2.39746350395904	0.0920677329674694	0.577272803109932	0.295077760830209	0.915320485862009	0.205039316817452	0.286191817203563	0	0	3.00270513976555	0	0.182625863770977	0.549108406453439	1.62537050310932	0.0323599207672243	0.156178824754344	0.630442297246136	0.198807157057654	3.54468041448651	0.36851672020119	0.478589420654912	0	4.10197174018159	0	0.849980584199853	0	0	5.53745928338762	0.187224054099368	0.202006894583141	5.17970165276318	1.08134280180762	6.39284104809116	0.397665650983835	0.783803615502635	0.815553775577077	0.249511266591213	0	0	0.753985351141749	0.589068252619654	1.29427456404683	0.917279563672424	0.406659553479758	0.347579358042206	0	0.204207319049626	0.233949528265705	0.300209006270188	1.53720289355839	0.68489775806849	0	0	0.239495399791331	0.649350649350649	0.770995869664984	1.05725733488432	0	1.59589465967405	0.32684098185699	0.479162841931338	0.16196580207779	0.262126134199619	0.481231953801732	1.18605703938434	0.341296928327645	0.0955333476945555	1.74594445971955	0.169676859846914	0.245417593373725	0.7338295418807	0.148141936746188	0.646773804564688	0.302566345873433	0.213779481817126	0.149821833495303	1.02029959996595	0.0774547187797903	1.09851325715798	0.03331411365238	0.545709422248924	0.701562071800493	0	0	0.454095656954371	1.10470473132783	0	0.0485572139303483	0.61357249224637	0.0746879112280827	0.189142716777205	0.749344323716748	1.02292768959436	0.463501147575189	0.0276973660698331	0.621267385466351	0.0792937569382037	1.30736060220843	0.521228756643112	0.100987624736833	0.372165191873082	0.380023661850644	0.165556228548355	0.445195735493481	0.627930847102864	2.79221713135132	0.324417162303998	0.311495771149183	0	0	0.872779269131672	3.07384743406298	0.699225241167965	0.142913556102973	0.114966358205017	0.802311806727214	8.05868748193119	0.97075931457318	0	0.116310892172961	0.0440442399921699	0.0622751176307777	0.11775480832134	0.800692259618723	0.675571595185177	0	0	0.153694148644198	0	6.52691922505784	0
"MJ006-1-barcode39-umi145585bins-ubs-3"	0.233543126311206	0.569001772976539	0	0.39033582340669	0	0.214754926730672	0.313755020080321	0	0.145458614226971	0.193661616671038	0.434927142777993	0.326686943787315	0	0.198002376028512	0.0888616516010418	0	0.292381283116941	0	0.380005054699065	0.63066219530507	0.0698493250274408	0	0	0.730361517503492	0	0	0.103697024346258	0.429736133981284	0	0	0	0.112769420855479	0	0	0	0.268458671044082	0.390926520753965	0	0.0716251366532212	0.314296459463816	0	0	0.0792176573426573	0.0353752726843936	0	1.3217459341642	0.627977954899765	0	0	0	0.31245158291587	0.23013808284971	0.39564067089007	0.998045066364852	0	0	1.62286370817176	0.356839422259983	0	0	0.704608137217402	0.120588756871786	0.479352873620612	0.246345337266215	0.287642862621769	0.235607068212046	0.290647605924905	0.197092880019709	0.16898688339905	0.461022632020117	0.10907711277625	0.1415645965409	0.0826067003212483	0.423936926457283	0	0.121242880505273	0.177872643187478	0.246006976317239	0.205927948356047	0.315895597625182	0	0.165987626376943	0	0.108645767966357	0	0	0.0782268578878748	0.0701573298281549	0.652663060947829	0.762973844028853	0.142169728783902	0.278842802370164	0	0	0.0754687003495392	0	0	0	0	0	0	0.240791643760308	0	0.336272182660789	0.262686567164179	0	0	0	0	0	0	0.0857724884743219	0	0.155944388645134	0	0	0	0.169779286926995	0.356720324095651	0	0	0.434721355686598	0.26709950483861	0.39438949142839	0.624963034520829	0	0	0.269792664337457	0.213109264164155	0	0.306511969010324	0.239356188394052	0.0376925009871845	0	0	0	0.0638569604086845	0.0807477733189782	0	0.199528980766715	0	0	0.95598715752192	0.570398020383341	0.559885827203864	0	0	0
"MJ006-1-barcode39-umi147946bins-ubs-3"	0.134584174484424	0.10308003133633	0.0950720963397243	0.410525607376001	0	0	0.202894912985274	0	0.106296679627402	0.0443807871537794	0.138511828910189	0.0820740597692271	0.106908993719097	0.0968011616139394	0	0.127371273712737	0	0	0.05325486514785	0.0800840882927073	0	0	0.158535554240298	0.0984499851180255	0	0	0.146528403967538	0	0.0444225074037512	0	0	0.0539332012787072	0	0.227156754621323	0	0	0.331167052613232	0	0.056546160515701	0.0295492397786493	0	0	0.128387237762238	0	0.0641595104135821	0.156485776560666	0.0702632676810926	0	0	0	0.152352424727573	0.0700420252151291	0	0.126041773845046	0	0.101959393563259	0.119680214466944	0.373831775700935	0	0	1.37700561673344	0.202163504167406	0.124831477505368	0.181517616933001	0.222443813760835	0.228006840205206	0	0.0615915250061592	0	0.19279128248114	0	0.12617714039515	0.107847636530519	0.155098875533152	0	0.132521287994135	0.0889363215937389	0.0899577749219754	0	0	0	0.0382274533474171	0.0402242808386153	0.0505764781912353	0.0290226988054868	0	0.0199401794616152	0.0241921826993637	0.0279513088200355	0.0789283286926399	0	0.0464738003950273	0	0	0	0.0220584991397185	0.0345954257159331	0	0	0	0	0.0846619021440352	0.0227970021942115	0	0.0660696517412935	0	0.0213394032080236	0.0687791697371653	0.128177318530496	0.204585537918871	0	0.0428862442371609	0	0.0330390653909182	0	0	0	0.186644779005835	0.220485426451081	0	0	0	0	0.135173817626666	0.224750113360803	0.184393973465257	0.264353673541486	0	0	0	0.146674439158314	0	0.0987184549664357	0.0542064180398959	0	0	0.262269658821383	0	0	0	0.0293783017205002	0	0.0791856832284723	0.139453927777545	0.318366450762982	0	0	0
"MJ006-1-barcode39-umi169644bins-ubs-3"	0.0475002968768555	0.0742176225621573	0	0	0.0449236298292902	0	0.0920348058902276	0	0	0	0	0	0.0222727070248118	0.0396004752057025	0.156273939022522	0	0.026885635229144	0	0.0117341228291873	0.0817525067988054	0	0	0	0.0297639489891705	0.0162321193060769	0	0.0202885482416592	0.55423912606932	0	0	0	0.04804957932103	0	0.0411515859821238	0.0159755751207043	0	0.0423296232663529	0	0.0339276963094206	0.0617847740826304	0	0.194158001466972	0.158435314685315	0	0	0.0810372771474878	0.0658718134510243	0	0	0	0.0800495790941486	0.0600360216129678	0	0.0437287786809342	0	0	0	0	0.130909450180309	0	0.907937913957281	0.117042028728498	0	0.103724352533143	0	0.102603078092343	0.0129176713744402	0	0	0	0	0	0	0.0310197751066305	0	0	0.0867129135538954	0.111988250413071	0.15733820773271	0.271087711437213	0	0.273628087118354	0	0.0393372608154052	0	0	0.0115039496893934	0.0161281217995758	0.152334633069193	0.0964679572910044	0	0.025560590217265	0	0	0	0.00794105969029867	0	0	0	0.0182566553807342	0	0.0417811984606927	0	0.0310839832711654	0.0103482587064677	0	0	0	0.0098597937331151	0	0	0.0151888781673278	0	0.0303959401596448	0	0	0	0.0528452085137004	0.0645323199369017	0	0.0267786908567507	0	0	0.0190833624884705	0.0374583522268005	0	0.0194915150998331	0.0701460927277387	0.0385626287535138	0	0.154196205268997	0.0584255263009103	0.0233334529920666	0	0.0235811979248546	0.228255646323883	0.234902390074804	0	0	0.016354834489075	0.0117513206882001	0.0286072662456264	0.0662280259729041	0.0754938556389716	0.0741025359534526	0.0656544932293804	0	0
"MJ006-1-barcode39-umi233032bins-ubs-3"	0	0	0	0	0	0	0.106676706827309	0	0	0.201730850698997	0	0	0	0.112201346416157	0.0766048720698636	0	0	1.13599755845301	0.0478391161497635	0.405425696981831	0	0	0	0.105318588730911	0	0	0	0	0	0	0	0.0402047500441272	0	0	0	0	0	0	0.0508915444641309	0	0	0.366742891659835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.668371147303364	0.166696222734527	0.114844959304938	0.113448510583125	0	0	0.161470892180503	0.192165558019217	0	0	0	0	0	0	0	0	0	0.0293739673214614	0.104120872764293	0.11650050408872	0	0.0593531512499371	0.360799609946368	0.0449568695033203	0.245929184614915	0	0	0	0.0866490573421101	0.372717107715244	0	0	0	0	0	0	0	0	0	0	0	0	0.568975179763861	0.0932519498134961	0	0	0	0	0	0	0	0.161716879310961	0	0.048897816778559	0	0	0	0	0	0	0	0	0	0	0	0.0944456937261075	0.182732954060935	0.0229323764686838	0	0	0.280185787622934	0.0885806366497672	0.263847506910292	0	0.0746737934287062	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode39-umi72580bins-ubs-5"	0.027708506511499	0.0865872263225168	0.0396133734748851	0	0.0524109014675052	0.0300025265285498	0.0167336010709505	0.040256028340244	0.0811211502419648	0.0342942446188296	0.196686797052468	0.0450602681085953	0	0.101201214414573	0.0980542362494255	0	0.047049861651002	0.0135641499516777	0.0938729826334982	0.0900945993292958	0.0185314535787088	0.0519506221705465	0.0422761477974127	0.064106967053598	0	0	0.0315599639314698	0.120486766536809	0.113524185587364	0.00849136711010473	0.00387454231968849	0.31575437839534	0	0.0411515859821238	0	0.0718169693238945	0.273897562311695	0.0604534005037783	0.156444377426773	0.0617847740826304	0.146606069491277	0.094921689606075	0.106534090909091	0.0353752726843936	0	0.148102609959202	0.107590628636673	0	0	0	0.103289779476321	0.0300180108064839	0.0631083278720357	0.282950920876633	0	0	0.181913925989755	0.0679694137638063	0.108679543545917	0.0661102388232377	0.108710969742113	0	0	0.249586723282876	0.0728695251975148	0.0912027360820825	0.017223561832587	0.0640551860064055	0	0.162056440346465	0	0.0584723333538499	0.07801743919229	0.113739175390978	0.0117705911779419	0.0281960187221564	0.122287442191391	0.30291903800257	0.101807075591754	0.156827601657892	0	0.0352094965042	0.0329107752315943	0.153602637469678	0.0259676778785935	0	0.0076692997929289	0.0145153096196182	0.251561779380319	0.127162307338142	0.0583260425780111	0.127802951086325	0.00708616780045352	0.063835220018725	0	0.0608814576256232	0.178102376833878	0	0	0	0	0.161627267729522	0.0180476267370841	0	0.149651741293532	0.0291111036467256	0.0853576128320945	0.0687791697371653	0.0394391749324604	0.0564373897707231	0.0402396494679424	0.00893463421607519	0.0400817668042807	0.293386900671354	0.0311573070116404	0.0452607603807744	0.128374099241737	0.0775812635626665	0.0824579643638189	0	0	0.156982711775716	0.0780752398759015	0.0477084062211762	0.128146994460107	0.337306049021812	0.162023219267363	0.27788644426758	0.0375478227336845	0.0172648207695794	0.129750465409278	0.124389830189035	0.123846788957892	0	0.0609180946392077	0.0921031555341983	0.0433315088487502	0.0734070666536165	0	0.0457935365694099	0	0.0242061483616839	0.11949839469024	0.093318793775951	0.161927763750137	0.123102174805088	0	0.0379046319460238
"MJ006-1-barcode40-umi105749bins-ubs-4"	0	0.148435245124315	0	0.026919711959082	0.0861036238394729	0	0.0711178045515395	0.112716879352683	0.0503510587708747	0	0	0	0	0.0814009768117217	0	0.146341463414634	0	0	0	0.0133473480487846	0	0	0	0	0.0324642386121538	0.14515660785136	0	0	0.577492596248766	0	0	0	0	0.130039011703511	0	0.143633938647789	0	0	0.0301579522750405	0	0	0	0	0.0589587878073227	0.0789655512782549	0	0	0	0	0	0	0	0.0485448675938736	0.0643070274719621	0	0	0	0.11328235627301	0.06915970952922	0.170784783626698	0.11475046806112	0.1454158538748	0	0	0.061363810692644	0.0342010260307809	0	0	0	0	0	0	0	0	0.0470823647117676	0	0.0755958733546781	0.0973012667523407	0	0	0.141538809941686	0.00502992807202857	0	0	0	0.154594472304966	0.0360457090267659	0.0137089035296395	0	0	0	0	0	0	0	0	0	0	0	0.0497908783110934	0	0	0	0	0	0	0.31297791371768	0.314419061655613	0.0788783498649208	0.131687242798354	0	0	0	0	0	0	0	0	0	0	0	0.0221385875581138	0	0	0	0.0854508657521925	0.0475105680558432	0	0	0	0	0.0584255263009103	0	0	0	0.0520583053019382	0	0.0538318488793188	0	0.0932225565877273	0.0603590562621186	0.0308078251875976	0	0	0	0	0	0.0947615798650595
"MJ006-1-barcode42-umi125821bins-ubs-3"	1.46855084510945	0.919473879520059	0.0911107589922358	0	0.355645402815214	0	0.043925702811245	0.0684352481784147	0.220985202383283	0.609227169110972	0.0969582802371323	0.733838652054265	1.14036259967036	0	0.183851692967673	0.0975609756097561	0.606047027456955	0	0.0397154926526339	0.0934314363414919	0	0.148430349058704	0.551703728756236	0.116766261419054	0	0.0483855359504532	3.06131650135257	0.734969275874533	0.0987166831194472	0	0	0	0.266805492288671	0.898750637849583	0.0177506390230048	0.141924010806744	0	0	0.0395823123609907	0.166550260570569	0.117284855593022	0	0	0.044219090855492	0.676142532820057	0	0.0285444524954439	0	0	0	0.74368641222951	1.17737309052098	0.359232020194665	0.59419693384093	0.381465275440368	0.0975263764518131	0	0	0.548337696981673	0.567446216566124	0	0.120588756871786	0	0	0	0.38001140034201	0.516706854977609	0	0	0.0670578373847443	0	0.0615498245829999	0.362551629187701	0.511826289259403	0	0.177634917949586	0	0.0954653937947494	0.106434669936833	0.147866024420298	0.390647115439053	0.388310447160606	0	0.0739915143908812	0	0.0377059688548697	0.171792315361607	0.120960913496819	0.419269632300532	0.399026550612791	0	0	0.0242954324586978	0.36918035577496	0	0.549697798561786	1.436350823243	0	0	0.0614087499170152	0	0.219901044529962	0.113035135879632	0	1.10646766169154	0	0.0693530604260768	0.103168754605748	0.617223087693005	0.839506172839506	0	0.0268039026482256	0	0.0383253158534651	0.032403599292106	0.413186941540618	0.0650428769491467	0.826409111863187	1.21715125658767	0	0	0.0342141807716304	0.0636929588461301	0	0	0.080953451765235	0.0657838634619367	0.0876826159096734	0.149176484914909	0	0.443784200530285	0.148890857347481	0	0.0758889852558543	0	0	0.127713920817369	0	0	0.271490252518645	0.240902074108101	0.0946240345047642	0.021596095425947	0.0230675670007969	0	0	0	0.0265332423622167
"MJ006-1-barcode42-umi135709bins-ubs-3"	0	0.569001772976539	0	0	0.449236298292902	0.159487114704396	0	0.591763616601586	0	0	0.376752174635714	0	0	0.127601531218375	0	0.601626016260163	0	0	0	0	0	0	0	0	0.109566805316019	0.361278668430051	0	0	2.2852912142152	0.0339654684404189	0	0	0	0	0.134904856574837	0.155603433535105	0	0	0	0	0	0	0.346918706293706	0	0.227025959924983	0	0	0	0	0	0	0	1.55586300638365	1.01862331515588	0	0	0	0	0.6915970952922	0.614274302399251	0	0	0	0	0	0	0	0	0.350044258469462	1.55350656607991	0	0	0	0	0.467880999323191	0	0.104500177872643	0.08261428309161	0	0	1.1832644511125	0	0	0	0	0.716413408242525	0	0	0	0	0	0	0	0	0.117175087384811	0	0	0.0851106438369881	0.465881063305015	0.0531102701984996	0.327038717164258	0.17042330951072	0	0	0	0.0447863133026547	2.62830316178824	1.32645541635962	0	0	0	0	0	0.0541840672411059	0	0.0700811773637797	0.0701778409188162	0	0	0.480516858469614	0	0.158995310644635	0.182860430235664	0	0.0374583522268005	0	0	0.0418178629723058	0	0	0	0	0	0	0	0.194217523626462	1.39345010034665	0.0807477733189782	0	0.15046447729949	0.0550175468583912	0.178245274299672	0	0	0	0	0	0
"MJ006-1-barcode42-umi141606bins-ubs-3"	0	0	0	0	0	0	0	0.63201964494183	0	0.193661616671038	0	1.02029321360176	0	0	0	0	0.517548478161023	0	0	0	0	0	0	0	0	0.75481436082707	0	0.706855697015944	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0776632005867886	0	0	0.0246767347744546	0	0	0	0	0	0	0.043359348942699	0	0	0.34219679120386	0.288146112243993	0	0	0	0	0	0	0.0699056274030059	0.152345142783054	0	0	0.208835687220117	0.229120473022912	0	0	0	0.4554687019142	0.454336851766866	0	0.929876703057411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07462686567164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00507403009914655	0	0	0	0.175898337940195	0	0.220091180631976	0	0	0	0	0	0.147959810483246	0	0	0	0	0	0	0.22363732848154
"MJ006-1-barcode42-umi174216bins-ubs-3"	0.482919684914697	0.705067414340494	0	0	0.0636418089248278	0	0	0.503200354253049	0.19301239195502	0.207782776219967	0	1.62538824248861	0	0.319003828045937	0.13482457484296	0.149051490514905	0.311425274737585	0	0.156154096111492	0.153494502561022	0.076976807173098	0	0	0.144240675870595	0.0710155219640864	0.935453695042095	0.288548241659152	0	0	0	0	0	0.0325372551571549	0	0	0	0	0	0	0.448611185730404	0.0439818208473831	0	0.142045454545455	0	2.31961306879874	0	0.0285444524954439	0	0	0	0.23498424830863	0.560336201721033	0.250006068108449	0.231505298899064	0	0	0	0	0.155609346440745	0.603255929262044	0	0	0	0	0.210938099255964	0.152004560136804	0.307871167757492	0.275930032027593	0	0	0	1.2740813688681	1.77145479577788	0.0439446814010598	1.87152399729276	0.32989341904923	0.0844895055140519	0.0862860290067927	0.16196580207779	0.105298532541727	0.294400724678707	0.476837181228308	0	0	0	0	0.0391134289439374	0.145959502286161	0.0866490573421101	0.166626471684462	0.568678915135608	0.262576972231904	0	0.151076687377649	0	0	0	0	0	0	0	0	0	0	0.13452736318408	0	0	0	0.291849894500207	0.171663727219283	0	0	0	0	0	0	0.0804477688581552	0	0.0322661599684509	0.0323036543508985	0.0267786908567507	0	0	0	0	0	0.315518900678548	0.0580054228325532	1.50089810332755	0	0.0846198687451814	0.0829265534593566	0.172308575941415	0	0.367473667662317	0.160179400929041	0.0433315088487502	0	0	0	0.482872450096948	0.957243139757498	0	0	0	0	0	0
"MJ006-1-barcode43-umi124055bins-ubs-5"	0	0.127819238857049	0	0	0	0.13422182920667	0	0.128819290688781	0	0	0	0.0820740597692271	0	0	0	0.0731707317073171	0.0504105660546451	0.0135641499516777	0	0	0	0.111322761794028	0	0	0	0.0935453695042095	0	0	0	0	0	0	0	0	0	1.05160562224274	0	0.687657430730479	0	0	0	0	0	0	0	0.268261331246856	0	0.0670945809943417	0.268990746718313	0.195283160582845	0	0	0.131071142503459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248672813635094	0.135160770179266	0	0.0596603946764571	0	0.326633905187888	0	0	0	0	0	0	0.01408379860168	0	0	0	0.109347309679122	0	0	0	0	0	0	0.0354308390022676	0.109583794365478	0.417063870352717	0	0	0.117652948833484	0.559057275966018	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404825844723235	0	0.0922256287544555	0	0	0	0	0	0	0.138869321955441	0.497216001314951	0	0	0	0	0	0	0.304292466063837	0	0	0	0.0903440300664932	0	0	0	0	0.256019928037642	0	0	0	0.328260650474394	0.0188734639097429	0	0	0.203750388507097	0.170570843757107
"MJ006-1-barcode45-umi120059bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0900945993292958	0	0	0.312843493700854	0	0	0	0	0	0.301085883514314	0	0	0	0	0	0	0	0	0	0	0	0	0	0.237652972027972	0	0	0.419158330073213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241778821293307	0	0	0	0	0.0936249893607967	0	0.0891163365244629	0.329297200333141	0	0	0	0	0	0	0	0	0	0.213394032080236	0.307049864898059	0	0	0	0	0	0	0.286024078366859	0	0	0.0764568974240772	0.116516688774961	0	0	0	0	0	0.181377284466613	0	0	0	0.0517551070112948	0	0	0	0	0	0	0.152170430882588	0.317004196314541	0	0	0	0	0	0.131016312250745	0.196074319506773	0	0	0	0
"MJ006-1-barcode45-umi135865bins-ubs-3"	0.870838776075684	0	0	0	0	0	0	0	0.590226300036365	0	0	2.73902058288675	0	0.42680512166146	0.677187069097595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65349268671528	0.464379370629371	0	0.069094857368473	0	0	0	0	0	1.10520064039663	0.900540324194517	0	0	0	0	0	0	0	0	0.0483159865520504	0.0602943784358929	0	0.307931671582769	0.521592390887474	0.684020520615618	0	0	0	0	0	4.07152089616545	3.10004589261129	0	0	0	0.702596940590537	0.190930787589499	0.416483491057174	1.05522571972667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67799278156939	1.3641415408884	0	0	0	0	0	0	0	0	0	0.0111628662181224	0	0	0	0.396668700865133	0	0.379264266624745	0.0660740028832292	0.109469074986316	0	0	0	0.321558866104384	0	0	0	0	0	0	0
"MJ006-1-barcode45-umi38159bins-ubs-10"	0.178126113288208	0	0	0	0.613956274333633	0	0	0	0	0.106917350870469	0.307496260180619	0	0	0	0	0.0731707317073171	0.693425341951673	0	0	0	0	0	0	0.423563889461272	0	0	0.238954012623986	0.634563637093859	0	0.00424568355505236	0	0	0	0.836200227156755	0	0	0	0	0	1.3700102079192	0	0.944902273805928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.936126068270513	0.694157507643996	0	0	0	0	0	0	0.0430589045814674	0.115792067011579	0	1.34953897736798	0	0	0	0	0	0	0	0	0	0	0.690709392515428	0	0	0	0	0.716413408242525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144116649711767	0.802388059701493	0	0	0	0.429887006763818	0.465608465608466	0	0	0	0	0	0	0	0.151789428709565	0.138027462087262	0	0	0	0	0	0	0	0	1.33277576182704	0.0192813143767569	0	0	0	0	0	0	0	0	0.0354800822159147	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode46-umi135319bins-ubs-3"	0.15437596484978	0.0948336288294232	0	0	0	0	0.0209170013386881	0	0	0	0	0	0	0	0.661866094683622	0	0	0	0	0.313662679146437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70769404757417	0	0.713482871524214	0.798205117141994	1.12270541958042	0	0	0	0	0	0	0	0.271135671125342	0.0667066906810753	0	0.200637925712522	0	0	0	0	0	0	0	0.191523319737542	0	0.129655440666429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.504407783613688	0.356222695194354	0	0	0	0	0	0	0	0	0.138358978659176	0.15785665738528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165281822372637	1.2547951098842	0	0	0	0	0	0	4.20957949179222	1.73839950296637	0	0.013192478257781	0	0.517121420109442	0.5295991255018	1.35693003553864	0	1.23408269140072	0.832932884831011	0.631727786900201	0	0	0	0	0	0	0	0	0	0	0
