"X"	"ERR4856242"	"ERR4856124"	"ERR4856128"	"ERR4856134"	"ERR4856138"	"ERR4856140"	"ERR4856144"	"ERR4856148"	"ERR4856152"	"ERR4856158"	"ERR4856160"	"ERR4856166"	"ERR4856170"	"ERR4856172"	"ERR4856178"	"ERR4856182"	"ERR4856184"	"ERR4856188"	"ERR4856194"	"ERR4856196"	"ERR4856200"	"ERR4856206"	"ERR4856210"	"ERR4856212"	"ERR4856216"	"ERR4856222"	"ERR4856226"	"ERR4856230"	"ERR4856232"	"ERR4856238"	"ERR4856123"	"ERR4856127"	"ERR4856133"	"ERR4856137"	"ERR4856139"	"ERR4856143"	"ERR4856147"	"ERR4856151"	"ERR4856157"	"ERR4856159"	"ERR4856165"	"ERR4856169"	"ERR4856171"	"ERR4856177"	"ERR4856181"	"ERR4856183"	"ERR4856187"	"ERR4856193"	"ERR4856195"	"ERR4856199"	"ERR4856205"	"ERR4856209"	"ERR4856211"	"ERR4856215"	"ERR4856225"	"ERR4856229"	"ERR4856231"	"ERR4856237"	"ERR4856241"	"ERR4856221"	"ERR4856125"	"ERR4856129"	"ERR4856131"	"ERR4856135"	"ERR4856141"	"ERR4856145"	"ERR4856149"	"ERR4856153"	"ERR4856155"	"ERR4856163"	"ERR4856167"	"ERR4856173"	"ERR4856175"	"ERR4856179"	"ERR4856185"	"ERR4856189"	"ERR4856191"	"ERR4856197"	"ERR4856201"	"ERR4856203"	"ERR4856207"	"ERR4856213"	"ERR4856217"	"ERR4856219"	"ERR4856223"	"ERR4856227"	"ERR4856233"	"ERR4856235"	"ERR4856239"
"GB-GCA-905205225.1-CAJLCQ010000084.1"	0	0.397292525014715	0	0.455034334408869	0	0.572028951669391	0.190639595844057	0	0	0.188797986154814	0.598933606018552	0	0	0.060312175822055	0.17004288037853	0	0.142379155691607	0	0	0	0.938207699773536	0.194279546681058	0	0	0	0	0	0.175169695642654	0	0.497774180493727	0.254107079541425	0.299086997586315	0.126702565726956	0	0.317147085770667	0.229338072986842	0.305042167593756	0	0.18935047050723	0.491497879424472	0	0	0.624031007751938	0.307223838394823	0	0.198403950443102	0	0	0	0.373383117749033	0	0	0	0.424345295829292	0	0	0	0.189957053187975	0	1.272030651341	0	0.435449552179722	0.497100248550124	0	0.373149140566075	1.00816965061707	0.47705214673466	0	0.19250120313252	0	0	0.360011901219875	0.343089953897287	0	0.197039600153787	0	0.256186400652631	0	0.810020250506263	0	0	0	0.930967855260847	0.809396900602112	0	0.200481154771451	0	0.139030494021689	0
"GB-GCA-905212915.1-CAJMGJ010000030.1"	0.81586721057814	0.470865214832254	0	0.201869777446844	0	0.437777258930656	0.889651447272265	0.314879906268307	0	1.16215649255297	0	0	0	0.545222069431377	0	0	0.397237844379583	0	0.526908535113828	0.258009030316061	0	0	0	0	0.358076617028532	0.398695179412831	0	0.569301510838625	0.940438871473354	1.1614730878187	0.33979435054958	0	0.477571209278526	0	0	0.361207464954276	0.412704109097434	0	0.90084920817076	0.432042490784415	0	0	1.0077519379845	0.984203800875452	0.04072608796835	0.414443807592258	0	0.412049445933512	0.583090379008746	0	0.611153552330023	0	0	0	0	0.345465161541456	0.374981250937453	0.594648166501487	0.417268496228535	1.28735632183908	0	0	0.957378256466906	0	0.15481719661784	0.622863433570891	0.658002961013325	0	0.853130332064575	0	0	1.10681344837846	1.00067903220042	0.138756128395671	0.631968473663975	0	0.651200068698029	0	0	0.711181351244567	0	0	0	0.503405389398875	0	0	0.404241607592712	0.101955695615905	0.212873796249366
"GB-GCA-910575355.1-CAJTEC010000002.1"	0	0	0.890911176538065	0.638702738479358	0.491702519975415	0	0	0	0.674318811169594	0	0.927616682492148	0	0	0.0868495331837591	0	0	0.123869865451698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02319236016371	0	0.722765577904902	0.39114807245049	0	0	1.11905789506135	0	1.31594593523326	0	1.13381189030002	0.25968992248062	0	0	0	0	0	0	0	0	0	0	0	0	0.540093421564811	0	0	0	0	0	0.376070067791578	0	0.415252401242146	0	0	0	0.568476864631447	0	0	0.575961198403476	0	0	0	0.185024990388312	0	0	0	0	0	0	0	0	0	0	0	0.0761614623000762	0	0
"KF447772"	0	0	0	0	0.296624889767777	0	0	0.170865065416911	0	0	0	0	0.333274084607181	0	0	0.516872623574144	0	0	0	0	0	0.528872099298435	0	0	0	0	0.115048320294524	0	0	0	0	0	0	0.295257427569662	0	0	0.152521083796878	0	0	0	0.125475434262636	0.449107307196761	0	0	0.296718640912264	0	0	0.0960115213825659	0	0.433391118815842	0	0	0.179656086919326	0	0	0	0.179991000449977	0	0	0	0	0	0	0.451361305697985	0	0	0	0.207712700538413	0	0.0860923151280812	0.237457687061082	0.160666468313002	0	0.320680830069995	0	0.252336637261037	0.151708147872508	0	0.47251181279532	0	0.32568869588818	0	0	0	0	0	0.289999414142598	0	0
"KR364774"	0	0.662154208357858	0	0	0	0	0	0	0.0676432663242226	0	0	0	0	0	0	0	0	0	1.07392808301826	0	0	0	0	0	0	0	0	0	0	0	0.455028956388134	0	0	0	0	0	0	0.110980948270547	0	0	0	0	0	0	0	0	0.0623684415685663	1.29615553866464	0	0	0	0	0	0.266731328806984	0	0	0	0	0	0	1.26582278481013	0	0	0	0	0	0	0.133920030610293	0	0	0	0	0	0	0	0.0343177826675011	0.181763535658571	0	0	0	0	0	0	0	0	0	0	0	0
"L34421"	0	0.50029429075927	0.206477268382212	0.231653842971788	0.911253039737046	0.210133084286715	0.311378006545293	0.849443468072642	0	0	0.248338324446717	0	0	0.323273262406215	0.450983291438711	0	0.205025984195914	0	0	0.193506772737046	0	0	0	0.359120155618734	0.21029896555644	0.241633442068382	0.230096640589047	0.355813444274141	0.441597383126619	0.331849453662485	0.51707835953197	0.215132752649806	0.246095368046588	0.61511964077013	0.183240538445275	0.106068858756414	0.318499910281715	0	0	0.388441872448373	0.462690663843469	0	0.13953488372093	0.095157826051494	0	0.330673250738504	0	0	0	0	0	0.0967117988394584	0.49191547608863	0	0.0919077421331349	0.257882444530946	0.15899205039748	0.107367030062768	0	0	0	0.168241872433074	0.202522323483384	0.328591030548133	0.134968838077091	0.115881569036445	0.119263036683665	0.169449834649758	0	0.131404059932334	0	0	0.45387941817662	0	1.94636678200692	0	0.244736729115083	0	0	0.19261161596207	0.251051703080472	0.585121203677905	0	0	0.165280977662025	0.334135257952419	0.14646435057707	0.0926869960144592	0.108126372698091
"LC371917"	0	0	0	0.0827335153470671	0.208439111728708	0	0.216058208623264	0	0.0782125266873824	0	0	0	0	0	0	0	0	0	0	0.197806923242313	0	0	0	0	0	0	0.084368768215984	0	0.1417473081641	0	0	0	0.180307497380668	0	0	0.0774015996330591	0	0.188051051236204	0	0	0	0	0	0.103314211141622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.423455767283439	0	0	0	0	0	0	0.059912195907846	0	0	0.146528001143633	0	0	0.0847851101197085	0	0	0	0	0	0	0	0	0.260442752679555	0.187115744453355	0.152322924600152	0	0
"LC468799"	0.557978149763211	0	0	0	0	0.186784963810413	0.0794331649350237	0	0	0	0.620845811116792	0	0	0	0.373355019961556	0	0.0612230369473909	0	0.989461829297723	0	0.339695891297315	0	0	0	0	0	0	0	0	0	0	0	0.0828439852830097	0	0.16562125590246	0	0	0	0	0.186293551072179	0	0	0	0.233816372583671	0	0.0617256734711873	0	0.984118094171301	0	0	0.280112044817927	0	0	0.109117361784675	0	0	0	0	0.0962927298988926	0	0	0	0	0.0830504802484293	0.14290818149339	0	0	0	0	0	0	0	0.103641756906472	0	0.211457131872357	0.0322990895694128	0.737072605229637	0	0	0.138285262741999	0	0	0	0	0	0	0	0	0.118263220138537
"MJ005-barcode57-umi73096bins-ubs-3"	0	0	0.455014721064505	0.178704393149665	0	0	0	0.205038078500293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46786316919773	0	0.477034210167643	0	0	0.173155630181551	0	0	0	0	0.121119684191638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761521291960261	0	0.227988600569972	0	0	0	0	0.192983324261468	0	0	0	0.225969059621067	0.234413554860997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.430732244816188	0	0.787978206104634	0	0
"MJ006-1-barcode26-umi204238bins-ubs-3"	0	0	0	0	0	0	0	0	0	0.172015942941053	0	0	0	0.180936527466165	0	0	0.0441375382643981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131178507713296	0.0292390536292975	0	0	0	0	0	0.659857700252467	0	0	0	0.124031007751938	0	0	0	0	0	0.491625221517178	0	0	0	0	0	0	0	0	0	0	0	0	0.0494829036567866	0.460278007916782	0	0	0	0	0	0.266876667979175	0	0	0.0357036596251116	0	0	0.0168204536716647	0	0	0.108787622386075	0.397509937748444	0	0	0	0	0.0592241634586911	0	0	0	0	0
"MJ006-1-barcode27-umi140099bins-ubs-3"	0	0	0.187359002791267	0	0	1.76278309596078	0	0	0	0	0	0	0	0	0	0	0.26055385491564	0	0	3.04880670823479	0.614687803299903	0	0	0	0	0	0	0	0	0	0	0.230874173575401	0	0	2.15307632673198	0	0	0	0	0	0	0	0	0	0	0.956747938803404	0	0	1.58349053907277	0	1.65520753756048	0	0	0	0	0	0	0	0	0	0	0.0989658073135732	0	0	1.29014330514866	0	0	0	2.00813755085969	0	0	0	0	0	0.898692810457516	0	0	2.46585277408437	0.277506937673442	1.08158830501778	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode27-umi145382bins-ubs-3"	0	5.87110064743967	1.76652774060337	4.04732357077852	0	0	0	0	0	0	0	0	0	0	0.986988023066686	0	0	0	0	0	0	0	0	1.42151728265749	0	0	0	0	0	0	2.96064295000591	1.41148074299507	0	0	0	0	0	0	0	0	0	0	0	0.715043092901226	0	0	0	0	0.297261761847596	0	0	0	0.149713405766105	0	0	0	0	0	0	0	2.67036587480492	1.07872729971795	0	0	0	0	0	0	0	0	0	0	0.328794539151567	0	0	0	0	0	0	0	0	1.54639175257732	0	0	0	0	0	0	0
"MJ006-1-barcode28-umi143164bins-ubs-4"	0.173489004548225	1.61124190700412	0	0.256473897575908	0	0.256829325239318	0.854700854700855	0.117164616285882	0	0.381791483113069	0.715798699875831	0	0	0	0.30311991719651	0	0.34028618210294	0	0	0.150505267684369	1.11614364283403	0.291419320021587	0	0	0.0738888257360464	0	0	0.13137727173199	0	0.149736948603804	0.599810897057085	0.514219750236121	0.202236787602641	0	0.236098386073719	0.415675257288651	0.210837968778037	0	0.682809272435162	0.487534186848468	0	0	0.0930232558139535	0	0	0.454124597680878	0	0	0.485908649173955	0	0	0	0	2.08535402521823	0	0.214091086025691	0.212989350532473	0	0	0.505747126436782	2.84376625628576	0.445346132911079	0.625978090766823	0	0.123059822952642	0.562025609826757	0.382464221088995	0	0.638753992212451	0	0	0.202320737875632	0	0	0.35322952710496	0	0	1.00326362867158	0	0	0	0	2.21324433514843	0	0	0	0	0.0525226310748602	0
"MJ006-1-barcode28-umi147985bins-ubs-3"	0.248511276785296	0	0	0	0	0.20429605416764	0	0	0	0	0	0.375004783224276	0	0	0	0	0	0	0	0	0	0	0	1.16714050576089	0	0	0	0	0	0	0	0	0	0	0.232574529565156	0	0	0	0	0	0.454848449202055	0	0	0	0	0	0	0	0	0	0	0	1.97621695611258	0	0	0	0	0	0.165837479270315	0	0	0	0	0	0.238180302488984	0	0	0	0	0.287477847591429	0	0	0	0	0	0	0	0	0	0	0	4.0261911395932	0	0	0	0	0	0	0.260179084304781
"MJ006-1-barcode28-umi162137bins-ubs-3"	0	0	0.493251252246396	0.383883511210391	1.11434755885733	0	0.0984971245194294	2.75092755321226	0	0	1.05178584471551	0.562507174836414	1.46196231781017	0	0.388141357385776	0	4.66434114045704	0	0	0	0	1.32757690232056	0	2.13975759389496	4.10935546208935	0	0	0	0	5.58883043302307	0	0	0.0682244584683609	0.876545488097435	0.176192825428149	0.16627010291546	1.6194150367845	0	0	0.642118197312616	0.584244990785398	1.54610712313639	0	0.861858024523531	0	5.16291168819717	0	0	0	0.693425790105347	0	0	4.18769783557191	0.169738118331717	0	0	0	8.04839775355137	0	0	0	0.128655549507645	0	0.610240485303676	0.134968838077091	1.83382583000174	2.62789932554697	0	0	0.638895601739971	0.224826959025918	0	0.632572102498124	0	5.80065359477124	0	0	0	0.547513687842196	0	0	3.31568682084146	0	0	0	0	0	8.80835418790744	0
"MJ006-1-barcode28-umi164319bins-ubs-3"	0	0	0	0	0	0	0.23512216820767	0	0	0.776169498636459	4.58695493389818	1.80231890712892	0	0	3.70767410912317	0	0.0783085356303837	0	0	1.71576005160181	0	0	0	0.359120155618734	0.534273047629874	1.51020901292739	0	0	1.5783017582118	0	0	0.372546961905761	0.158378207158695	0	0	0.458676145973683	0	0	0.286894652283681	2.7072020294106	2.90161941732345	0	0	1.89771893096979	0	0.154314183677968	0	0	0.611673240724861	0	0.522026992615228	0	0.667294037128925	0.21823472356935	0	0	1.75191240437978	0	0.267479805274702	1.5632183908046	0	0	0.340605725858418	0	0	0	0	0	0.393752460952881	2.96942967617206	0	0	5.1570708695186	0	0.115340253748558	0	0	0	0	1.41742394310549	0	0.334354973530231	0	1.3621557595499	0	0	2.43716679360244	0	0.131779016725798
"MJ006-1-barcode28-umi74131bins-ubs-5"	0	0	0.378541658700723	0.0876975262678911	0.392827556719489	0	0	0.173305994922867	0	0.243339626599539	0.182601709151998	0	1.15535015997156	0.106149429446817	0.203312139583025	0	0.465579839111554	0.236005605133122	0	0.236508277789723	0	0	0	0.508753553793207	0	0	0	0.136851324720823	0	0	1.16416499231769	0.22562703326687	0.112083038912307	0.584363658731623	0	1.38749534157039	0.327471738740355	0	1.07298599954097	1.98580998057791	0	1.59028161236886	0.0852713178294574	0.426850819716702	0	1.12428905251091	0.374210649411398	0	0	0	0	0	0.158268457524168	0	0	0.180031140521604	0	0	0.144439094848339	0.781609195402299	0	0.677915780097976	0	0.41886329168773	0	0.243351294976534	0.209738443822997	0	0.161876011725073	0	1.9956550295559	0.107110978875335	0.686179907794575	0.2435940920724	0.694444444444444	0.674243494761491	0.0672668202830931	0	0	0	0	0.362217887991084	0	0.740302043233639	0	0	0	0	0.162189559047136
"MJ006-1-barcode29-umi157218bins-ubs-4"	0	0	0	0	0	0	0	0.268502245655145	0	0	0	0	0	0.364285541965212	0	0	0.180821527728341	0	0	0	0	0	0	0	0.284187791292486	0	0	0	0	0	0	0	0.190053848590434	0	0	0	0	0	0	0	0.274477512449516	0	0.131782945736434	0	0	0.229266787178696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127488073696332	0	0	0.333293056226841	0	0.181493603094317	0	0	0.302768166089965	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode29-umi51398bins-ubs-8"	0	0	0	0	0	0.361895867382676	0	0	0	0	3.00927616682492	0	0	0	2.73177583912465	0	0	0	0	0	0	0	0	0	0	0	0	1.49989051894022	0	0	0	0	0	0	0.267813094650786	0	0	0	0	1.89068135875382	0	0	0	0.891764769854001	0	0	0	0	0	0	0	0	0	0	0	3.52763721292332	0	0	0	0	0	0	0	0	0.281846691278631	0	0	0	0	0	0	0	0.257317465422966	0	0	0	0	0	0	0	0	0	0	0	0	1.12269446672013	0	0	0
"MJ006-1-barcode31-umi142640bins-ubs-3"	0	0	0.298244943218751	0.142301646396955	0	0	0.231944841610269	0	0	0	0.211817982616317	0	0	0.0940869942824057	0	0	0.928312095109276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96547381676986	0	0	0	0.33254020583092	0.296070339135116	0	0	0.210075706528202	0	0	0.344961240310078	0	0	1.41087253648428	0	0	0	0	0.458365164247517	0	0	1.52764306498545	0	0	0	0	0.0267479805274702	0	0	0.658122618635262	0	0	0	1.5904745350252	0.296101332455996	0	0.236251476571729	0	0	0.779529901814936	0	0	0.937139561707036	0	0	0	0	0.246937969182141	0	0	1.29984191111892	0	0	0	0	0	0
"MJ006-1-barcode36-umi231131bins-ubs-3"	0	0	0	0	0	0	0	0.33684827182191	0	0	0	0	0	0	0	0	0	0	0	0.16770586970544	0	0	0	0	0	0	0	0	0.463404661305711	0	0	0	0.236349016836822	0	0	0	0.897182845863987	0	0	0	0	0	0	0	0	0	0	0	0.177213742639913	0	0	0	0	0	0	0	0.272986350682466	0	0	0	0	0	0	0.209431645843865	0	0.744539081059158	1.02401710807699	0	0	0	0	0	0	0	0	0	0	0.664813247914904	0	0	0	0	0	0	0	0	0.714746030816099	0	0
"MJ006-1-barcode37-umi144579bins-ubs-3"	0	0	0	0	0	0.268503385477469	0.352683252311505	0.036613942589338	0	0.243339626599539	0	0	0	0	0	0	0.0469851213782302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0946019551070722	0.116633769962318	0	0.430341978425522	0	0	0	0	0	0	0	0	0	0.240096038415366	0	0.089126559714795	0	0	0	0	0	0	0	0	0	0	0	2.12648439657553	0	0	0.170925314328756	0	0	0.441877761736011	0	0	0	0	0	0.0360438292964245	0	0	0.290100326362867	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi101890bins-ubs-4"	0	0	0	0	0	0	0.165220983064849	0	0.260003804933731	0	0	0	0.155527906150018	0	0	0	0	0	0.118654975464564	0	0	0	0	0	0	0	0.636600705629698	0	0	0	0	0	0	0	0	0.13473611787977	0	0.120229360626426	0	0	0	0.585311982330204	0	0	0	0	0	0.112013441612994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092924102872448	0	0.00755195746737554	0.866467943212247	0	0	0	0	0.0343177826675011	0.0415050593236107	0	0.127503187579689	0	0	0	0	0	0.0500851447460683	0	0	0	0
"MJ006-1-barcode38-umi141074bins-ubs-3"	0	1.4861683343143	0	0	0	0.729628764884427	0	0.124487404803749	0.629927917644323	0	0.372507486670075	0	0	0	0	0	0.0768847440734676	0	0.742096371973293	0	0.29116790682627	1.25202374527793	0	0.92772706868173	0.386495396157781	0	0.168737536431968	0.437924239106635	0.444323292899005	0	0.511168892565891	0	0	0	0.736486010289661	0	0.381302709492194	0.835439916147728	0	0.154584010464148	0	0	0	0	0	0	0	0.740088810657279	0	0.266702226963595	0	0	0.440585165540252	0.897187196896217	0	0.155702608018684	0.344982750862457	0	0	0	1.73400381480839	0	0	0	0.587511412806161	0.136160843617823	0	0.101123288420017	0	0	0	0	0	0	0.177816224529027	0	0.845844484836341	0	0.607515187879697	0.148162781509285	0	0.404012259682363	0.737748111716143	0	0.250425723730342	0.421010425020048	0.21090866483098	0	0
"MJ006-1-barcode38-umi147565bins-ubs-3"	0.234444600740845	0.264861683343143	0	0	0	0.163436843334112	0	0	0.465047455979031	0.172015942941053	0.321379008107516	0	0	0	0.166346296022475	0	0.0612230369473909	0	0	0	0	0	0	0	0.164828918949642	0	0.176407424451603	0	0	0.0971266693646297	0.511168892565891	0	0	0	0.176192825428149	0	0	0.527159504285098	0.109019967867799	0.0673827737920647	0	0	0	0	0	0	0	0	0.388726919339164	0	0.496562261268144	0	0	0.424345295829292	0	0.389256520046711	0	0.276676577469442	0.181886267586797	0.475095785440613	0.312120686665511	0	0.303783485225076	0	0	0.165131235876934	0.152163184734331	0.371696411489792	0	0	0	0	0.128658732711483	0	0.0937139561707036	0	0	0	0	0.162979059660213	0	0	0	0.296120817293456	0.19032355003506	0.294039026998129	0	0.0741495968115673	0.233147491130259
"MJ006-1-barcode38-umi154953bins-ubs-3"	0.0844000562667042	0	0.191182655909456	0.1720857119219	0	0.122577632500584	0.238299494805071	0	0	0.109083280889448	0.270250529544957	0	0	0	0.33269259204495	0	0.0583754538335588	0	0	0.0989034616211567	0	0.291419320021587	0	0.0897800389046835	0	0	0	0.104007006787826	0	0	0.0531852026947169	0.125931367404764	0.126702565726956	0	0.0845725562055113	0	0	0	0.0745926095937572	0.0713464663680685	0	0.1509295048776	0	0.0815638509012806	0	0	0	0	0.394443491682387	0.153353780504067	0	0	0.0556078364274104	0	0	0.0535227715064227	0	0	0.0427967688439523	0	0	0.267207679746648	0.165700082850041	0	0	0	0	0	0.0962506015662598	0.069478008699855	0.118728843530541	0	0.092920195847182	0	0.0792964244521338	0	0	0.60437567992264	0.217505437635941	0	0	0	0	0.128319020827164	0	0.133654103180968	0	0	0.0506842372022301
"MJ006-1-barcode38-umi163059bins-ubs-3"	0	0	0	0	0	0	0	0	0.109920307776862	0	0	0	0	0	0	0	0	0.086043710204784	0	0	0	0	0	0	0	0	0.176407424451603	0	0.0517922856753441	0	0.132963006736792	0	0	0	0	0.289539317145888	0	0	0	0.0911649292480875	0	0	0	0.0489383105407683	0	0	0	0	0	0	0	0	0	0	0	0	0.152992350382481	0	0	0	0	0	0	0	0	0	0	0.122987783213534	0.153125957037231	0	0.161673318850099	0	0	0	0	0.133233744473828	0	0	0	0	0	0	0	0	0	0	0.166969359657859	0	0
"MJ006-1-barcode38-umi234407bins-ubs-3"	0	0.551795173631548	0.47795663977364	0	0.481013334758558	2.35816016810647	0.123915737298637	0	3.54070222165853	1.40969162995595	0	0	0	0.255723625485513	0	0.237642585551331	0.326048266533779	0	0.0723996460461749	6.45022575790153	0	0.615218564490016	0	0	0	0	0	0	0.166280496115579	0	1.08143245479258	0.257109875118061	0.129139153529397	0	3.16442314468955	0.289539317145888	0.139063341108918	1.51673962636414	1.31971540050493	0.110983392128107	0	0	0.178294573643411	0	0.439259948801489	0.753935011683788	0	0	1.98365060309838	1.06680890785438	0	0	0.1625459834032	1.62463627546072	0.266970108101011	0.389256520046711	0.167991600419979	0.338619094813347	0	1.14942528735632	0	0.296897421940719	0.50630580870846	0.234707878962952	2.56440792346473	0	0.135713110708998	1.19981415179426	0.415627597672485	0	0	0.12793811365665	0	0	0.341214917339485	0	0.397876085929785	0.967001087876224	0	0.370406953773212	0	0	2.66994554716318	1.09564702398579	0	0	0.257777257015642	0.222448790434702	0
"MJ006-1-barcode39-umi102193bins-ubs-4"	0.13597786842969	0	0	0	0	0	0	0	0.295939290168474	0.146842878120411	0	0	0	0	0	0	0	0	0.0945217601158394	0.335411739410879	0	0	0	0	0	0	0	0	1.80727817909227	0	0	0	0.129139153529397	0	0.155049686376771	0	0	0.400764535421419	0	0	0	0	0	0.0761262608411952	0	0	0	0.092011041324959	0	0	0	0	0	0	0	0	0.848957552122394	0	0	0	0	0	0	0	0.0913024492874439	0	0	0.412692339227637	0	0	0	0	0	0	0	0	0.100184625953543	0	0	0	0	0	0	0	0	0	0.919796121623997	0	0
"MJ006-1-barcode39-umi145585bins-ubs-3"	0.0890889482815211	0.323719835197175	0.328834168164264	0.233308513278729	0	0.274340415596544	0.225590188415467	0.0219683655536028	0	0.209775540172016	0.328683076473596	0	0	0.0144749221972932	0.0369658435605501	0	0.216416316651242	0	0.559086155578795	0.0559019565684799	0.566159818828858	0	0	0.269340116714051	0.0795725815618961	0	0.042184384107992	0.13137727173199	0	0	0.573218295709727	0.687375380417672	0.292390536292975	0	0.16562125590246	0.432875612762664	0.0986901130450386	0	0.212302042689924	0.16647508819216	0	0	0.0387596899224806	0.0625322856909818	0	0.251311670561263	0	0.672080649677961	0.108614874521237	0	0.203717850776674	0.0483558994197292	0.0384977329112841	0.315227934044617	0	0.082717010509926	0	0	0.0534959610549404	0.183908045977011	0.9710421362927	0.598743134247118	0.552333609500138	0	0.115120479536342	0.425864766208934	0.115150518177332	0	0.328127050794067	0	0	0.0684320142814639	0.0357385368643008	0	0.230680507497116	0	0.200369251907086	0	0	0.207427894112999	0	0.0557258289217052	0.509397505708765	0.394827756391274	0	0	0	0	0
"MJ006-1-barcode39-umi242745bins-ubs-3"	0	0	0	0	0	6.09969647443381	6.21485082451625	0.148896699863308	0	0	0	0	0	0	0	0	3.90403644906386	0	1.12018341243665	0	0	0	2.51293976445878	0	0	0	0	0	0	0	0	0	0.275334421675885	0	5.32807104094721	4.32875612762664	0.282612596447156	0	0	0	0	0	0	0	0	3.42136590097438	0	0.81609793175181	0	0	0	2.75628626692456	0	0	0	0	0	0	0	0	0	0	3.45208505937586	0	6.57377634869596	0.530158178341735	0.641552886987992	0	0	0.0115796681166425	0	0	0	0	1.97520184544406	0	2.68208555767056	0	0	0	1.65558420409825	0	0	0	0	0	0	0	0
"MJ006-1-barcode40-umi159764bins-ubs-3"	0	0	0	0	0	1.21993929488676	1.41708766244082	0	0	0	0	0	0	0	0	0	1.5419662561401	0	0.24334325476631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13820565226584	0.986153713843419	0	0	0	0	0	0	0	0	0	0.978792822185971	0	0.32403888466616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43305148664205	0.33605655020569	0.390689258101661	0	0	0	0	0	0	0	0.831410995770857	0	0.62686951668074	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode40-umi54882bins-ubs-7"	0	0	0	0	0	0	0	0	0.805377639672776	0	0.642758016215032	0	0	0	0.613633003105131	0	0	0	0	0.116104063642227	0	0	0	0.43393685470597	0	0	0.529222273354809	0	0	0.728450020234723	0	0	0	0	0	0	0	1.36568222455145	0	0.368623409568354	0	0	0	1.52796280688399	0	0	0	0	0.262962327788258	0.866782237631684	0	0	0	0	0.332618495338965	0	0	0.569871159563925	0	0	0	0	0	0	0	0	0	3.41359424963787	0	0	0	0	0.175118830635074	0	0.233083429450211	0	0	0	0.31500787519688	0	0	0	0	0	0.886507062005409	0	0	0.308956653381531	0
"MJ006-1-barcode43-umi162497bins-ubs-3"	1.19566746377831	0	0.730317745574121	0.100934888723422	0	0.542843801074014	0.0699011851428208	0	0	0.721627858191735	0	0	0	0.207473884827869	0	0.451520912547528	0.337438598989108	0	0	1.47925177381208	0	0	0	0	0.233033988859839	1.19608553823849	0.145727872373063	0.262754543463981	0	0.396600566572238	0	0	0.935649716137521	0	0.634294171541335	0.206404265688158	0	0	0	0.221966784256213	0	0	0	0	0	0.877386358626163	0	0	0	0.626750233364449	0	0	0.226708871588673	0.472841901066925	0.822793120049017	3.01187232386142	0	1.18516683184671	0.684748301503237	0	0	0.549260230590331	0.570744729816809	0	1.09165971974118	0	0	0	0	0	0	0	0	0	0.831410995770857	0	0.397876085929785	0	0	0	0.230696159587461	0	0	0	0.931583692276871	1.08928094092489	0	1.51697716810332	0.709579320831222
"MJ006-1-barcode43-umi205212bins-ubs-3"	0.229755708726028	0	0.504722211600964	0.119136262099777	0.994094225167687	0.431940228811581	0.238299494805071	0.429603593048233	0.0253662248715835	0.0587371512481645	0.116865093857279	0	0.679879132598649	0.733396057996188	0.129380452461925	0.629752851711027	0.969602050259842	0.597389187993215	0.100555063953021	1.04493657278005	0.113231963765772	0.0863464651915812	0.202535443702648	0.359120155618734	0.102307604865295	0.869880391446176	0.483202945237	0.328443179329976	0.256235518604334	0.0364225010117361	0.310247015719182	0.0996956658621052	0.104773275504983	1.15950052285169	0.704771301712594	0.791216351804604	0.430647766014714	0.0431592576607682	0.109019967867799	0.309168020928297	0.411716268674274	0.346033498987668	0.75968992248062	0.804763328892635	0.235629508959739	0.881795335302676	1.05636547906759	0.0760091210945314	0.388726919339164	0.506734231230831	0.483829895594601	0.161186331399097	0.419197536145094	0.278855480116392	0.608341721738369	0.900155702608019	0.104994750262487	0.177568549719194	0.160487883164821	0.306513409961686	0	0.202879904992825	0.266961244591733	1.14465227125009	0.412845857647573	0.254939451880178	0.415364369139661	0.352564978545464	0	0.153556468503303	0.245036123882181	0.157691163344243	0.325220685465137	0.366932872868552	0.735294117647059	1.051739104104	1.39256630075425	0.0725250815907168	0	0.577834847886211	0.271407246573483	0.250766230147673	0.158088881082031	0.661336491955384	0.921566663327657	0.380914194065758	0.638584568516023	0.333673185652053	0.358168609562426
