"X"	"SRR10022095"	"SRR10022096"	"SRR10022097"	"SRR10022098"	"SRR10022099"	"SRR10022100"	"SRR10022101"	"SRR10022102"	"SRR10022103"	"SRR10022120"	"SRR10022121"	"SRR10022122"	"SRR10022123"	"SRR10022124"	"SRR10022125"	"SRR10022126"	"SRR10022127"	"SRR10022128"	"SRR10022129"	"SRR10022157"	"SRR10022158"	"SRR10022162"	"SRR10022180"	"SRR10022181"	"SRR10022182"	"SRR10022199"	"SRR10022200"	"SRR10022201"	"SRR10022203"	"SRR10022204"	"SRR10022205"	"SRR10022206"	"SRR10022207"	"SRR10022229"	"SRR10022230"	"SRR10022231"	"SRR10022232"	"SRR10022233"	"SRR10022234"	"SRR10022235"	"SRR10022238"	"SRR10022239"	"SRR10022240"	"SRR10022258"	"SRR10022259"	"SRR10022268"	"SRR10022269"	"SRR10022270"	"SRR10022271"	"SRR10022272"	"SRR10022104"	"SRR10022163"	"SRR10022165"	"SRR10022178"	"SRR10022183"	"SRR10022225"	"SRR10022237"	"SRR10022251"	"SRR10022262"	"SRR10022279"	"SRR10022110"	"SRR10022175"	"SRR10022189"	"SRR10022194"	"SRR10022214"	"SRR10022256"	"SRR10022257"	"SRR10022267"	"SRR10022273"	"SRR10022115"	"SRR10022160"	"SRR10022167"	"SRR10022168"	"SRR10022170"	"SRR10022173"	"SRR10022208"	"SRR10022219"	"SRR10022245"	"SRR10022284"
"MJ006-2-barcode60-umi141800bins-ubs-3"	0.53414624276677	0.398357955005807	0.337690775501589	0.436103800333117	0.474379055717163	0.416048623421729	0.130197138119511	0.32910337295029	0.131974871984374	0.304011732714107	0.0471658851926865	0.246762280149713	0.158358775358804	0.285381835997305	0.160905360830272	0.0926365009870199	0.434462936969454	0.74118103741084	1.20851126672164	0.182825640592918	0.166806617797245	0.245964392174749	1.32751450897957	1.2483968895599	0	1.09960715203583	1.91676334822641	2.88355590814932	0.776888991195258	1.22142564028291	1.01675560533193	0.699277264552451	0.650597930478964	0.990854628016128	1.60406585247203	1.1460254046302	0	0	0	0	0.242114906425861	1.97900867560517	1.74571989896155	0.249143048240114	1.50517403574788	0.191389714491579	0.179047713128519	0.327115436604488	0.30955285352641	0.34960145434205	0	0.251719635477662	0	0	0	0	1.58281589980364	0.21236475477363	0.301572094238558	0	0	0	6.25030376670717	0	0.396105466860184	0	0	0.381086170308157	0	0	0.558504027954442	0.0507960974584435	0.0532832284027651	0.424515262804565	0.659734060688715	0	0	1.54574610122366	1.22981200403456
"MJ006-2-barcode60-umi167240bins-ubs-4"	0.0553030200844383	0	0.0369349285704864	0.143672680576216	0.0716043857686283	0	0	0	0	1.02202939289315	0	0.245106157464145	0	0	0	0	0.0922398235412071	0	0	0	0	0.0961052923066899	1.00306173742174	0.529229370606666	0	0	0	0.0583983428092908	0	0	0	0	0	0.345972347651331	0.614486519701974	0.179266543741037	0	0	0	0	0.501679535837369	0	0	0.635398378062035	0	0	0	0	0.116738152389197	0	0	0	0	0.583234363792434	0	0	0	0	0	0	0.0654597142215905	0	0	0	0.264574262215772	0.132553916305457	0.614264968535612	0	0	0	0	0.0735667618363665	0	0	0	1.12672672672673	0	0	0.280717957442672
"MJ006-2-barcode60-umi189791bins-ubs-4"	0.242793746712168	0.149890620358117	0.145101505098339	0.197073145923129	0.173043932274185	0	0	0	0	0.273457789727764	0	0.301414328773476	0	0	0	0	0.233941581445091	0.0424571789024213	0	0	0.0703538115879536	0.346956394259745	0.494676232692044	0.405850744330265	0.0839094279130348	0.0715937878620994	0.0678827972649404	0.121204107717396	0.0863209990216953	0.120694233229536	0.0867426488350133	0.0603210419901476	0.065679410124543	0.393034762589196	0.546636966484881	0.542921532472854	0.130091763652641	0.211625282167043	0.106347251763125	0	0.152685076124417	0.0910028514226779	0.0692300495836842	0.314354987041217	0.0649961515436586	0.157615058993065	0.123481181467944	0.263584752635848	0.26102126208371	0.121195170838577	0	0.0417289235283824	0.194375184321295	0.151687969615371	0.0832150374467669	0	0.0981796953775938	0.0951979935192135	0	0.181850367723974	0.144011371287499	0	0	0	0	0	0.283763708290908	0	0	0	0.0467856777344036	0	0	0	0	0	0.375898438575717	0	0.0668376089149218
"MJ006-2-barcode61-umi190207bins-ubs-3"	0.229305205228159	0.0337591487293056	0.094975530609822	0.0928150945315381	0.280450510927128	0	0	0	0	0.0336093372849766	0	0.0712132754794475	0	0	0	0	0.02940979881024	0	0	0	0.0862401561400722	0	0.100534661609469	0.142859462004253	0.101442741208296	0	0.0592431685221298	0.0694168980563269	0	0	0	0	0	0.0903089583942813	0.0832117162096423	0.106279450932186	0.159467323187108	0.783797341359418	0.0363819545505429	0.13283936768461	0.0937922610478559	0.245101013165079	0	0.0601956358164033	0	0	0	0	0	0	0	0.0673047153683587	1.00806992144562	0.0870148042754842	0.217011764321961	0.0367944661122967	0.0822586636947407	0	0	0	0.0972544325577916	0.619105598778298	0	0	0	0.0583237231744012	0.0534143450900532	0	0	0	0.0248548912964019	0	0.0715117012773953	0.408719346049046	0	0.234234234234234	0	0	0.234539245828726
"MJ006-2-barcode61-umi24727bins-ubs-12"	0.102512915278471	0.0634671996110946	0.0685934387737604	0.128415404762813	0.0641455955843962	0	0	0	0	0	0	0	0	0	0	0	0.136354521756567	0	0	0	0	0	0	0	0.260494940386735	0	0	0	0	0	0	0	0	0	0	0	0.208426589077887	0.119137195886632	0.176312548975708	0.149075290401618	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143456839481204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode62-umi112167bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46285319675433	1.29504912255292	0.850956365153611	1.32371175478379	1.69899002416507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48655328341541	0	0	0	0	0	0	2.70772859216255	0	1.75933499140363	0	0	0	0	0	0	0	0	3.58678678678679	0	0	0
"MJ006-2-barcode62-umi134511bins-ubs-4"	0.0350702078584243	0	0.0395731377540925	0.0432289481379766	0.0477362571790856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121158717920476	0.20611685714991	0.187315439199612	0.0310755596478103	0	0.0241561806882316	0	0	0	0	0	0	0	0	0	0	0.123763877934842	0.129104687061465	0	0	0.252184094388904	0.146942605946854	0.229791835631252	0.251839609648605	0.160039776876583	0	0	0	0.191667744552756	0	0.111855176981382	0	0	0	0	0	0	0	0	0.0604741170778907	0	0.178604216394866	0.0926562453298263	0	0	0.0540959398804041	0	0.110773027468906	0	0	0.0588588588588589	0	0.53543653907035	0.0668376089149218
"MJ006-2-barcode64-umi149862bins-ubs-3"	0	0	0	0	0	0.425696127732957	0.255481176687343	0.425391259359326	0.19400306181703	0.273457789727764	0	0.235169421350734	0	0	0.0509533642629194	0	0.148385803088029	0	0	0.385340196326611	0	0.399081298561678	0.255906411369556	0.144482864981574	0.125237952109007	0.293718104049638	0.227098812668164	0.338269646084005	0.348736836047649	0.26552731310498	0.219601642620287	0.24128416796059	0.334593221389181	0.137371373332146	0.113936042194741	0.156217988117189	0.156669650850492	0.268058690744921	0.107746557707377	0.063467697893758	0.128691707019151	0.298489352666384	0.252596126859388	0.207340523367611	0	0	0	0	0	0	0.297837135090415	0.0713429982904602	0.193034665808735	0.28338605176205	0.248013444939384	0.0662300390021341	0.0623573740911744	0.144627720923421	0.216652876366328	0	0	0.765627257155829	0	0	0.0816400580551524	0.0927877414138201	0	0.137489912424904	0.0965345724663765	0	0.144743190490811	0	0.0588919892872667	0.24088773052166	0.177292874190249	0.660660660660661	0.3951752815796	0	0.0437482531079488
"MJ006-2-barcode65-umi148711bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251103886651463	0.393812225408272	0	0.153189751038286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.619173864705379	0	0	0	0	0	0	0	0	0	0	0	0	0	0.332055916038845	0	0	0	0	0	0	0	0	0.245090713453089	0	0	0.165211924499613	0	0	0	0.77054210705762	0	0	0	0
"MJ006-2-barcode65-umi178188bins-ubs-3"	0	0	0	0	0	0.459462392822257	1.19142664128232	0.630901225874136	1.48999630470358	1.12896819334535	0	0.447153125103508	0	0	0	0	0	0	0	0.788962956712514	0	1.90744571679888	2.7441392862039	1.09742041266904	0	3.2988214561075	1.57611512922416	1.6527832870554	0.0161132531507165	0	0.0109800821310143	0	0	1.92955901245246	2.45922625905728	1.06535545994673	0	0	0	0	1.21275574750251	2.48862464357217	2.34820843858172	0.401304238776022	0	0	0	0	0	0	0	0	0	0	0.345913488994403	0	0	0	0	1.42905421715831	0	0	0	0	0	0	0	0	0	0.228140317589393	0	0	0.0322503750858842	0	0	0.514114114114114	0	0	0
"MJ006-2-barcode66-umi128737bins-ubs-4"	0	0	0	0	0	0	0	0	0	0.255125423935959	0	0.0844622569639959	0	0	0	0	0	0	0	0	0	1.26240002606245	0.219348352602477	0.449682624717934	0	0	0	0	0	0	0	0	0	0.306541675676363	0.34564866733236	0.592860069657857	0	0	0	0	0.122148060899533	0	0	0.0167210099490009	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0329531516028047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode66-umi60433bins-ubs-7"	0.210421247150546	0.1215329354255	0.339009880093393	0.120786766856111	0.149175803684642	0	0	0	0	0	0	0	0	0	0	0	0.0802085422097453	0	0	0	0	0	0.0514097701412055	0.0876637607753373	0	0	0	0	0	0	0	0	0	0.10302852999911	0.0448063087282689	0.110120876869494	0	0	0	0	0	0	0	0	0.0205251004874711	0	0	0	0	0	0	0.0498054893725854	0	0.0435074021377421	0	0.0147177864449187	0	0	0.21556416844489	0	0	0	0	0	0.0725689404934688	0	0	0	0	0	0	0.840762992415617	0.12479492968016	0.550882596848715	0.0988748721445619	0	0	0	0.069268067420919
"MJ006-2-barcode69-umi107621bins-ubs-5"	0.24549145500897	0.209306722121695	0.233481512749146	0.217416180341	0.167076900126799	0.276159810908916	1.99103359331818	8.5681847577713	2.49036583434514	0.0809679489138073	1.05429625724829	1.66771554436753	6.11892601363883	0.480127380733664	1.4736249296039	0.703596281306175	2.04799144442216	1.55029356106555	0.155063563754507	2.11093297330746	0.904386900574178	0.112394324901044	0.310743499520175	0.120131820321758	1.09457970143272	0.124830194221096	0.113549406334082	0.398871699942703	0.138113598434713	0.0856929055929708	1.03542174495465	0.379799153271299	0.175971249767644	0.293822104071535	0.0524873902245436	0.153657037492317	0.303547448522829	0.873150238274392	0.675864771073547	0.252394798600759	0.35553810583257	0.166231875265425	0.149686593694452	0.643758883036535	0.466946036089968	0.424434837431325	0.42107082880569	0.686672073533387	0.0682065609464972	1.30984011560155	1.61919394870583	0.0834578470567648	0	0.625565890196724	0	0	0.339648675900865	0.0640755725610091	0.660845708313374	0	1.09037181117678	0.295107002084322	0.183070068853787	0	0.142114175133043	0.469240863721319	0.258725734029945	0.0777116896314673	2.92221604110082	0.0293645953332882	0.175446291504013	1.04219579268186	1.33909166117475	0.152035698771867	0.122741220593249	0.273873873873874	0	0.134891467426464	0.419254092284509
"MJ006-2-barcode69-umi48685bins-ubs-9"	0	0	0	0	0	0.131447246240488	0.167045384757109	0.183952977020249	0.241514015731405	0.323871795655229	0	0.298102083402338	0	0	0	0	0	0	0	0.233454279526341	0	0.156374712905801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133054137765563	0	0	0.391271632806621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode69-umi58526bins-ubs-7"	0	0	0	0	0	0	0	0	0	0.119160377646735	0	0.0811500115928588	0	0	0	0	0.100260677762182	0.0315396186132272	0.0492265281760341	0	0.0612759004153144	0.0895896792689482	0	0	0.113966536419196	0.0789367404633403	0.0493693071017748	0.105778130371546	0	0	0	0	0	0	0	0	0.174854521038496	0.244544770504138	0.0937534982648606	0.0693716697908518	0	0.0861493660134684	0	0.071900342780704	0.0957838022748653	0	0	0	0	0	0	0	0	0.309255317898005	0	0.0485686952682317	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0564703756409388	0	0	0	0	0	0	0.388290694792499	0	0.164055949154808
"MJ006-2-barcode70-umi122999bins-ubs-4"	0	0	0	0	0	0.242393545819616	0.268992200454462	0.258683873934725	0.401203610832498	0	0	0	0	0	0	0	0	0	0	0.298146429274604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124966225344501	0.116072310579868	0.175723168423898	0.137724786526581	0.194223030190028	0	0	0.473203034933912	0	0.0913733744513518	0	0	0	0	0	0	0	0	0	0.151185292694727	0	0.111836285032299	0	0	0	0	0	0	0	0	0.103303303303303	0	0	0
"MJ006-2-barcode71-umi90879bins-ubs-5"	0.219863226189352	0.113430739730467	0.0699125433655635	0.102986611740474	0.0820466920265533	0	0	0	0	0	0	0	0	0	0	0	0	0.0242612450870979	0	0	0	0	0.276470319426039	0.297082744849754	0.110209397855926	0.119322979770166	0.103675544913727	0.133324518489136	0.0805662657535823	0	0	0	0.0594832393580767	0.254391432096567	0.320045062344778	0.204876049989756	0.0727394807520143	0.13481314271382	0	0.076751634662219	0	0.166231875265425	0	0	0	0	0.0407487898844216	0	0.196749695037973	0.192669245948508	0	0.316332162231286	0.308319257888951	0.0658490410733394	0.89089040090068	0.0456251379792479	0.131348511383538	0	0	0	0	0.22906907154797	0	0	0.341678761490082	0	0	0.0926562453298263	0	0	0	0	0	0.0750306045887138	0	0.968168168168168	0	0.216101636591375	0.43626730182649
"MJ006-2-barcode74-umi202534bins-ubs-3"	0.903732279428625	0.397007589056634	0.552704823965492	0.48950426568003	0.545983441485791	0.485993029678135	0.759073880734508	1.12096345371714	0.252072005490155	0	0	0	0	0.32825035213424	0.101906728525839	0	0	0	0	0.382527494163643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98476709102951	0.0822586636947407	0	0	0	0.207600807959901	0	0	0	0	0.20015641362124	0	0	0	0.277834248153419	0	0	0	0	0	0	0	0	0
"MJ009-1-barcode25-umi139349bins-ubs-3"	0.200979268111739	0.144489156561428	0.498621535701566	0.197073145923129	0.174535690311032	0	0	0	0	0.0229154572397568	0	0.0662449074227419	0	0	0	0	0	0	0	0	0	0.0276913554104022	0	0.0211042387051738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154866291497622	0	0	0	0	0	0	0	0	0	0	0.395751726365949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12479492968016	0	0.0715990453460621	0	0	0	0
"MJ009-1-barcode25-umi45500bins-ubs-14"	0	0.0432117103735112	0.0408922423458956	0.134772603018398	0.0790631759528604	0	0	0	0	1.32604112560726	0	0.140770428273326	0	0	0	0	0	0	0	0	0	1.00666221433109	0.218205913266006	0.438318803876686	0	0.925212027756361	0.89235022586458	2.05606240909692	0.505265580940323	1.42298500977623	0.884994619759756	0.0860133376526178	0.878617014684925	0.563477022093896	0.6925775149141	0.777248514648638	0	0	0	0	0.25302098329189	0.714675726506097	0.681074001309758	1.54334921829278	0	1.02112041790507	0.276597846488195	0.662341173290078	0.654520652159656	1.14047763327584	0	0.149416468117756	0	0	0	0	0	0.13730479834502	0	0	0.121568040697239	0	0	0	2.49758103531688	0	0	0	0	0	0	0	0	0	0	0	0.808250488805662	0.218854523681711	0
"MJ009-1-barcode25-umi74661bins-ubs-4"	1.36504039818174	0.760256029383963	1.26370219894735	0.554347687886994	0.814499888118147	0	0	0	0	0.108466497601515	0	0.0977112384485443	0	0	0	0	0	0	0	0	0	0.127054454235963	0	0	0	0.884825788449536	0.64673792303325	0.460575609326105	0	0	0	0	0	0	0	0	0	0	0	0	0.268289490904332	0.942789540738943	0.450930863504537	0.0601956358164033	0	0.158740880843015	0	0	0.0537782499770459	0.104103544181855	0	0	0	0	0	0	0	0.0970287241638138	0	0	0	0	0	0	0	0	0	0.116567534447201	0	0	0.052633887451204	0	0	0	0	0	0	0	0
"MJ009-1-barcode40-umi125366bins-ubs-3"	0	0	0	0	0	0.185714457991148	0.212491555610146	0.18539010965322	0.187404318217811	0	0	0	0	0	0	0	0	0	0	0.192670098163305	0	0	0	0	0	0.664537210412307	0.628224432870085	0.848428754021773	0	0	0	0	0	0	0	0	0	0	0	0	0	0.816598920099496	0.843858171952475	0	0	0.300594433936774	0.0691494616220488	0.212219518788862	0.365954432770629	0.128964092046178	0	0.50478536526269	0	0.453888033112661	0	1.17006402237104	0	0	0	0	0	0	0	0	0.231313497822932	1.1585212285097	0	0	0	2.36046170179124	0	0	0	0	0	0	0	0	0
"MJ009-1-barcode48-umi75477bins-ubs-4"	0.107908331872075	0.0283576849326167	0.0382540331622894	0.0267002326734562	0.0566868054001641	0	0	0	0	0.109994194750833	0	0.119240833360935	0	0	0	0	0.977207405922064	0	0.0689171394464477	0	0.0238295168281778	0.342069684481439	0.0479824521317918	0.387993311579733	0	0.110144289018614	0.023450420873343	0.0969632861739169	0	0	0	0	0	0.0750454724684873	0.0281639654863405	0.0204876049989756	0	0	0	0	0.152685076124417	0.0182005702845356	0.0617457198989615	0.877853022322548	0.595227914136663	0	0	0	0	0	0	0.030960169069445	0.443711627657578	0	0	0	0	0	0	0	0	0	0	0	0.131531204644412	0	0.433991553856683	0.0971396120393341	0	0	0.153515505066012	0.0175158956753254	0	0	0	0	0	0	0
"MJ010-1-barcode30-umi152470bins-ubs-3"	0	0	0	0	0	0	0	0	0	0.844816523572367	0	0.559769467722169	0	0.00734888848061731	0	0	0	0	0	0	0	0.752553305859165	0	0	0.370704338242661	0	0	0	0	0	0	0	0	0	0	0	0.425246195165622	0.528279408076248	0.340031344453151	0.460509807973314	0.471142520612485	0	0	2.36100660479893	0	0	0	0	0	0	0	0	0	0.161094975482991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ010-2-barcode59-umi103066bins-ubs-5"	0	0	0	0	0	0.621058090035334	0.127740588343671	0.189701507552132	0.0382727128754685	0	0	0	0	0	0	0	0.332865450170443	0	0	0.0210952662222597	0	0	0	0	0.799018134455465	0	0	0	0	0	0	0	0	0	0	0	0.314738137869293	0.832392776523702	0.692656442404567	0.698144676831338	0	0	0	0	0	0	0	0	0	0	0	0	1.25606584626934	0	0	0	0	0	0.0370160693289204	0	0	0	0	0	0	0	0	0	0	0	0	0.0630572244311713	0	0	0.61200136379134	0	0	0	0
"MJ010-2-barcode59-umi63158bins-ubs-12"	0.138931977285296	0.0553650039160613	0.168845387750795	0	0.129782949205639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043735972837659	0	0.0417243120978545	0	0.023545448912572	0	0	0	0	0	0	0	0	0	0	0	0	0.0855624605962352	0	0.102730467693971	0.183633048702108	0.0823505648005718	0	0	0	0	0.158271737888949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133270086512615	0	0	0	0	0	0	0.560405364470025	0	0
"MJ020-1-barcode30-umi108086bins-ubs-3"	0.147025102175702	0.0553650039160613	0.121357622445884	0.0750149394159006	0.155142835832028	0.100092857228996	0.0159675735429589	0.0244312547605018	0	0.305539429863424	0	0.107647974561956	0	0	0	0	0.0360938439943854	0	0	0.0182825640592918	0	0.689026078741184	0.049124891468263	0.105521193525869	0.0438332832381525	0.117487241619855	0.154279084693046	0	0	0	0	0	0	0.0496063292588306	0	0.0985965990575702	0.0153871978513876	0.0909204915976925	0.0951528042091123	0.0782276276364924	0.626008812110108	0.129830734696354	0	0.0351141208929019	0	0	0	0	0	0	0	0.0982648844378037	0.206439850934341	0.0446832778711946	0	0	0.0331688160059439	0.115336030609816	0.0381047772503593	0	0	0.0371463359266979	0	0	0	0	0.141881854145454	0	0	0	0	0.075318351403899	0.152838734102668	0	0.132969655642687	0	0	0	0.176208241684794
"MJ020-1-barcode30-umi109049bins-ubs-4"	0.686566761536075	0.43076673778594	0.430028096927805	0.211058982085415	0.363988960990527	0	0	0	0	1.18854838216872	0	0.601172534861383	0	0	0.156882726809515	0.023159125246755	0.375643339348974	0	0	0	0	0.667850336368523	0.631768953068592	0.55195701228916	0.192866446247871	0.956419576311635	0.634395596257807	0.314028824540526	0.423548368533119	0.0241388466459073	0.577552320091354	0.376447984271847	0.286263089410744	0.452816749131889	0.696418055662237	0.815662774021717	0.383281110116383	0	0.349826486062913	0.611061091349205	0.815774549579025	0.778984408178123	1.06277481523061	0.573530641250731	0	0	0	0	0	0	0	0.337869671149161	0	0	0.323070145381565	0.894841415851056	1.59741017884626	0.122658953188217	0	0	0	1.20312854695916	0	0	0.548802612481858	0.677350512320886	0.747800831260745	0.285441013838659	0	0.0293645953332882	0.182756553650014	0.10334378448442	0.621170267958551	0.12636733404415	0.918854415274463	0	0.965219067551566	0.451473482815102	1.04874284533777
"MJ020-1-barcode30-umi128286bins-ubs-3"	0.103861769426872	0	0	0	0	0.0422078313616246	0.0712399434993552	0.0747308969144762	0	0.25970851538391	0.163693366256971	0.0679010301083104	0.166918709161982	0.0783881437932513	0.0563168762905951	0.121309703673478	0.0761981150992581	0	0	0.0225016173037437	0	0.193839487872815	0	0	0.0338142470694319	0.108308550868304	0.0987386142035497	0	0	0	0	0	0	0.0572380722217276	0	0	0.0363697403760072	0.0642713819914723	0.060170155602821	0.0575637259966643	0.205034245081359	0.07158890978584	0	0	0	0	0.0284006717376272	0.0500135171668018	0.0721415548472567	0	0	0.118456299048311	0	0.0623214138729819	0	0.0647582603576422	0.147269543066391	0	0.0696773069720855	0	0.0692002693199671	0.204304847596838	0	0	0.0317489114658926	0	0	0.143467734704247	0	0	0.0994195651856076	0.569266609448074	0.0434678968548873	0	0.284691442209342	0	0	0	0
"MJ020-1-barcode30-umi70761bins-ubs-5"	0.207723538853744	0.179598671239906	0.221609571422918	0.191987387318661	0.210337883195346	0.119387865851453	0.0945771663698336	0.148024661195982	0.134614369424062	0.151242017782395	0	0.195422476897089	0.204011755642423	0.0673648110723253	0.0992249725120009	0.0430098040296878	0.295434797139229	0.180746275898879	0.141526268506098	0.129384299496526	0.0998570228990309	0.0586405173396752	0.0331307407576658	0.10714459650319	0	0.0899511693652018	0.0789908913628397	0.0617039093834017	0.049490706105772	0.0772443092669032	0.0636844763598832	0.0614380983232984	0.0346985562922114	0.0317989290120709	0.0473666692270272	0.0396947346855153	0	0	0	0	0.305370152248833	0.0994964508887945	0.0505192253718776	0.0652119388011036	0.0581544513811682	0.0439070521480681	0.0271658599229477	0.0621789672884563	0.104933170686919	0.0310756848304044	0	0.0740351869051946	0	0.0634972896064344	0.13053339207336	0.101552726469939	0	0.547388462735478	0.0914514654008623	0	0.0243136081394479	0	0	0	0.187469762941461	0.0119298524674912	0.425645562436362	0.128523179005888	0.101443110049413	0	0.0935713554688071	0.119108090592212	0.157045304766045	0.0691071358053943	0.15854074326628	0	0.118414892738138	0.161043894784655	0.109370632769872
"MJ020-1-barcode30-umi72626bins-ubs-6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60206553032034	0.41396775921687	0	0	0	0	0.104736145479657	0.0772443092669032	0.502887761600457	0.678053194222585	0.618377842493339	0.513870692835065	0.497990117008475	0.348289284982586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.417271407837446	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ020-1-barcode30-umi84288bins-ubs-4"	0	0	0	0	0	0	0	0	0	0.184851355067371	0	0.167268391242423	0	0	0	0.0209534942708735	0	0	0	0	0	0.030949161929273	0.0982497829365261	0.331174207373496	0	0.190916767632265	0.20611685714991	0.107981841420953	0	0.0156902503198397	0	0	0	0.189521616911942	0.0947333384540543	0.21640032780168	0	0	0	0	0.135235353138769	0.245101013165079	0.224529890541678	0.155505392525709	0	0	0	0	0	0	0	0.0821117527493976	0	0	0	0.150121421738171	0	0	0	0	0	0.693398270631694	0.0761441879303362	0	0.12699564586357	0	0.0684371296466307	0	0	0	0.0423995204468032	0	0	0.837183588042491	0	0	0	0.159667451239487	0
"MJ020-1-barcode44-umi10522bins-ubs-36"	0.298096766796606	1.01682555972669	0.52632273212943	0.368717498823918	0.67576639069143	0	0	0	0	0.143603532035809	0	0.0463714351959193	0	0	0	0	0.0334202259207272	0.00849143578048425	0	0	0	0.109136518382173	0.11995613032948	0.266238088280654	1.20103196072538	0	0	0	0	0	0	0	0	0.0496063292588306	0.0601684717208183	0.115242778119238	0.18604521038496	0.147353900175571	0.180510466808463	0.153503269324438	0.0523491689569428	0	0	0.593595853189533	0	0.0551652706475727	0.282771905561592	0.369018653690187	0.14165978042734	0.0543824484532078	0.268289800260017	0.967841806996998	0	0.578530860858624	0	0.0515122525572154	0	0	0	0	0.0523677713772724	0.0577831892193078	0	0	0.107341557813256	0	0	0	0.106351647632449	0	0	0	0.0687073208351445	0.406744856454607	0	0	0.0605843637264891	0.243630507494735	0
"MJ020-2-barcode50-umi58463bins-ubs-6"	0	0	0	0	0	0.10491660938461	0.170730209420868	0.385151545636147	0.109539143747031	0	0	0.132489814845484	0.436556623962108	0.0477677751240125	0.0925205824774062	0.0860196080593756	0.109618341019985	0.211072832257751	0.0627638234244434	0.0928191713779428	0.125956017520369	0	0.213636155920121	0.202925372165133	0	0	0	0	0.0506416527593946	0.0989692712482197	0.110898829523245	0.10165212631673	0	0.198425317035322	0.0972936989528125	0.137010858430649	0	0	0	0	0	0	0	0.0568514338266031	0	0.0607943798973251	0.188926207645955	0.155447418221141	0.104933170686919	0.178685187774826	0	0.11441801612621	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0304874007502552	0	0.0538004005140927	0	0	0.0672544117432051	0.0770699409714316	0.0588919892872667	0	0	0	0	0	0
"MJ030-1-barcode31-umi112267bins-ubs-3"	0	0	0	0	0	0.0470315835172389	0.0454461708530369	0	0.0263949743968748	0	0	0	0	0	0	0	0.0200521355524363	0	0	0.0492222878519394	0	0	0.0993922222729973	0.162340297732106	0	0.084443954914271	0.0629458665547629	0.0308519546917008	0.0195660931115843	0.0156902503198397	0.0241561806882316	0.0268093519956211	0	0.155178773578906	0.124177484189774	0.113962302806802	0.144080125335721	0	0.0741632150453375	0.0988915292763206	0	0.0509615967966996	0.0542613902142389	0.018393110943901	0	0.0619202017472755	0.0345747308110244	0.0554203838875372	0.0603365731449783	0.0372908217964853	0	0.0699969039830931	0	0	0.0832150374467669	0	0	0	0	0	0.056108326475649	0	0	0	0.0574504112239961	0.159064699566549	0.12018227645262	0	0	0.112940751281878	0	0	0.0364569457492603	0	0	0	0.274006554126621	0.0770808385294077	0.18836053421478
"MJ030-1-barcode40-umi101744bins-ubs-3"	0.195583851518135	0.102627812137089	0.0883800076508066	0	0.0343104348474677	0.0928572289955742	0.0454461708530369	0.094850753776066	0.0250752256770311	0	0	0	0	0	0	0	0	0	0	0.0534413410963913	0	0	0.772288991454554	0.67371223558824	0	0	0	0	0	0	0	0	0	0.316717332960226	0.419899121796349	0.626152427781192	0	0	0	0	0	0	0.0505192253718776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02520916097615	0	0	0.663948529961846	0	0	0	0	0	0.143551052429518	0.06575604507278	0	0	0.666695907715251	0.122611269727277	0	0	0.0289805659734061	0.21981981981982	0	0	0
