"X"	"SRR21969114"	"SRR21969111"	"SRR21969110"	"SRR21969107"	"SRR21969106"	"SRR21969103"	"SRR21969112"	"SRR21969102"	"SRR21969096"	"SRR21969095"	"SRR21969094"	"SRR21969093"	"SRR21969101"	"SRR21969089"	"SRR21969088"	"SRR21969083"	"SRR21968986"	"SRR21969090"	"SRR21968982"	"SRR21968981"	"SRR21968978"	"SRR21968977"	"SRR21968974"	"SRR21968973"	"SRR21968983"	"SRR21968971"	"SRR21968970"	"SRR21968967"	"SRR21968966"	"SRR21968960"	"SRR21968959"	"SRR21968956"	"SRR21968955"	"SRR21969080"	"SRR21969079"	"SRR21969075"	"SRR21969074"	"SRR21969070"	"SRR21969069"	"SRR21969068"	"SRR21969062"	"SRR21969061"	"SRR21969060"	"SRR21969059"	"SRR21969053"	"SRR21969052"	"SRR21969050"	"SRR21968954"	"SRR21968951"	"SRR21968950"	"SRR21969056"	"SRR21968944"	"SRR21968943"	"SRR21968942"	"SRR21968941"	"SRR21968949"	"SRR21969113"	"SRR21968934"	"SRR21968933"	"SRR21968932"	"SRR21968931"	"SRR21968937"	"SRR21968925"	"SRR21968924"	"SRR21968926"	"SRR21968831"	"SRR21968917"	"SRR21969021"	"SRR21968817"	"SRR21968806"	"SRR21968803"	"SRR21968800"	"SRR21968799"	"SRR21968793"	"SRR21969018"	"SRR21969017"	"SRR21969016"	"SRR21969013"	"SRR21968796"	"SRR21969012"	"SRR21969008"	"SRR21969007"	"SRR21969002"	"SRR21969011"	"SRR21969001"	"SRR21968997"	"SRR21968996"	"SRR21968995"	"SRR21968994"	"SRR21968988"	"SRR21968987"	"SRR21968888"	"SRR21968887"	"SRR21968886"	"SRR21968885"	"SRR21968881"	"SRR21968875"	"SRR21968874"	"SRR21968870"	"SRR21968869"	"SRR21968866"	"SRR21968865"	"SRR21968864"	"SRR21968863"	"SRR21968908"	"SRR21968907"	"SRR21969051"	"SRR21969049"	"SRR21969046"	"SRR21969045"	"SRR21969039"	"SRR21969038"	"SRR21968826"	"SRR21969032"	"SRR21969031"	"SRR21968923"	"SRR21968823"	"SRR21968921"	"SRR21968816"	"SRR21968815"	"SRR21968808"	"SRR21968920"	"SRR21968807"	"SRR21968912"	"SRR21968911"	"SRR21968905"	"SRR21968904"	"SRR21968899"	"SRR21968898"	"SRR21968828"	"SRR21969048"	"SRR21969047"	"SRR21968827"	"SRR21969037"	"SRR21969036"	"SRR21969024"	"SRR21969023"	"SRR21969020"	"SRR21969019"	"SRR21968825"	"SRR21968824"	"SRR21968814"	"SRR21968813"	"SRR21968922"	"SRR21968858"	"SRR21968856"	"SRR21968851"	"SRR21968848"	"SRR21968846"	"SRR21968841"	"SRR21968838"	"SRR21968836"
"MJ006-2-barcode70-umi186658bins-ubs-3"	0.2295191204235	0.175023164830639	0.327416300195808	0	0	0	0	0	0.436681222707424	0	0.0993829015184783	0.0887758529679927	0	0.292139786131628	0.136315444034937	0	0	0	0	0	0.0991325898389095	0.28372117236712	0	0.132960640628541	0	0	0	0	0.219424383800942	0.882079851439183	0.191730576858953	0.0527823857638365	0.613324593848027	0	0	0.364066624192227	0.371099882960806	0	0	0	0	0	0	0	0	0.0472932496768295	0	0.107450869503747	0	0	0	0	0	0	0	0	0.432445067788686	0.475603816290863	0.616188964615816	0.0931207077173787	0.25874135761449	0.187834128016183	0	0	0.19370651486401	0	0	0.460098365857528	0.463987740507407	0	0	0	0.121546598337768	0	0	0.0553529564990883	0.306903846726856	0	0	0	0.790542766167697	0.110722812359434	0	0	0	0	0	0	0	0	0	0	0.149452009299236	0	0	0.528365539652221	0	0.0645421540943929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode70-umi206969bins-ubs-3"	0	0.161295857785099	0.221487497191282	0	0	0	0	0	0	0	0	0	0	0.121265571601808	0	0	0	0	0	0	0	0	0	0	0.0718390804597701	0	0.0397958705931926	0.129124064509329	0.174687373511429	0.206979263385949	0.218822940980327	0	0	0	0	0.109219987257668	0.182695326996089	0	0	0.135489636484188	0.190600664379459	0	0	0.0355153994772133	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134658911841389	0.298758285874335	0	0	0	0	0	0.0830170777988615	0	0	0	0	0.572069112133277	0.384778175381892	0	0	0	0	0	0	0.196049419249834	0	0.178571428571429	0.16469640961827	0.349468876509463	0.210058074879526	0	0.396149258817516	0	0	0	0	0	0	0.16463615409944	0.404073951068305	0.411827161288247	0.457142857142857	0	0.140256311534019	0.174801667338981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode70-umi218343bins-ubs-3"	0	0.157864031023714	0	0	0.130644512930457	0	0	0	0.217017334921265	0.117131037232717	0	0.143960842650799	0	0	0	0	0	0	0.177557996747536	0.202025643788385	0	0	0.313059999568193	0.625519377502455	0	0.288190500231394	0.206002153658879	0.321492568778328	0.238597388210733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063927719058984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134855271396234	0	0.164024056861673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136405529953917	0	0.695781310158957	0.63735377168213	0	0	0	0	0.518276050190944	0.247846099374484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode71-umi150656bins-ubs-3"	0.440528634361234	0	0	0.428614777727204	0.184242261825003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154418072633686	0.32536831693477	0	0	0	0	0	0.239801834088753	0	0	0	0.143266475644699	0.175570017322908	0	0	0	0	0	0	0.507365447259938	0	0	0	0	0	0	0.198722874327654	0	0	0	0	0	0	0	0	0	0.315568022440393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.462459194776931	0.141256857527676	0	0	0	0	0	0	0	0.16469640961827	0	0	0	0.217243141932186	0	0	0	0	0.407586092164365	0.348025761082109	0	0	0	0	0	0.074253341400363	0	0	0	1.39359698681733	0.881570192947439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode73-umi127278bins-ubs-4"	0	0	0	0	0	0	0	0	0.606060606060606	0	0.637899553932558	0.691012044723835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.579740697796985	1.26967895869283	0.619003404518725	0.225075025008336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.371879574316572	0	0	0	0	0	0	0	0	0	0	0.113110976006334	0	0	0	0	0.456195884926916	1.0777709736681	0	0	0	0.523298318519374	0	0	0	0	0	0	0.565953983872161	0	0.25974025974026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.426269182113195	0	0	0	0.677966101694915	0	0.453491543917076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode73-umi151402bins-ubs-3"	0.981009143745604	0.171591338069254	0.141238404006035	0.739644970414201	0.338335789896824	0	0	0	0	0.356377411154862	0.614787251253842	0.532655117807956	0	0	0	0	0	0	0	0	0.104851777714231	0	0	0	0	0.77201396777315	0.337094433259984	0.397912933487931	0.353635414669479	0.119931909625503	0.343864621540514	0	0	0	0	0	0	1.36773391358408	1.53798513625103	0.78411023667445	0	0	0	0	0	0	0	0	1.29683411450096	1.04442774063378	0	0	0	0.345698710277889	0.156588219039285	0.212152749979986	0	0.902501217660373	0.59751657174867	0.450083420633997	0.421338385623595	0.36603573664692	0	0	0.399272612270715	0.977562610557676	0.534803021024699	0.634618435665556	0.761961518814916	0	0	0.702756619513965	0.417200486186393	0	0.305216426193119	0	0	0.229340830065843	0	0	0	0	0	0	0	0	0	0	0	0.49076692729995	0.260122347200545	0	0.190966456326802	0	0	0.228214223699551	0.261261756779055	0.150598359553583	0	0.0765391014975042	0.447792425193555	0.293856730982479	0.654664484451719	0.498642747551045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01161483701761	0	0
"MJ006-2-barcode73-umi171547bins-ubs-3"	0	0.157864031023714	0.680512310210895	0	0	0.135328562134027	0	0.116100868434496	0.214370782056372	0.147036833972985	0	0.0887758529679927	0	0.21772682173961	0.345837330236785	2.27056142531593	1.94282704742956	1.6812740851891	0	0	0	0	0	0	0.48132183908046	0.464891244898818	0.149819748115548	0	0.18746937645129	1.2979727638502	0.823191063687896	0.557985220931986	0.718666604241772	0.144792431124422	0.0837690285681273	0.169897757956373	0.422482943678456	0.254895865713398	0.299339388934765	0	0	0	0	0.0625071030798954	0.679921926945928	0.785067944635369	0.137781192867174	0.319524954050615	0	0	0	0	0	0.505251961175376	0.264818311610556	0	0	0.527175314442885	0.490150312762581	0.100880766693827	0.0381749544021378	0.794682849299234	0	0.203389830508475	0.660183428209994	0	0	0.186419165476757	0.110675974799932	0	0	0.947587957925281	2.92040340330475	0.174376208744174	0.329880379824886	0	0	0.965450913664275	0	0.698051948051948	0.527028510778465	0.480952216186291	0	0	0	0	0	0	0	0.607220096489769	0.466426277738909	0	0	0	0	0.243097760027783	0	0	0.159455724460508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode73-umi187671bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0789435912157313	0.0988984755993589	0.0166201303018216	0.0161193754893382	0	0	0	0	0	0	1.1270047680971	0	0	3.34044908285895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.679599654021994	0	0.106491736241268	0	0	0	0	0	0	0	0	0	0	0.885570411529779	0	0	1.39257999362177	2.14642262895175	0	0	0	0	3.67658242976033	2.44051315531069	0.0829408948710241	0	0	0	0	0.0986291173004156	0	0.195040979354705	0.0541104190739227	0	0.123355561521772	0	0	0	0	0	0	0	0	2.57310662971498	1.39482616805107	0	0	0	1.82866603865148	1.31455294634466	0	0.0673576387203262	0.110346190585988	0	0	0	0	0.189146099647423	2.27539183018635	0.130132301172859	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode73-umi224956bins-ubs-3"	0.303557546366564	0	0	0	0	0	0	0	0.264655286489348	0.578178736978518	0.238056717590774	0.460674696482557	0	0.165362143093374	0.179229565305195	0	0	0	0	0	0	0	0	0	0	0.359712230215827	0.777189943349408	0.421629598397808	0.884088536673697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.370949365411621	0.868089919411848	0	0	0.402181952662722	0	0	0	0	0.316227683932431	0.194795075580489	0	0	1.17564893493191	1.4393371696806	0	0	0	0	0	0	5.26336665080121	7.18116805721097	0.262842565034208	0.257801377505868	0	0	1.16673536032466	1.23319768158836	0	0	0	0.0159064699566549	0	1.05405702155693	1.17988996920522	0	0	0	0	0	0	0	0	0	0.0598676923997965	0.138381490091885	0	0	0.15875772083447	0	0	0	0	0	0	0	0.135725244895551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.467562828755114	0	0	0
"MJ006-2-barcode73-umi88024bins-ubs-5"	0	0	0.885949988765127	0	0	0	0	0	0	0	0	0	0	0	0	14.4064636420137	11.209292799251	2.62251474951403	0	0	0	0	0	0	0	0	0	0	0	0.824048282265552	0.523091030343448	5.7256321319057	4.31668149257924	0	0	0	0	0	0.129025598678778	0	0	0	0	0.390669394249347	0.420393368080132	0.198631648642684	0.606767176280438	0	0	0	0.379068047337278	0	0	0	0	0.356256504683372	0	0	0	0	0	0	0	0	0	0	0	0.28954466127241	0	0	0	0.163220892274211	0.170822246312539	0	0	0	0	0	0	0	0	0.214525448946403	0.55603608056345	0	0.78377917873573	0	0	0	33.8162216794408	0	0	0	0	0.260609375502719	0.283870967741935	0	0	0	0	0	1.32245239589872	1.63007318695941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode74-umi202534bins-ubs-3"	0.122163402806056	0.312296235286043	0.215067569736462	0.311030192686997	0.298137478225915	0	0	0	0.301707026597856	0.216817026366944	0.496914507592391	0.218340611353712	0	0.542939036489913	0.679052860099965	0	0	0	0	0	0	0	0	0	0	0.43754470108124	0.484573247811227	0.0816907346895752	0	0.237929433611885	0	0.206102649173076	0.662484198698441	0	0.121320662064184	0.485422165589636	0.405355256772573	0	0	0	0	0	0	0	0	0	0.633263559524125	0.885055846175597	0	0	0.577847633136095	0	0	0.14625714665603	0	0.508366023536947	0	0	0	0	0	0	0	0	0	0	0	0.452165635411709	0.353311765707475	0	0	0	0	0	0	0.198619432143787	0.151962098864754	2.45246726344603	0	1.0836038961039	0.355012260732716	0.429050897892806	0.329502862556118	0	0.247060828079741	0	0	0	0	0	0	0.469961385338402	0.152219639101074	0	0	0.181083025326818	0.374016830757384	0.868629823853704	0	0.103161397670549	1.34756225151705	0.803947660235085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode74-umi245472bins-ubs-3"	0	0	0.189387859917183	0	0.0904462012595471	2.01691607026675	0	0.0952027121162866	0.142913854704248	0.231769924737078	0	0.453476654350017	0	0	0	0	0	0.852573065511714	0	0	0	0	0	0	1.95043103448276	0	0	0	0.0170426705864809	0.263076446920458	0.172974324774925	0	0	0	0	0	0	0.534659620764688	0.51094137076796	0	0.884931656047487	0.235540434441246	0.162001036806636	0.211671780884191	0.242369645882933	0.110350915912602	0.0980366180016428	0.0904849427399972	0	0.0751671480001583	0	0.118415386823597	0.112539644647546	0.0797766254487435	0	0.0160115283003763	0	0.111738245996046	0.546167491364018	0.465603538586893	0.414268949623199	0	0.21294807824798	0.489885183160197	0.652277039848197	0	0.351092059604001	0.174520069808028	0.297973778307509	0	0	0.285636561479869	0.285798758253671	0.110966678291747	0.0678258724873597	0	0	0	0	0	0.369651941587673	0.0830421092695754	0	0	0	0.379248658318426	0.568038374147942	0.480826544804292	1.95401330750442	0	0.0556123638842545	0	0	0.0353913966732087	0.423963133640553	0.0694565028650807	0	0	0	0	0	0	0	0.11507140328101	0.0575824080311162	0.164540904338041	0	0	0	0.025375803567113	0	0	0.0168523667852814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0845438475136423	0	0	0.810669456066946	0	0	0	0	0.335522188778711	0	0	0	0	0	0	0	0	0
"MJ009-1-barcode40-umi125366bins-ubs-3"	0	0.573115069151309	1.33534491060251	0.163101198604157	0.639823127428648	0	0	0	0.0767500330819108	0	0.164097349018883	0.0839771582129661	0	1.06382978723404	1.49946988438431	0	0	0.378542441087201	0.84796389100926	0.223575045792479	1.14383757506434	1.02035504190744	0	0.0362619928986931	0	0.0757288905717531	0.856781684535793	0	0	0.442974311358712	0.283427809269757	8.47534308550746	5.5011938761178	0	0	0	0	0.584395399440472	0.449009083402147	0	0	0	0	1.10665984770997	0	0	2.1939005325773	2.74282482680616	0	0.0356054911579697	0.568602071005917	0	0	0	0	0.520374669762229	0	1.7820817694754	1.6571748669592	0	0	0	0	0	0	0	0	0	0	14.6534730006571	14.7870252799261	0.661951396445412	0.568312473309024	0.925779144605434	3.65026513750154	0	0	5.64844270178294	0	9.30194805194805	0	0.0934223729282724	0	0	0	0	0	0	0	0	0	9.87218247672643	1.17624266578103	1.97870081400212	2.45898617511521	0	0	0	0	0	2.8792634442352	2.60035484586383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ009-1-barcode48-umi92960bins-ubs-3"	0	0	0	0.512061902594447	0.27468846308455	0	0	0.241489806343751	0	0	0	0	0	0	0	0.256888336440854	0.36866898791585	0.480851208948607	0	0	0	0	0	0	0	0.187218646135723	0.135774146729716	0.195003689258986	0.19812104556784	0	0.0958652884294765	0	0	0	0.161760882752246	0	0.159858411121578	0	0	0	0	0	0	0	0.632734916243056	1.03414572626667	0.0821387880554304	0	0	0	0	0	0	0.727961707219785	0.13586330769585	0	0	0.340944904449474	0	0.36860280138129	0.32660794321829	0	0	0	0	0	0	0.29351102649532	0.2256087178614	0	0	0	0	0	0	0	0.420130508626084	0.725012946659762	0	0.434253246753247	0.259854335175493	0.231825888377565	0.181226574405865	0	0.170386777986028	0	0	0	0	0.623856263516886	0.2170676138708	0	0.271227720580095	0	0	0.714409743755116	0	0	0.488997555012225	0.319467554076539	0.439422473320778	0.227323131514748	0.276186579378069	0.35701640505134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ010-1-barcode30-umi141257bins-ubs-4"	0	1.96643673427365	0.908419734856996	0	0	0	0	0	0	0	1.50923336492015	1.40361821584529	0	0	0.103498763063563	0	0	0	0	0	0	0	0	0	0	0.650006310740881	0.28793482840957	0	0	0.615134633240483	0.443897965988663	0	0	0.0912390661879921	0.103989138912158	0	0	0	0	0	0	0	0	0	0	0	0.251715640815029	0.254488901456242	0	0	1.01701183431953	6.1253050093297	4.54591958530846	0	0	0.800576415018813	0	0	0	0	0	0	0	0	0	0	0	0.368871965730604	0.217095181338328	0	0.192389087690946	0	0	0	0	0	0	0	0	0	0	0	0.284196218954652	0	0.18316578633498	0	0	0	0	0	0	0.981830155356662	0.348721355031551	0	0	0	0	0	0.155912263916941	0.129783693843594	0	0	0.272776868521549	0.386521893072111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ010-1-barcode30-umi145472bins-ubs-3"	0	0	0	0.25034137460173	0.164143105989548	0.3409238776838	0	0.55728416848558	0	0.216817026366944	0	0	0	0.385845000551207	0.444287373150906	0	0	0	0	0	0	0	0.246129930694993	0.463851325829115	0	0.342883587866549	0.187274685144436	0	0	0.222454348498917	0.162554184728243	0	0	0	0	0	0	0.317065589058129	0	0	0.163371998039536	0	0	0	0	0	0	0	1.04954423900854	1.28971001305535	0	0	0	0	0	0	0	0	0	0	0	0.544237345277657	0	0	0.328115117014548	0	0	0	0.561893410522731	0	0	0	0	0	0	0.166058869497265	0.116206310896576	0	0.453334393764664	0	0.391611462870109	0	0	0.316467207449711	0.251320497529392	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159455724460508	0.3261231281198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ010-1-barcode30-umi151773bins-ubs-3"	0	0	0	1.19481110605371	4.27107061503417	0.286271958360442	0	0.329726466353968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.721117516246734	0.682934199592053	0	0	0	0.150205544429219	0.159775036748258	1.96533580934695	1.43797932644215	0.419745639169557	0.503300716325671	0	0	0	0	0	0	0	0	0	0	0.0724514149335152	0	0	0.161627937786492	0.178142231019369	1.28820772349541	1.23036752779206	0	0	0	0	0	0	0	0.403976735524167	0.191392026888246	0	0	0.939170640080913	0	0	1.13456672991777	0	0	0	0	0	0	0	0	1.61694302653689	1.42434332223455	0	0	0.421691203669453	0	0.44237012987013	0	0.211065361060171	0	0	0	0	0	0	0	0	0	0.17062292333942	0.536920181556515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19827586206897	0	0	0	0
"MJ010-1-barcode30-umi154628bins-ubs-3"	0	0	0	0	0	0.109303838646714	0	0.241489806343751	0	0	0	0.0839771582129661	0	0	0	0	0	0	0	0	0	0	0.0928384826305676	0.243257535695399	0	0.427026799612941	0.346458167517206	0.155475914409192	0.302507402910036	0	0.131293764588196	0	0.0304321363359708	0.208263085863895	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296903718365616	0.56646634269776	0.957392095580963	0.124815088757396	0	0	0	0	0.200144103754703	0	0	0	0	0.0820054576045923	0	0	0	0	0	0	0.134856417578931	0	0	0	0	0	0	0	0	0	0.303321742990309	0	0.146103896103896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25528353211969	0.266134397870925	0	0.106219756874779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ010-1-barcode30-umi158525bins-ubs-3"	0.396105578795395	0	0	0.989986345015931	0.174192683907276	0	0	0	0	0.0498429945671136	0	0	0	0.443721750633888	0.254960367546827	0	0	0	0	0	0.631017062243828	0.187412150554428	0.170563723902671	0.447231245750548	0	0	0	0.100137029619479	0.249249057327283	0	0	0	0	0	0	0.251812748399624	0.388227569866689	0	0	0	0	0	0	0	0.165154537460052	0.163949932213009	0	0	0	0	0	0	0	2.8786065682755	1.74319532077557	0.152109518853575	0.537634408602151	0	0	0	0	0	0	0	0	0	0	0.337141043947327	0.536352800953516	0	0	0	0	0	0	0	0	0.244137012650736	0	0.166396103896104	0.0914980053434835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121364302155263	0.0887114659569749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10416666666667	0	0	0	0.646551724137931	1.43191116306254	0	0	0
"MT500785"	0.78110539369933	0.0755001887504719	0	0	0	0	0	0	0.206431123461691	1.10402232966157	0.224189335983544	0.383895580402131	0	0.21772682173961	0.350886050386227	0	0	0.105719060123453	0.0464637748498224	0.0754229070143304	0.0476598989610142	0.140559112915821	0	0.0347510765279142	0	0.315537044048971	0.105342010393745	0.0447981448297671	0.0213033382331011	0.0464252553389044	0.0500166722240747	0.0402151510581612	0.470527646425394	0.00396691592121705	0.0635489182240966	0	0	0	0	0.0288275822306783	0	0.0261711593823606	0.0259201658890617	0	0	0.0315288331178863	0.047693489838637	0.0254488901456242	0.031630100353682	0.0395616568421885	0	0.0215300703315631	0.0170514613102343	0.0265922084829145	0.0345415189057247	0.148106636778481	0.210378681626928	0	0.0140042946503594	0	0	0	0.0187895363159982	0	0.0632511068943706	0.502746485429662	0.604204939783629	0.0158654608916389	0.0681082921845735	0	0.10773788910693	0.262966993108451	0.742419762819881	0	0.107904797138981	0.0455847877051315	0.0208575429814368	0.247836058296959	0.322106016622261	0.073051948051948	0.406251143725067	0.114182900245666	0.0453066436014663	0	0.0255580166979042	0.307692307692308	0.0294538416224859	0.178819789390026	0	0	0.0251152611090182	0.0808213847397252	0.0359791874238902	0.241304977317332	0.140092165898618	0.257981296356014	0	0	0.046064987066369	0.405990016638935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00864491030905554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00879029964580263	0.0931444539049241	0.00719897980171953	0	0	0	0.668993600930774	0	0	0	0	0	0	0
"RS-GCF-000273275.1-NZ-JH724268.1--2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472610330066709	0.440545001937336	4.4799216236376	2.40235118895351	3.23901756023569	4.87698777127942	4.55577950539079	0	4.34531795878948	0.562990628350105	1.10475438942592	3.87850824645033	2.67826692692271	0.983692106979778	0.335763027295285	0.152852246808612	1.7319541234009	2.407125573451	1.19015788788109	1.15733736762481	0.647141003891827	5.95163088256676	1.66880987963253	0	0	1.11021825077947	0.637720875795724	0.236886444645866	14.2395452802072	2.57900868974222	2.62250623099136	0.223465684609471	0.922579363953587	0	0.112722666046175	1.06516111704772	0.240137397671644	2.06265258568433	2.90459774745481	0	0	0	0	0	0	0	0	0
"RS-GCF-000469425.1-NZ-KI271465.1"	0	0.147568550739559	0.179757968734953	0	0.127294653624548	0	1.35987815491732	0.027864208424279	0.0793965859468043	0.0423665453820466	0.0924492107148635	0	1.0286324976622	0	0	0	0	0.235310166081233	0	0	0.131541321132399	0	0	0	1.07399425287356	0	0	0.144935174449246	0.0809526852857843	0.162488393686165	0.0625208402800934	0.3368018901121	0.348799101081511	0.119007477636511	0.199312516248303	0.124389429932344	0.162713025605892	0	0	0	0.411152861732832	0.588851086103114	0.810005184033178	0.298329355608592	0.446131737554426	0.513919979821547	0.129832277894067	0.0480701258306235	0	0	0.628698224852071	0.785847567102053	0.634314360740715	0	0.0921107170819325	0.68849571691618	0	0	0	0.333682535987274	0.179563674410056	0	0.0918599553226581	0.150902132312739	0	0.079136020854669	0.204123290467442	0	0	0.255111901356732	0.150063488398938	0.78436706565107	0.496041522946027	0.0602390539298056	0.394623258108275	0	0	0	0	0	0.0841781649160048	0.0380609667485554	0	0.291004328689389	0	0	0	0	0	0.914989186491432	0.624293633281309	0	0	0.366783565522345	0.866359447004608	0.754099173963734	0.772784775314889	0.63735377168213	0.0956734346763049	0.259567387687188	0.100439422473321	0.0776225327123531	0.221631205673759	0.100318659270624	0.0282479737511136	0.0573239279629305	0.0651280852342941	0.214881388884152	0.42879645294907	0.116607859248876	0.326326902773779	0.0818807766267601	0.0615759555616051	0	0	0	0.0420860151074282	0.191519895629485	0	0	0	0.18120504089431	0	0.173978819969743	0.058876359644746	0	0.0608209084905988	0.039542031381994	0.090530298633921	0.0366429880106715	0	0	0.0924278339820049	0.806471187921744	1.58327568980094	0.0250281566762608	0.0465261425856053	0	0	0.084572878392201	0.0689045209593155	0.0945405606811369	0.0368326244971484	0	0	0	0	0	0	0	0	0
