"X"	"SRR2467275"	"SRR2467278"	"SRR2467282"	"SRR2467285"	"SRR2467290"	"SRR2467293"	"SRR2467297"	"SRR2467300"	"SRR2467303"	"SRR2467306"	"SRR2467309"	"SRR2467312"	"SRR2467315"	"SRR2467318"	"SRR2467322"	"SRR2467324"	"SRR2467328"	"SRR2467330"	"SRR2467333"	"SRR2467337"
"MJ006-1-barcode43-umi152077bins-ubs-3"	0	0	0	0	0	0	0.340311436526761	0	0	0	0	0	0	0	0	0	0	0	0.142504795834475	0.49143944197844
"MJ006-1-barcode45-umi102981bins-ubs-4"	0	0	0	0.197569890348711	0.288307528029899	0	0.123749613282458	0	0	0.365118451218477	0	0	0	0	0	0	0.546097012528108	0	0.104138120032886	0
"MJ006-1-barcode45-umi104299bins-ubs-4"	0	0	0	0	0	1.83234081539166	0	0.215126811594203	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode45-umi106049bins-ubs-4"	0.145848525888113	0	0	0	0	0.274851122308749	0	0	1.69891458235017	0	0	0	0	0	0	0	0	0	0.0712523979172376	0
"MJ006-1-barcode45-umi109029bins-ubs-4"	0.447963329513491	0.229166666666667	0	0	0.0213561131873999	0	0.0721872744147675	0	0	0	0	0	0.470184342115083	0	0	0	0	0	0.0219238147437654	0.142675967025999
"MJ006-1-barcode45-umi113407bins-ubs-4"	0	0	0	0	0.181526962092899	0	0	0	0	0.40757408508109	0	0	0	0	0.408314773570898	0	0	0	0	0
"MJ006-1-barcode45-umi133156bins-ubs-4"	0	0	0	0	0	0	0.051562338867691	0.249094202898551	0	0	0	0	0	0	0	0	0	0	0	0.103043753963221
"MJ006-1-barcode45-umi157411bins-ubs-3"	0.187519533284717	0.0520833333333333	0	0	0	0	0.051562338867691	0.101902173913043	0	0.0509467606351363	0	0.0627352572145546	0.0970221658332711	0.080327737167644	0.0593912397921307	0.0543140906269398	0	0.0627904056260203	0	0
"MJ006-1-barcode45-umi72688bins-ubs-6"	0	0	0	0	0.0640683395621997	0	0.0721872744147675	0.226449275362319	0.106182161396885	0.0934023944977499	0	0.134432694031188	0.149264870512725	0.160655474335288	0.200445434298441	0	0	0.0816275273138264	0	0
"MJ006-1-barcode46-umi100105bins-ubs-4"	0.177101781435566	0	0	0.0790279561394844	0	0	0.103124677735382	0.464221014492754	0	0.0509467606351363	0	0	0.186581088140906	0	0	0.147423960273122	0	0	0.0219238147437654	0.134749524413443
"MJ006-1-barcode46-umi135319bins-ubs-3"	0.916762162725284	0	0	0	0	0	1.36124574610704	0	0.448324681453516	0	0	0	0.514963803268901	0	0	0.558659217877095	0	0	0	0.324984147114775
"MJ006-1-barcode46-umi153108bins-ubs-3"	0	0.25	0	0.197569890348711	0	0.0549702244617499	0.866247292977209	0.271739130434783	0.294950448324681	0	0.132525558500568	0	0.507500559743264	0.160655474335288	0.0148478099480327	0.387957790192427	0	0.113022730126837	0.0657714442312962	0.0554850982878884
"MJ006-1-barcode46-umi163984bins-ubs-3"	0	0.645833333333333	0	0	0	0	0.371248839847376	0	0	0	0	0	0	0	0	0	0	0	0	0.103043753963221
"MJ006-1-barcode46-umi66793bins-ubs-6"	1.0626106886134	0	0	0	0.234917245061399	0	0	0	0.165172251061822	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode46-umi73660bins-ubs-6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18673866633178	0	0.150602409638554
"MJ006-1-barcode48-umi148200bins-ubs-3"	0.312532555474529	0	0	0	0.128136679124399	0	0.17531195215015	0	0	0	0	0	0.320919471602358	0	0.155902004454343	0	0	0	0	0
"MJ006-1-barcode48-umi158295bins-ubs-4"	0	0	0.111160515784793	0	0	0	0	0	0	0	0	0	0	0.425737006988513	0	0	0	0	0	0
"MJ006-1-barcode48-umi45926bins-ubs-8"	0	0	0	0	0	0	0	0.135869565217391	0	0	0	0	0	0	0.267260579064588	0	0	0	0	0.467660114140774
"MJ006-2-barcode51-umi185356bins-ubs-3"	0.177101781435566	0	0	0	0	0.375629867155291	0	0	0	0	0	0	0	0.67475299220821	0.170749814402376	0	0	0	0	0
"MJ006-2-barcode52-umi152908bins-ubs-3"	0	0	0.511338372610049	0	0	0	0	0.645380434782609	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode52-umi171549bins-ubs-3"	0	0	0	0	0	0	0	0.962409420289855	2.37140160453044	0	0	0	0	0	0	0	0	0	0.0274047684297068	0
"MJ006-2-barcode53-umi143600bins-ubs-3"	0	0.09375	0	0	0	0	0	0	0.200566304860783	0	0	0	0	0	0	0	0	0	0.0219238147437654	0.118896639188332
"MJ006-2-barcode53-umi179696bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230141054194506	0	0	0	0	0.309131261889664
"MJ006-2-barcode53-umi181608bins-ubs-3"	0	0.302083333333333	0.222321031569586	0.46428924231947	0	0.274851122308749	0	0.249094202898551	0	0	0	0.546692955726833	0	0.345409269820869	1.20267260579065	0	0	0	0.175390517950123	0
"MJ006-2-barcode53-umi55981bins-ubs-7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080327737167644	0	0.124146492861577	0	0	0	0.110970196575777
"MJ006-2-barcode55-umi148347bins-ubs-3"	0	0	0	0	0	0	0	0	0	0.127366901587841	0	0	0	0	0.348923533778768	0	0	0	0	0
"MJ006-2-barcode55-umi159943bins-ubs-3"	0	0.114583333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.885344719326887	0	0
"MJ006-2-barcode55-umi180741bins-ubs-3"	0	0	0	0	0	0	0	0	0.200566304860783	0	0	0	0.17911784461527	0.232950437786168	0	0	0	0	0	0
"MJ006-2-barcode58-umi112839bins-ubs-5"	0	0	0	0	0	0	0	0	0	0	0	0	0.365698932756176	0	0.0593912397921307	0.186219739292365	0	0	0	0
"MJ006-2-barcode59-umi146245bins-ubs-4"	0	0	0.400177856825256	0	0.758142018152696	0	0	0	0	0	0	0	0.0373162176281812	0	0	0	0	0	0.0274047684297068	0
"MJ006-2-barcode59-umi224357bins-ubs-3"	0	0	0	0	0	0.16491067338525	0	0	0	0	0.141991669822037	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode60-umi101159bins-ubs-5"	0	0	0	0	0	0.284012826385708	0.814684954109518	0	0	0	0	0	0	0	0.430586488492947	0	0	0	0.312414360098657	0
"MJ006-2-barcode60-umi117152bins-ubs-4"	0	0.135416666666667	0	0	0	0	0	0	0	0.059437887407659	0	0	0	0	0	0	0	0	0.219238147437654	0.0237793278376665
"MJ006-2-barcode60-umi134323bins-ubs-4"	0	0	0.100044464206314	0	0.0533902829684997	0	0	0	0	0	0	0	0	0.224917664069403	0.155902004454343	0	0	0	0	0.166455294863665
"MJ006-2-barcode60-umi147613bins-ubs-3"	0	0.104166666666667	0	0	0	0.119102153000458	0	0	0	0	0	0	0	0	0.282108389012621	0.147423960273122	0	0	0	0
"MJ006-2-barcode60-umi268665bins-ubs-3"	0.625065110949057	0	0	1.01748493529586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode60-umi88975bins-ubs-7"	0	0	0	0	0	0	0	0.169836956521739	0.0943841434638981	0	0	0.268865388062377	0	0.168688248052052	0	0	0	0	0.147985749520417	0
"MJ006-2-barcode61-umi137357bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186219739292365	0	0	0.959166895039737	0
"MJ006-2-barcode61-umi141407bins-ubs-4"	0.593811855401604	0.239583333333333	0.511338372610049	0	0	0	0	0.328351449275362	0	0	0	0	0.276140010448541	0	0.519673348181143	0	0	0	0.0822143052891203	0
"MJ006-2-barcode61-umi170469bins-ubs-3"	0	0.208333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26381129733085	0	0	0	0
"MJ006-2-barcode61-umi30565bins-ubs-11"	0	0	0	0.0296354835523066	0	0	0	0.101902173913043	0.141576215195847	0	0	0.277827567664456	0	0	0.400890868596882	0	0	0	0.0383666758015895	0.221940393151554
"MJ006-2-barcode62-umi134295bins-ubs-4"	0.447963329513491	0.260416666666667	0	0	0	0	1.43343302052181	0	0	0.127366901587841	0.388110564180235	0	0.619449212627808	0	0	0	0	0	0.0767333516031789	0.118896639188332
"MJ006-2-barcode62-umi134749bins-ubs-4"	0	0	0	0	0	0	0	0.226449275362319	0	0	0	0	0	0.224917664069403	0	0	0	0	0	0
"MJ006-2-barcode62-umi166272bins-ubs-3"	0	0.302083333333333	0.289017341040462	0	0.459156433529098	0	0	0	0	0	0	0	0	0	0.920564216778025	0	0	0	0.12058098109071	0.840202916930881
"MJ006-2-barcode62-umi168615bins-ubs-3"	2.75028648817585	0	1.12272120942641	0	0.138814735718099	0	1.14468392286274	0.0452898550724638	0	0	2.44225672093904	0	0.574669751473991	0	0	0.131905648665425	0	0	0.175390517950123	0.126823081800888
"MJ006-2-barcode62-umi224221bins-ubs-3"	0	0.822916666666667	0	0	0.961025093432995	0	0	0	0.224162340726758	0	0	0	0	0	2.12323682256867	0	0	0	0	1.4426125554851
"MJ006-2-barcode63-umi156398bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0.558500567966679	0	0	0	0	0	0	0.3076729875675	0.0767333516031789	0
"MJ006-2-barcode63-umi20355bins-ubs-12"	0	0	0	0.108663439691791	0	0	0	0	0	0	0	0.134432694031188	0	0	0	0.147423960273122	0	0	0	0
"MJ006-2-barcode64-umi125426bins-ubs-4"	0	0	0	0.158055912278969	0	0	0.0721872744147675	0.294384057971015	0	0	0	0	0.462721098589447	0.313278174953812	0	0	0	0.33906819038051	0.093176212661003	0.118896639188332
"MJ006-2-barcode64-umi141305bins-ubs-3"	0.416710073966038	0	0	0	0	0	0	0	0	0	0	0	0.41794163743563	0	0	0	0	0	0	0
"MJ006-2-barcode64-umi154809bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0.395551906858721	0.811310145393204	0	0	0	0	0	0
"MJ006-2-barcode64-umi157366bins-ubs-3"	0.197937285133868	0.135416666666667	0.300133392618942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode64-umi157409bins-ubs-3"	0.270861548077925	0	0.222321031569586	0	0	0	0.237186758791379	0	0	0	0	0	0.0746324352563624	0	0	0	0	0	0	0.0317057704502219
"MJ006-2-barcode64-umi160503bins-ubs-3"	0	0.0729166666666667	0	0	0	0	0.226874291017841	0	0	0	0	0	0.23882379282036	0	0	0.225015518311608	0	0	0	0
"MJ006-2-barcode64-umi168667bins-ubs-3"	0	0	0	0	0	0	0	0.113224637681159	0	0	0	0	0.75378759608926	0	0	0	0	0	0	0
"MJ006-2-barcode64-umi180996bins-ubs-3"	0.0625065110949057	0	0.244553134726545	0	0	0.0641319285387082	0.422811178715067	0	0	0	0	0	0.208970818717815	0.0562294160173508	0	0	0	0	0.0657714442312962	0
"MJ006-2-barcode64-umi186266bins-ubs-3"	0	0	0	0	0	0	0	0	0	0.237751549630636	0.160923892464975	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode64-umi201353bins-ubs-3"	0.406292322116887	0	0	0	0	0	0.11343714550892	0.0566123188405797	0	0	0	0	0.11941189641018	0	0.0965107646622123	0	0	0	0.0219238147437654	0.0634115409004439
"MJ006-2-barcode64-umi218166bins-ubs-3"	0	0	0	0	0	0	0.40218624316799	0	0	0	0	0	0.709008134935443	0	0.334075723830735	0	0	0	0	0
"MJ006-2-barcode64-umi240866bins-ubs-3"	0	0	0.600266785237883	0	0.234917245061399	0	0.814684954109518	0	0	0	0	0	0	0	0.0742390497401633	0	0	0	0.0602904905453549	0.142675967025999
"MJ006-2-barcode64-umi56048bins-ubs-8"	0	0	0	0	0	0	0	0.147192028985507	0	0	0	0	0.126875139935816	0	0	0	0	0	0	0
"MJ006-2-barcode65-umi125708bins-ubs-5"	0	0	0	0	0.0533902829684997	0	0.0721872744147675	0.0566123188405797	0.25955639452572	0.144349155132886	0	0.0627352572145546	0.0149264870512725	0.152622700618524	0	0	0	0	0	0.126823081800888
"MJ006-2-barcode66-umi103969bins-ubs-4"	0.0520887592457548	0	0.133392618941752	0	0.0640683395621997	0	0	0	0	0	0	0	0.0970221658332711	0	0.089086859688196	0	0	0	0.0548095368594135	0.253646163601775
"MJ006-2-barcode66-umi111219bins-ubs-4"	0.0520887592457548	0.322916666666667	0	0	0.309663641217298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.293278376664553
"MJ006-2-barcode66-umi173753bins-ubs-3"	0.11459527034066	0.0416666666666667	0.144508670520231	0.0889064506569199	0	0.201557489693083	0.185624419923688	0.101902173913043	0.176970268994809	0	0	0.206130130847822	0.164191357563997	0.080327737167644	0.237564959168523	0	0	0	0.0383666758015895	0.0475586556753329
"MJ006-2-barcode66-umi174201bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72253258845438	0	0	0.115100027404768	0
"MJ006-2-barcode66-umi174806bins-ubs-3"	0	0	0	0	0	0.219880897847	0	0	0	0	0	0.403298082093565	0	0.232950437786168	0	0	0	0.583950772321989	0.142504795834475	0.134749524413443
"MJ006-2-barcode66-umi22919bins-ubs-13"	0	0	0.188972876834149	0	0.192205018686599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode66-umi44456bins-ubs-8"	0.156266277737264	0	0	0	0	0	0	0	0	0	0	0	0.164191357563997	0	0.103934669636229	0	0	0	0	0
"MJ006-2-barcode67-umi1509bins-ubs-57"	3.00031253255547	0.0833333333333333	0.933748332592263	0	0.0320341697810998	0	0	0	0	0	0	0	0	0	0.0742390497401633	0.0232774674115456	0	0	0.0602904905453549	0
"MJ006-2-barcode67-umi29449bins-ubs-10"	0	0	0	0	0	0	0	0	0.176970268994809	0	0.454373343430519	0	0	0	0	0.0931098696461825	0	0	0	0
"MJ006-2-barcode67-umi497bins-ubs-99"	0	0.291666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24146492861577	0	0	0	0
"MJ006-2-barcode68-umi110672bins-ubs-4"	0	0	0	0	0	0.128263857077416	0	0	0	0	0	0.143394873633268	0	0	0	0	0	0	0	0
"MJ006-2-barcode68-umi180542bins-ubs-4"	0.572976351703302	0	0	0	0	0	0	0	0	0.178313662222977	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode69-umi100780bins-ubs-4"	0	0	0	0	0.245595301655099	0	0.329998968753223	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode69-umi141306bins-ubs-3"	0	3.75	0	0	0	0	0.639373001959369	0	0	0	0	0	0	0	0	0.201738050900062	0	0	0	0.602409638554217
"MJ006-2-barcode69-umi24843bins-ubs-11"	0	0	0.133392618941752	0	0	0	0	0	0.141576215195847	0	0	0	0	0	0.111358574610245	0	0	0	0	0.285351934051997
"MJ006-2-barcode69-umi26060bins-ubs-11"	0.10417751849151	0	0.200088928412628	0.0296354835523066	0	0	0	0	0	0	0.283983339644074	0	0.126875139935816	0.080327737167644	0	0	0	0	0	0
"MJ006-2-barcode69-umi27342bins-ubs-11"	0	0	0.33348154735438	0	0	0	0	0.283061594202899	0	0	0	0	0.0970221658332711	0	0	0	0	0	0	0
"MJ006-2-barcode70-umi93217bins-ubs-5"	0	0	0	0	0	0	0	0.758605072463768	0	0	0	0	0	0	0.801781737193764	0	0	0	0	0
"MJ006-2-barcode71-umi178250bins-ubs-3"	0	0	0.355713650511338	0	0	0.522217132386624	0	0	0	0	0	0	0	0	0.207869339272457	0	0	0	0	0
"MJ006-2-barcode71-umi188022bins-ubs-3"	0	0	0	0.217326879383582	0	0	0	0	0	0	0.179856115107914	0	0	0.168688248052052	0.237564959168523	0	0	0	0	0
"MJ006-2-barcode71-umi99073bins-ubs-6"	0	0	0.111160515784793	0	0.0320341697810998	0	0	0.169836956521739	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode72-umi119181bins-ubs-4"	0	0	0	0	0	0	0	0.147192028985507	0	0	1.46724725482772	0	0	0	0.259836674090572	0	0	0	0.493285831734722	0
"MJ006-2-barcode72-umi182193bins-ubs-3"	0	0	0	0	0	0.320659642693541	0	0	0	0	0.492237788716395	0	0	0	0	0	0.441696113074205	0	0	0
"MJ006-2-barcode74-umi157202bins-ubs-3"	0	0.166666666666667	0	0	0	0.403114979386166	0	0	0	0	0	0	0	0	0	0	0	0.357905312068316	0	0
"MJ006-2-barcode74-umi171708bins-ubs-6"	0.343785811021981	0	0	0	0.800854244527496	0	0	0	0	0	0	0	0	0	0.178173719376392	0	0	0	0	0
"MJ009-1-barcode48-umi105160bins-ubs-3"	0.750078133138869	0	0	0	0	0	0	0	0	0	0	0	0	0.040163868583822	0.163325909428359	0	0	0	0	0
"MJ009-2-barcode73-umi29184bins-ubs-23"	1.95853734764038	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289532293986637	0	0	0	0.0493285831734722	0
"MJ010-1-barcode27-umi2020bins-ubs-118"	0	0	0.144508670520231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103043753963221
"MJ010-1-barcode30-umi150325bins-ubs-3"	0.239608292530472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290490545354892	0
"MJ010-1-barcode35-umi104515bins-ubs-6"	0	0	0.311249444197421	0	0	0	0.268124162111993	0	0	0	0	0	0	0	0.801781737193764	0	0	0	0	0
"RS-GCF-000154385.1-NZ-DS483480.1"	0	0	0	0	0	0.201557489693083	0	0	0	0	0	1.21885642588277	0	0	0	0	0	0	0	0
"RS-GCF-000154385.1-NZ-DS483490.1"	0	0	0	0.918699990121505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396322130627774
"RS-GCF-000154385.1-NZ-DS483503.1"	0	0	0	0	0	1.39257901969766	0	0.577445652173913	0	0	0	0	0.485110829166356	0	0	0	0	0.43325379881954	0.137023842148534	0
"RS-GCF-000195615.1-NZ-GL882586.1"	0	0	0.122276567363273	0	0	0	0	0	0	0	0.861416130253692	0	0	0.0481966423005864	0	0	0	0	0.0164428610578241	0
"RS-GCF-000210015.1-NC-021022.1"	0.572976351703302	0	0	0.523560209424084	0	0.348144754924416	0	0	0	0	0.340780007572889	0	0.156728114038361	0.136557153184995	0.163325909428359	0.418994413407821	0	0.244882581941479	0.164428610578241	0.324984147114775
"RS-GCF-000210035.1-NC-021015.1"	0	0	0	0.523560209424084	0	1.63994502977554	0	0	0	0	0	0	0	0.626556349907623	0	0	0	0.929298003265101	0	0
"RS-GCF-000507785.1-NZ-KI669407.1"	0	0.229166666666667	0.366829702089818	0	0.0747463961558996	0.311497938616583	0.40218624316799	0.985054347826087	0	0	0	0.367449363685248	0.328382715127995	0	0.794357832219748	0.232774674115456	0.522004497269515	0	0.0767333516031789	0.0554850982878884
"RS-GCF-001058755.1-NZ-JUPJ01000236.1"	0	0	0.377945753668297	0	0.106780565936999	0	0.257811694338455	0	0	0	0	0	0	0	0	0	0	0.0313952028130102	0	0
"RS-GCF-001404595.1-NZ-CYYN01000006.1"	0	0.229166666666667	0	0	0	0.568025652771415	0.598123130865216	0	0.283152430391694	0	0	0.241978849256139	0	0.216884890352639	0	0	0.32123353678124	0	0	0
"RS-GCF-001405175.1-NZ-CYZL01000045.1"	0	0	0	0	0.501868659903898	0	0	0.237771739130435	0	0.458520845716227	0.283983339644074	0	0	0	0	0.380198634388579	0.425634436235143	0.364184352630918	0.175390517950123	0
"RS-GCF-001406775.1-NZ-CZAH01000001.1"	0	0	0	0.227205373901017	0	0	0	0.747282608695652	0	0.568905493759022	0	1.03065065423911	0	0	0	0.186219739292365	0	0	0.180871471636065	0
"RS-GCF-001487165.1-NZ-LN913006.1"	0	0	0	0	0	0	0	0	0.460122699386503	0.636834507939204	0	0.125470514429109	0	0.907703429994377	0	0	0	1.2495290719578	0	0
"RS-GCF-001487165.1-NZ-LN913006.1--9"	0	0	0	0	0.459156433529098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.309131261889664
"RS-GCF-001624915.1-NZ-LVWW01000020.1"	0	0	0	0	0	0.421438387540082	0	0	0	0.492485352806317	0.321847784929951	0	0	0.176721021768817	0	0.248292985723153	0.032123353678124	0	0.131542888462592	0
"RS-GCF-001722585.1-NZ-MEHC01000048.1"	0	0	0.377945753668297	0	0	0	0	0	0	0	0	0	0.171654601089634	0	0	0	0	0	0	0
"RS-GCF-001722635.1-NZ-MEHD01000002.1"	0	0	0.300133392618942	0	0	0	0	0	0	0	0	0	0.343309202179267	0	0	0	0	0	0	0
"RS-GCF-001816225.2-NZ-MKXL02000027.1"	0	0	0.644730991551801	0	0	0	0	0	0	0	0	0	0	0	0	0.147423960273122	0	0	0	0
"RS-GCF-002159775.1-NZ-NFJI01000034.1"	0	0	0	0	0	0	0	0	0.141576215195847	0	0	0.0896217960207923	0	0	0	0	0.08030838419531	0.138138892377245	0.0164428610578241	0
"RS-GCF-002251385.1-NZ-NPJJ01000014.1"	0	1.73958333333333	0	0	0	0	0.659997937506445	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-002251455.1-NZ-NPJM01000072.1"	0	0.479166666666667	0	0	0	0	0.268124162111993	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-002549855.1-NZ-NMTT01000019.1"	0	0	0	1.27432579274918	0	0.797068254695373	0	0	0	0	0	0.376411543287327	0	0.626556349907623	0.133630289532294	0.387957790192427	1.39736588499839	0.263719703629285	0	0
"RS-GCF-002586945.1-NZ-CP023819.1--2"	0	0	1.16718541574033	0	0	0	0	0	0	0	0	0	0.261213523397268	1.43786649530083	0	0.256052141527002	0	0	0.279528637983009	0
"RS-GCF-002734145.1-NZ-CP022479.1--4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271570453134699	0	0.67813638076102	0	0
"RS-GCF-003011855.2-NZ-PXXN02000041.1"	0	0	0.255669186305024	0	0	0.403114979386166	0.103124677735382	0	0	0.433047465398658	0.33131389625142	0.179243592041585	0	0.120491605751466	0	0.186219739292365	0	0.232324500816275	0	0.174381737476221
"RS-GCF-003287415.1-NZ-PRKZ01000021.1"	0	0.260416666666667	0.144508670520231	0.424775264249728	0.576615056059797	0.293174530462666	0.40218624316799	0.701992753623188	1.53374233128834	0	0	0.394335902491486	0.104485409358907	0	0.386043058648849	0	0	0	0.898876404494382	0.388395688015219
"RS-GCF-003287455.1-NZ-PRLC01000040.1"	0	0	0.411293908403735	1.07675590240047	0	3.39899221255153	0	1.89085144927536	0	0	0	0	0	0	0	0	0	8.58344844907698	0.126061934776651	1.37920101458465
"RS-GCF-003433855.1-NZ-QVEP01000088.1"	1.0626106886134	0.447916666666667	0.444642063139173	0	0.405766150560598	0	0	0.985054347826087	0.460122699386503	0	0	0	0.500037316217628	0.385573138404691	0	0	0	0.263719703629285	0	0
"RS-GCF-003434135.1-NZ-QVFB01000003.1"	0	0	0.744775455758115	0	0.224239188467699	0	0.639373001959369	0.554800724637681	0.802265219443134	0	0	0	0	0	0	0	0	0	0.537133461222253	0
"RS-GCF-003435955.1-NZ-QTVA01000042.1"	0	0	1.13383726100489	0.227205373901017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003437415.1-NZ-QSPP01000092.1"	0	0	3.29035126722988	0.602588165563568	4.41003737319808	1.8231791113147	1.63968237599257	0	0	0	0	0	0	0.481966423005864	0.489977728285078	0	4.77834885962094	0	0.361742943272129	1.83100824350032
"RS-GCF-003438725.1-NZ-QSTT01000002.1"	0	0.260416666666667	0.033348154735438	0	0	0	0.0618748066412292	0	0	0	0	0.797633984585051	0.0895589223076349	0	0	0	0	0	0.339819128528364	0
"RS-GCF-003439785.1-NZ-QSVN01000017.1"	0	0.208333333333333	0.255669186305024	0.454410747802035	0	0.622995877233165	0	0	0.34214252005663	0.373609577990999	0	0.286789747266535	0.291066497499813	0.249015985219696	0	0	0.995823964021844	0	0.257604823239244	0
"RS-GCF-003458325.1-NZ-QRUA01000016.1"	0	0	1.03379279679858	0	0.0854244527495996	0	0	0	0	0	0	0	0	0.971965619728492	0	0	0	1.60743438402612	0.52617155385037	0
"RS-GCF-003458535.1-NZ-QRUN01000071.1"	0.166684029586415	0	0.177856825255669	1.75837202410353	0	0.403114979386166	0.185624419923688	0	0.365738555922605	0.721745775664431	0.293449450965543	0.295751926868614	0	0.60245802875733	0.0965107646622123	0	0	0.251161622504081	0.158947656892299	0.269499048826887
"RS-GCF-003459025.1-NZ-QRUH01000008.1"	0	0	0.277901289461983	0	0	0	0.268124162111993	0.543478260869565	0	0.373609577990999	0	0.206130130847822	0.223897305769087	0.337376496104105	0.244988864142539	0	0.248955991005461	0.207208338565867	0.197314332693889	0
"RS-GCF-003460195.1-NZ-QRWW01000022.1"	0	0	0	0	0	0	0.28874909765907	0	0	0.305680563810818	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003461545.1-NZ-QTXH01000007.1"	0	0.0729166666666667	0.188972876834149	10.658895584313	0.266951414842499	0	0	2.35507246376812	0	6.2070136707141	0	0	0	0	0	0	0	0	0.306933406412716	0
"RS-GCF-003462225.1-NZ-QTYP01000001.1"	0	0	0	0.385261286179986	0	0.540540540540541	0	0	0	0	0	0	0.17911784461527	0	0.215293244246474	0	0	0	0	0
"RS-GCF-003467005.1-NZ-QSFN01000007.1"	0	0	0	0	0	0	0	0	0	0	0.132525558500568	0	0.194044331666542	0	0.0593912397921307	0	0	0	0	0
"RS-GCF-003470885.1-NZ-QRHP01000024.1"	0	0.3125	0	0.533438703941519	0	0.494732020155749	0	0	0	1.24819563556084	0.340780007572889	0.412260261695644	0	0.168688248052052	0	0.186219739292365	0	0	0.197314332693889	0
"RS-GCF-003471065.1-NZ-QRIE01000055.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115100027404768	2.98826886493342
"RS-GCF-003471185.1-NZ-QRIM01000021.1"	0	0	0	0	0	0.998625744388456	0	0	0.377536573855592	0	0	0	0	0	0	0.450031036623215	0.104400899453903	0	0	0.229866835764109
"RS-GCF-003473495.1-NZ-QUCI01000034.1"	0.0833420147932076	0	0	0.474167736836906	0.587293112653497	0.613834173156207	0	0.588768115942029	0.802265219443134	0	0	0.869331421401685	0	0.666720218491445	0	0.271570453134699	0.337295213620302	0	0	0
"RS-GCF-003473865.1-NZ-QUCX01000004.1"	0	0.239583333333333	0.111160515784793	0	0.117458622530699	0	0	0	0	0	0	0	0.0447794611538175	0	0.126206384558278	0.0931098696461825	0.273048506264054	0	0	0
"RS-GCF-003473925.1-NZ-QUDC01000017.1"	0	0	0.0889284126278346	0	0	0	0	0	0	0	0	0	0	0	5.5902004454343	0	0	0.106743689564235	0.109619073718827	0
"RS-GCF-003474085.1-NZ-QRNS01000091.1"	0	0.125	0	0.286476341005631	0.224239188467699	0.494732020155749	0	0	0.34214252005663	0	0	0.170281412439505	0	0.321310948670576	0	0	0.184709283649213	0.408137636569132	0.137023842148534	0.285351934051997
"RS-GCF-003475105.1-NZ-QROT01000001.1"	0	0	0.177856825255669	0.227205373901017	0	0.174072377462208	0.556873259771063	0	0	0	0	0	0.164191357563997	0.224917664069403	0	0	0	0	0	0
"RS-GCF-003475335.1-NZ-QRQD01000014.1"	0	0	0	0	0	0	0	0	0	0	0.738356683074593	1.05753719304535	0	0	0	0	0	0	0	0
"RS-GCF-003477585.1-NZ-QUDM01000053.1"	0	0	0	0	0.224239188467699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.396322130627774
"RS-GCF-003477715.1-NZ-QUDX01000035.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100869025450031	0	0.232324500816275	0	0
