"X"	"SRR3053238"	"SRR3053239"	"SRR3053240"	"SRR3053241"	"SRR3053246"	"SRR3053247"	"SRR3053248"	"SRR3053249"	"SRR3053254"	"SRR3053255"	"SRR3053256"	"SRR3053257"	"SRR3053262"	"SRR3053263"	"SRR3053264"	"SRR3053265"	"SRR3053270"	"SRR3053271"	"SRR3053272"	"SRR3053278"	"SRR3053279"	"SRR3053280"	"SRR3053281"	"SRR3053286"	"SRR3053287"	"SRR3053288"	"SRR3053289"	"SRR3053294"	"SRR3053295"	"SRR3053296"	"SRR3053297"	"SRR3053302"	"SRR3053303"	"SRR3053304"	"SRR3053310"	"SRR3053311"	"SRR3053312"	"SRR3053313"	"SRR3053318"	"SRR3053319"	"SRR3053320"	"SRR3053321"	"SRR3053325"	"SRR3053326"	"SRR3053327"	"SRR3053328"	"SRR3053333"	"SRR3053334"	"SRR3053335"	"SRR3053336"	"SRR3053341"	"SRR3053342"	"SRR3053343"	"SRR3053344"	"SRR3053349"	"SRR3053350"	"SRR3053351"	"SRR3053352"	"SRR3053357"	"SRR3053358"	"SRR3053359"	"SRR3053360"	"SRR3053387"	"SRR3053388"	"SRR3053389"	"SRR3053390"	"SRR3053410"	"SRR3053411"	"SRR3053434"	"SRR3053458"	"SRR3053462"	"SRR3053463"	"SRR3053488"	"SRR3053489"	"SRR3053537"	"SRR3053538"	"SRR3053539"	"SRR3053540"
"GB-GCA-018326525.1-BJIB01000024.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0681768198812404	0.0946236559139785	0.0584994881294789	0.0281977311671692	0	0	0	0.0832140598475518	0.0752634219769192	0	0.0644636901258443	0	0	0	0	0	0	0	0	0.0818677130677808	0.146718833362974	0.123939365049099	0.172858617131063	0.43284932908354	0.367347836607202	0.285998825361967	0.359878031484896	0	0	0	0	0.118628359592215	0.0359989714579583	0.0417941070309086	0.119790910410919	0	0	0	0	0	0	0	0	0	0	0	0	0.0916275340739892	0.124167171411266	0.0671688336611812	0.0997340425531915
"GB-GCA-018376935.1-JAHAAJ010000118.1"	0	0	0.0143077891604189	0.05890603085554	0	0	0	0	0.49483953060936	0.733575461181632	0.650035137034434	0.431773445933075	0.0770933326701649	0.0686453384395831	0.0925967749220832	0.0768550002328939	0	0	0	0	0	0	0	0	0	0	0	0.503628766219485	1.30322580645161	1.07005313703505	0.596490466997809	0.0441056014113792	0	0.0312129346401149	0.129813933362181	0.230807827395886	0	0.297093528406065	0.0964238110093304	0.0982684422757616	0.149420993649608	0.459319594573904	0	0	0.0126472501264725	0.0264311358780644	0.296417581797137	0.502400853636849	0.309848412622748	0.190918472652219	0.460394286388856	0.622511603352324	0.117463803273665	0.687845695646008	0.0178348492955235	0.0101485751400503	0.0722783301752261	0	0	0	0.0284959820665286	0.032670248293887	0.167227808869763	0.0769691268280168	0.0541858574911948	0.0680931304507241	0.0407295107933204	0.0675751773848406	0.181289998471048	0.025294043252814	0	0.0378205885829098	0.0586723290120697	0.0156663076471164	0.0893368457221395	0.0938824954572986	0.244686465480017	0.268727836879433
"GB-GCA-900066055.1-FMEF01000035.1"	0.250210513653314	0.31295724272476	0	0.305750350631136	0.0423540801097172	0.216203726626067	0.12684200708823	0.0708106277516086	0.226212356849993	1.06080765219893	0.874033731553057	0.372510423942261	0.949988809032354	1.21213216034106	0.98920457111884	0.922260002794727	1.2090898349809	1.14141450058671	1.26895077806719	0.359778787442692	0	0.515202089833829	0.647284695556775	0.207928278245841	0.180095722109834	0	0.212775870905618	0.631185396965032	0.903225806451613	0.748305952322917	0.891482116131271	0.894713628630836	0.808473301579343	0.69292714901055	0.239656492360949	1.01856497742097	0.390461581369405	0.193391070377533	0.470775077280848	0.420182304903256	0.905864774000747	0.422574027007992	0	0.0734094616639478	0.164414251644143	0.251095790841611	0.903367868334133	2.11186199537613	0.753169987606063	0.717234262125903	1.42446779207492	1.57277666571347	1.46574397998008	0.721528861154446	0.338862136614946	0.554112202646748	0.570412767869352	0.510006682846189	0.455977757182576	0.712265363846747	0.623112141188092	0.624364745172063	0.871814310241031	0.661364349040737	0.51684971760832	0.759500301181154	0.814590215866407	1.1469009272816	0.436843369809755	1.01492348551916	1.70709793351303	1.53882519796714	1.60091640590076	1.41192597669637	1.09036765548047	0.775287704421563	1.16346015448832	1.27437943262411
"GB-GCA-900066645.1-FMFR01000008.1"	0.132322867797426	0.069094456185986	0.157385680764608	0.112201963534362	0.0584889677705619	0	0.0969968289498228	0.11699147193744	0.113106178424996	0.15462620015103	0.0636858749121574	0.06561263148983	0	0	0	0	0.149659328108385	0.128009102869537	0.0534295064449342	0.0719557574885385	0.108735048930772	0.0628885180078853	0.263302249040044	0.0324044069993519	0.032071840923669	0.0461616581267599	0.060571233323497	0.116560369474379	0.0258064516129032	0	0.0173524499490272	0.0819104026211329	0.146235480905824	0.152943379736563	0.0832140598475518	0.160561966884094	0.125505508297309	0.109307996300345	0	0.0508285046253939	0.0404681857801021	0.0367455675659124	0.0626297330183953	0.0815660685154976	0.0415552504155525	0.0770908129776877	0	0	0	0	0	0	0	0	0.0735687533440342	0.0568320207842819	0.0722783301752261	0.070345749358095	0.0593141797961075	0	0.0493930355819829	0.0508203862349354	0.0379049700104796	0.0741184184269791	0.0250088573036284	0	0.0565687649907227	0.0619439126027706	0.100473975056244	0.0600733527254332	0.0975484533436016	0.0827325375251152	0	0.0861646920591403	0.144313366166533	0.248334342822532	0.232692030897663	0.274268617021277
"GB-GCA-900066795.1-FMGD01000054.1"	0	0	0	0.109396914446003	0.282360534064782	0.178244293706986	0.25741466144376	0.34943505433946	0.449597059239361	0.453090726023949	0.219606465214336	0.425423836434059	0.445151824127726	0.162581064725328	0.23713808211753	0.218920303693698	0	0	0	0	0	0	0	0.0783106502484338	0.0789460699659545	0.133868808567604	0.097845838445649	0.189135693864086	0.0967741935483871	0.136498805635451	0.147495824566731	0.17957280574633	0.292470961811649	0	0	0.356246864024084	0	0.26346029877519	0	0	0	0	0.076945100565457	0.032626427406199	0.05058900050589	0.0638752450386555	0	0	0.471922966917723	0.53405572755418	0.234132137095188	0.448736279448318	0.319195117591481	0.175507020280811	0.129302657392545	0.0852480311764228	0.0918130140063683	0	0	0.110568269478015	0.0588916962708258	0.0943807172934514	0	0	0	0	0.334887088745078	0.899125276870518	0.519843610073608	0.392057670418616	0.308047747400847	0.267107906866801	0	0	0.132859924407284	0.578437310720775	0.458187401045915	0.423869680851064
"GB-GCA-900112995.1-FONU01000001.1"	0.365692289185613	0.569013168590473	0.552280661592171	0.244039270687237	0	0	0	0	1.42796550261558	2.6502211514258	1.77661630358398	2.82769276356171	1.1514262266544	1.52103618331918	1.14955508378879	0.889654851180772	0	0	0	0	0	0	0	0	0	0	0	1.43611172201451	0.886021505376344	1.2699263881441	0.895820228618528	0	0	0	0.0698998102719435	0	0.153395621252266	0.330726758036941	0.172995660928505	0	0.301954924666916	0.257218972961387	0.13778541264047	0.239260467645459	0.193322251933223	0.292945089315213	0.0282302458854417	0	0	0	0.226262149293669	0.125382195728207	0.163427900206838	0.186143809388739	0	0	0	0	0.137164040778499	0.22113653895603	0.341951784798343	0.304922317409612	0.0668911235479052	0.0855212520311297	0.137548715169956	0.138805227457245	1.46173688736028	3.00334121710403	2.79361334993338	1.53345137220185	1.77384161211654	1.65228696371587	0.93596334376397	2.0797023401547	0.703241324017867	0.890369473046638	1.06030801708007	0.728612588652482
"GB-GCA-900542515.1-UQOA01000002.1"	0	1.6704600877906	0	0.0252454417952314	1.57516840788996	1.55468633955538	3.46950195858981	1.53474338844247	3.96719920825675	5.40112913085692	3.85848559381588	6.28188033102631	3.84223222501306	3.83871958379247	3.41027146664258	4.9979039545391	0	0	0	5.14997635739397	1.59478071765132	4.39010231478122	5.23313219967087	0	0.0222035821779247	0	0	0.881900153947658	1.40215053763441	0.60205723199922	0.724464785371885	0	0	0	0	0	0	0	0	0.0440513706753414	0	0	2.95970224035502	3.66503534529636	4.54036279540363	3.39419836567476	0	0	0	0	0	0	0	0.0407743582470572	0	0	0	0	0.47451343836886	0.578554898431473	1.02205589011949	1.69522288369392	3.22861156324556	2.79654494141794	2.13825729946023	2.01398528140796	3.0841290672942	1.00611930772985	1.86532118908765	3.4431516377893	0.00770119368502118	0	0	0.0117497307353373	0	0	0.00479777383294152	0.0110815602836879
"GB-GCA-900545115.1-UQXN01000021.1"	0.300733790448695	1.4062754023736	0.964344989412236	0.367461430575035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56863551325014	2.02972091337441	2.84933362358803	1.29456939111355	0	0	0	0	0	0	0	0	0.387499212399975	0.603743628311189	0.774080779074849	0.675698165962121	0.291018564977421	0.502022033189234	0.784775358053757	1.51158503729333	1.7552776930636	0.541651101979828	0.548121382858193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00678825179888673	0	0	0	0.112950840713644	0.607493204112989	0.360415735359857	0.319201018309997	0	0	0	0
"GB-GCA-900552525.1-UNSK01000063.1"	0	0.47553243375061	0	0	0	0	0	0	0.0367595079881239	0.0107878744291416	0.0768622628250176	0.0507968759921265	0	0	0	0	0	0	0	1.37332702863839	0.0724900326205147	0.582928186150013	0.120680197476687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66309969680756	1.3111959080945	1.78351663378328	3.1796278709859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-900756345.1-CAAEJT010000082.1"	0.0553350174425599	0.0487725573077548	0.0715389458020947	0.0448807854137447	0.10487676979549	0.0726180455843277	0.100727476217124	0.120070194883162	0.0706913615156228	0	0	0.033864583994751	0.23625376140857	0.13548422060444	0.0925967749220832	0.165354697470772	0.464731597810248	0.284464673043416	0.22707540239097	0	0	0.0387006264663909	0.0438837081733406	0.0567077122488658	0.0468742290422855	0.0507778239394359	0.125801792287263	0.101165603694744	0.124731182795699	0.0487495734412324	0.0520573498470815	0.207926406653645	0.13996824600986	0.171671140520632	0.153113870119495	0.205720020070246	0.120857156138149	0.0728719975335632	0.0226879555316072	0	0	0	0.393672607544199	0.356171832517673	0.16622100166221	0.248893196185106	0.502498376760862	0.449048550595767	0.500524358852131	0.356037151702786	0	0	0.0766068282219555	0	0.0802568218298555	0.091337176260453	0.103533824305054	0.165312510991523	0	0	0	0	0.657762714887734	0.484620428176402	0.456411645791218	0.390226016813765	0.380142100737657	0.274054886060743	0.473975056243584	0.341469583912988	0.0872801950969067	0.108734192175866	0.0977872150201162	0.0587486536766866	0.183255068147978	0.127195639006663	0.232692030897663	0.171764184397163
"GB-GCA-900762515.1-CAAFHA010000156.1"	0.793937206784554	0.422695496667209	0.366279402506725	0.451612903225806	0.205719817675769	0.232707827895232	0.089535534415221	0.352513777285182	0.113106178424996	0.312848358445108	0.226194659170766	0.222236332465553	0.23625376140857	0.348646061022093	0.408780884412123	0.274814849317621	0.626206136032452	0.462255093695552	0.293862285447138	0.111017454410888	0.217470097861544	0.418450523667852	0.109709270433352	0.504968675739901	0.278778309567277	0.475465078705627	0.425551741811235	0.107763360457444	0.154838709677419	0.307122312679764	0.22991996182461	0.198475206351207	0.200551516670845	0.221611835944816	1.19495389941084	0.702458605117913	0.362571468414447	0.532526135822192	0.0680638665948215	0.0406628037003151	0.136969244178807	0.186789968460054	0.499248443203779	0.500271886895052	1.0894702608947	1.02200392061849	0	0	0	0	0.0491874237594932	0.0505928158201535	0.219606240902939	0.122323074741171	1.28410914927769	1.48372168547536	0.517669121525268	1.24863705110619	0	0	0.00569919641330572	0.00726005517641934	1.23302637739972	0.555888138202343	0.618969218264802	0.534269177382605	0.665248676290899	2.61853812366257	0.576633248148876	0.562792462375111	0	0	0	0	0.799450234795556	0.445184736523319	0.268675334644725	0.34906914893617
"GB-GCA-900767615.1-CAAFZU010000193.1"	0.0120293516179478	0.0447081775321086	0.0600927144737595	0.0308555399719495	0.0746238554314066	0.064365994949745	0.0484984144749114	0.0969797727902466	0	0	0.0197645818692902	0.0232819014963913	0.0522245156797891	0.0325162129450657	0.140024391345589	0.149052121663794	0.114213697766925	0	0	0.0904586665570198	0.507430228343603	0.0870764095493796	0.065825562260011	0.0918124864981637	0.25164059801648	0.0969394820661958	0.0854209700715983	0.0593798108643061	0.0387096774193548	0	0.0694097997961087	0.0472560015121921	0	0	0.17641380687681	0.752634219769192	0.227769255798819	0.16536337901847	0.0311959388559598	0.0169428348751313	0.102726933134105	0.0520562207183758	0.0143153675470618	0	0.039748500397485	0.0814960022906984	0.0988058605990458	0.346789969767028	0.157307655639241	0.0335397316821465	1.6979498681777	1.21202789203933	1.42488700492837	1.14700042547156	0.0780274656679151	0.107574896484534	0.0390693676622844	0.154760648587809	0.122335495829472	0.236564669580869	0.129181785368263	0.163351241469435	0.0267564494191621	0.0598648764217908	0	0.0130948327789854	0	0	0.00655265054714632	0.0284557986594157	0	0.108734192175866	0.346446133214126	0.0254577499265642	0.0641392738517925	0.121138703815869	0.0119944345823538	0.193927304964539
"GB-GCA-902363575.1-CABJAJ010000014.1"	0	1.06486750121931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64264714952406	1.15984052192823	1.95680042570689	1.50301700493692	0	0	0	0	0	0	0	0	2.23678407157709	3.28403108548508	2.14432860977589	0	0	0.0232417607957979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-902366885.1-CABJNK010000117.1"	0.129916997473836	0.243862786538774	0	0.103786816269285	0	0	0	0	0	0.30925240030206	0.0944307800421644	0.167206383474083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101165603694744	0.0645161290322581	0.121873933603081	0.0889313059887643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.356696985910469	0.474953316554356	0.470785880330527	0.534627695121522	0	0.043713036770378	0.0702900890974373	0	0	0	0.0375132859554426	0	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-905205225.1-CAJLCQ010000084.1"	0.139540478768194	0.0121931393269387	0.123046986779603	0.126227208976157	3.13420192811908	0.922579260946345	1.2684200708823	0.638835011237339	0.101795560582497	0.578949261030602	0.54242796907941	0.93974220585434	0.283504513690284	0.0487743194175985	0.282307240616107	0.293446364525595	0	0	0	0	0	0	0	0.283538561244329	0.256574727389352	0.198495129945068	0.391383353782596	0.831317352100286	0.404301075268817	0.487495734412324	0.262455805479036	0.176422405645517	0.474220773794602	0.674199388226481	0.206370868421929	0.0250878073256397	0.190582438525543	0.156955071610751	0.357335299622813	0.3354681305276	0.18988917942971	0.713476436904798	0.119891203206642	0.0870038064165307	0.06504300065043	0.127750490077311	0	0	0	0	0	0	0	0.00354559636930932	0	0	0	0	0	0	0	0.101640772469871	0.29878035184731	0.148236836853958	0.139632786611925	0.185946625461593	0.201384803366973	0.364155122573863	0.672738789507022	0.303528519033768	0.056475420356822	0.189102942914549	0.441439427805096	0.178204249485949	0	0	0	0
"GB-GCA-905211175.1-CAJLZT010000005.1"	0	0	0	0	0	0	0	0	0	0	0	0	8.70657282833056	6.23046769152953	6.00749808031076	6.27416274628534	0	0	0	0	0	0	0	3.42946640743141	1.84536438545419	0.553939897521119	2.07805923555997	0.0923685946778095	0	0	0.0650716873088519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47861558874178	6.57567134981327	3.65621126894842	3.06759545923633	3.37819226380199	2.99377488396648	2.36970455299916	2.82938590270884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-905212915.1-CAJMGJ010000030.1"	1.47961024900758	0.516176231507072	1.61105705946317	1.8148667601683	2.62998668871768	1.37974286610223	2.27196418578623	2.61537514239094	0	0	0	0	0.706274402526672	0.55096916379139	1.4792899408284	1.86315152079743	0	0	0	0.0205587878538681	0	0.21285344556515	0.537575425123423	1.08284726722834	1.37168796565846	3.4805890227577	1.83422119371923	1.6186496591159	1.28817204301075	0.935991810071662	0.648547816844891	0	0	0	2.70944978863629	2.3331660812845	2.8401431692465	2.47204237786933	1.42934119849125	2.17884856494189	0.999252895031752	0.496065162139817	3.28358743110729	3.09407286568787	3.14013153140132	4.8457082443118	0	0.0111150631335586	0	0	0	0	0	0	2.34528268236133	2.30981570187546	1.24631282842687	2.22644296718371	0.763670064874884	0.362561069683723	0.425539998860161	0.519093945113983	1.97774755289973	2.95333390347501	2.08407144196903	2.29945263598984	0	0	0	0	1.54280580156591	2.31887483748966	2.49497094322754	1.34338588074023	0	0	0	0
"JF824799"	0.158787441356911	0	0	0	0	0	0	0	0	0	0	0	0.114396558155729	0.124645482956085	0.0609783639730792	0.111789091247846	0	0	0	0.291934787524928	0	0.345886849043369	0	0.469863901490603	0.463808161049983	0.572404560771823	0.506313386242565	0	0	0	0	0	0	0	0	0	0	0	0.255239499730581	0.501507912303887	0	0.177603576568576	0.0787345215088397	0.220228384991843	0.121052251210523	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0630213160333642	0	0.0417941070309086	0.10527080005808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"L76596"	0	0	0	0	0	0	0	0	0.124416796267496	0.359595814304721	0.197645818692902	0.368277350942917	0	0	0	0	0.618329329289906	0.700494257369413	0.480865558004408	0	0	0	0	0	0	0	0	0.0791730811524082	0.103225806451613	0.216935601813484	0.173524499490272	0.148068804738202	0.102364836634077	0.177913727448655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118049817022784	0.0901871934185346	0.0536247797553689	0.0177279818465466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160348184629481	0.372501514233798	0.364630811303555	0.202238475177305
"LC371917"	0.0673643690605076	0.0447081775321086	0.0829851771304298	0.0420757363253857	0.112944213625913	0.127081579772573	0.193993657899646	0.0769680736430529	0.0395871624487488	0.136646409435794	0.0988229093464511	0.112176434482613	0.047250752281714	0.0776776198132124	0.047427616423506	0.125762727653826	0.0669528573116459	0.128009102869537	0	0.0616763635616044	0	0	0.153592978606692	0	0	0	0.027955953841614	0.0417857928304377	0.043010752688172	0.0341247014088627	0.112790924668677	0.0598576019154433	0.0417815659730927	0.0686684562082527	0.11317112139267	0.280983442047165	0	0.0224221530872502	0	0.0914913083257091	0.096501058398705	0.0428698288268978	0.109154677546346	0.0570962479608483	0.07949700079497	0.048457082443118	0	0	0	0	0	0	0.0408569750517096	0	0.0178348492955235	0.0345051554761711	0.017581215448028	0.0316555872111428	0	0.0565698122910774	0.0303957142042972	0	0.249726861245513	0.0883719604321674	0.156305358147677	0.0811879632297096	0.024890256595918	0	0	0	0.0513412912334745	0.120553126108025	0.393942780509611	0.144913345735827	0.155766807925782	0.0847970926711084	0.088758815909418	0.0831117021276596
"LC468799"	0.457115361482016	0.544626889936596	0.27184799404796	0.308555399719495	0.294461699810415	0.267366440560479	0.249953366909159	0.244758474184908	0.534426693058108	0.607716926174979	0.630270555165144	0.651893241898956	0.271070105195096	0.187871452571491	0.243913455892317	0.300433182728585	0	0	0	0.388561090438108	1.05110547299746	0.561159083762668	0.34009873834339	0.010801468999784	0	0	0	0.980866505388168	0.451612903225806	0.784868132403841	0.646378760601262	0.170121605443891	0.557783905740787	0.468194019601723	0	0	0	0	1.19962564873373	1.84676900138931	0.809363715602042	0.918639189147809	0.0375778398110371	0.0598151169113649	0.090337500903375	0.0594700557256448	1.18284730260001	0.377912146540992	0.586328534655353	0.580495356037152	0	0	0	0	0.0802568218298555	0.0872777462044329	0.0566505831103124	0.102001336569238	0.0407784986098239	0.0154281306248393	0.0303957142042972	0.0181501379410484	0	0	0	0	0.540797393311309	0.780868716447047	1.49400432474936	0.654483369166561	0.100115517905275	0.359295591537643	0.28497988377291	0.585528248310976	0	0	0	0
"LC468801"	0.351257067244076	0.170703950577142	0.197447490413781	0.221598877980365	0	0	0	0	0.0622083981337481	0	0.0395291637385805	0.0317480474950791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.189678619998568	0.133224578575313	0.135506251355063	0.127750490077311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169426261070466	0.172556435409526	0.209544032185963	0.203661999412513	0	0	0	0
"LC522508"	0	0	0	0	0.235972732039853	0.198049215229985	0	0.10159785720883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.359148844242817	0.25164059801648	0.784748188154919	0.726854799881964	0	0	0	0	0	0	0	0.0965283094231601	0	0.171989029888904	0.184982762969814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107506950880445	0	0	0.10890082764629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LC522510"	0	0	0	0	0	0	0	0	0.214901739007493	0.417131144593477	0.426036542515812	0.539716807416344	0.00994752679615031	0	0.0993721486968698	0.139736364059807	0.267811429246583	0.138676528108666	0.126895077806719	0	0	0	0	0	0	0	0	0.301297558829998	0.111827956989247	0.0584994881294789	0.104114699694163	0	0	0	0.322870552208501	0.0802809834420472	0	0.131730149387595	0	0	0	0.0428698288268978	0.232624722639754	0.443175638934203	0.392064753920648	0.590295367943437	0	0	0	0	0	0	0.0255356094073185	0	0.107009095773141	0.0852480311764228	0.00781387353245688	0	0	0	0	0	0.0624317153113782	0.0484620428176402	0.162557572473584	0.0733310635623183	0	0	0	0	0	0	0	0	0.0710113389073417	0.0484554815263477	0.0503766252458859	0.0360150709219858
"LC522513"	0.0649584987369181	0.0650300764103398	0.0887082927945974	0.0701262272089762	0.0383203581945061	0.0247561519037481	0.0223838836038053	0.118530833410301	0.0169659267637495	0.050343414002661	0.0263527758257203	0.033864583994751	0.191489890825893	0.142710045703344	0.0858214011472966	0.142065303460804	0.114213697766925	0.0355580841304271	0.0400721298337007	0.0349499393515758	0	0.0653073071620347	0	0.0243033052495139	0.00986825874574431	0.0461616581267599	0.051252582042959	0.0461842973389048	0.0129032258064516	0	0	0.0661584021170689	0.0543160357650205	0.0561832823522068	0.0798854974536498	0.0351229302558956	0.0418351694324362	0.0756747666694694	0.053883894387567	0.0745484734505777	0.0311293736770016	0.0520562207183758	0.0357884188676544	0.032626427406199	0.0993712509937125	0.105724543512257	0.127036106484487	0.0489062777876578	0.11440556773763	0.123839009287926	0	0	0.0127678047036593	0	0.0445871232388086	0.0446537306162215	0.0253950889804849	0.0457247370827618	0	0	0	0	0.0312158576556891	0.0570141680207532	0.0354292145134735	0.0209517324463767	0.0226275059962891	0.0150167060855201	0.0371316864338292	0.00948526621980524	0.0308047747400847	0.0638222432336603	0.0139696021457309	0.0548320767649075	0.0412323903332952	0.0605693519079346	0.0623710598282397	0.0526374113475177
"MJ005-barcode41-umi73083bins-ubs-3"	0.0890172019728137	0	0	0.0981767180925666	0.127062240329152	0.127081579772573	0	0.30633293309935	0	0.190585781581502	0.109803232607168	0.139691408978348	0	0	0.160350512669949	0.107131212445852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0981866800367678	0	0	0	0	0	0	0	0	0	0	0	0.119245501192455	0	0	0	0	0	0	0	0	0	0.173889780631354	0.235446943249168	0.117208102986853	0	0	0	0	0	0.129322838859283	0	0.0937832148886064	0	0	0	0	0	0.249005262482351	0.252925186148209	0.181604827894502	0.0724566728679134	0.103080975833238	0.121138703815869	0	0
"MJ006-1-barcode26-umi204238bins-ubs-3"	0	0	0	0	0.0221854705336614	0.0511627139344127	0.0746129453460175	0.575721190850035	0	0	0	0	0	0	0.0496860743484349	0	0	0	0	0	0	0	0	0	0	0	0	1.271167802947	0.847311827956989	2.10598157266124	4.49428453679804	0	0	0	0	0	0	0	0.201355605343014	0.210091152451628	0.800024903498942	0.89720427473436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode28-umi157746bins-ubs-3"	0.562973655719957	0.597463827019997	0.598065586905511	0.333800841514726	1.7708039207777	2.40299714479048	1.98470434620407	1.25611896185462	0.113106178424996	0.1294544931497	0.28109627547435	0.446589201430779	0.191489890825893	0.097548638835197	0.379420931388048	0.284130606921608	1.37450277657438	1.14852611741279	1.28898684298404	1.84412327049197	0.507430228343603	0.742568270323876	1.08612177729018	0.10801468999784	0.256574727389352	0.355444767576051	0.288878189696678	1.86056740708159	1.4752688172043	1.15536489055721	1.32746242110058	0.850608027219457	1.09467702849503	0.75535301829078	0.868754784808441	0.692423482187657	0.54850555478083	1.37335687659407	0.0907518221264286	0.142319812951103	0.0933881210310049	0.165355054046606	0.24336124830005	0.348015225666123	0.276432752764328	0.321578819849783	0	0	0	0	0.236099634045567	0.24416532852335	0.385587702050509	0.125868671110481	0.599696807561976	0.576439067954859	0.363345119259245	0.284900284900285	0.344763670064875	0.347132939058884	0.222268660118923	0.402933062291273	0.0602020111931147	0.0798198352290544	0.0416814288393806	0.123091428122463	2.41435488980405	1.26328039944438	1.03095035275102	0.822056405716454	0.277242972660762	0.41839026119844	0.419088064371927	0.242827768530305	1.12472798075822	0.699576014536645	1.20903900590126	1.1469414893617
"MJ006-1-barcode31-umi166219bins-ubs-3"	0.476362324070733	0.251991546090067	0.29474045670463	0.361851332398317	0.544552458553507	1.49197075473255	1.21992165640739	0.621902035035867	0	0.0107878744291416	0	0	0.350650319564298	0.357678342395722	0.804011021274674	0.84773394196283	0.858571934937576	0.718273299434626	0.701262272089762	0.0534528484200572	0	0.195921921486104	0.252331321996709	0.985634046230287	0.826466669956086	0.586253058209851	1.12289747930483	0.453045964372114	0.520430107526882	0.487495734412324	0.3513871114678	0.585974418751181	1.34536642433358	0.964479680379549	0.745597976234065	0.822880080280983	1.29689025240552	0.919308276577258	0.930206176795893	0.714987631730541	0.613248661436932	0.728787090057262	0.99312862357741	0.54921152800435	0.782322757823228	0.94050791832779	0	0	0	0	0.0767323810648093	0.123182508083852	0.62051530859784	0.111686285633243	0.807026930622436	0.702281399691483	0.824363657674201	1.02704794062819	0.244670991658943	0	0.0987860711639659	0	0.231889228299405	0.233758088885088	0.379301002438364	0.178089725794202	0	0	0	0	0.731613400077012	0.834416735610448	0.715243629861422	0.83227259375306	0.533730385980987	0.433070866141732	0.498968478625918	0.664893617021277
"MJ006-1-barcode33-umi150609bins-ubs-3"	0.0312763142066643	0	0.0543695988095919	0	0.205719817675769	0.0280569721575812	0.138033948890132	0.507989286044149	0.0254488901456242	0	0	0	0.0447638705826764	0.0162581064725328	0.0203261213243597	0.0419209092179421	0.189043361821118	0.142232336521708	0.126895077806719	0.0431734544931231	0	0	0	0.116115791747678	0.357724379533231	0.646263213774639	0.340130771739637	0	0.032258064516129	0.0316872227368011	0.0477192373598247	0.0630080020162561	0.0208907829865463	0.0624258692802297	0.456013047964584	0.356246864024084	0.22312090363966	0.249446453095659	0	0	0	0	0.429461026411853	0.570962479608483	0.292693502926935	0.279729521376181	0	0	0	0	0	0	0.0204284875258548	0	0	0	0	0	0	0	0	0	0	0.0228056672083013	0.0521017860492258	0.031427598669565	0.0429922613929493	0.0976085895558809	0.102658191905292	0.0948526621980524	0.0256706456167373	0.0614584564472285	0.0558784085829236	0.0293743268383433	0.190127133203528	0.078740157480315	0	0
