"X"	"SRR10022105"	"SRR10022106"	"SRR10022107"	"SRR10022108"	"SRR10022130"	"SRR10022131"	"SRR10022132"	"SRR10022136"	"SRR10022137"	"SRR10022138"	"SRR10022139"	"SRR10022141"	"SRR10022154"	"SRR10022155"	"SRR10022159"	"SRR10022164"	"SRR10022166"	"SRR10022179"	"SRR10022184"	"SRR10022185"	"SRR10022186"	"SRR10022187"	"SRR10022226"	"SRR10022227"	"SRR10022228"	"SRR10022247"	"SRR10022248"	"SRR10022249"	"SRR10022250"	"SRR10022260"	"SRR10022261"	"SRR10022263"	"SRR10022264"	"SRR10022265"	"SRR10022266"	"SRR10022280"	"SRR10022281"	"SRR10022282"	"SRR10022283"	"SRR10022092"	"SRR10022093"	"SRR10022109"	"SRR10022111"	"SRR10022112"	"SRR10022113"	"SRR10022114"	"SRR10022151"	"SRR10022152"	"SRR10022153"	"SRR10022156"	"SRR10022176"	"SRR10022190"	"SRR10022191"	"SRR10022192"	"SRR10022193"	"SRR10022195"	"SRR10022196"	"SRR10022197"	"SRR10022198"	"SRR10022202"	"SRR10022213"	"SRR10022215"	"SRR10022216"	"SRR10022217"	"SRR10022218"	"SRR10022224"	"SRR10022246"	"SRR10022252"	"SRR10022253"	"SRR10022254"	"SRR10022255"	"SRR10022274"	"SRR10022275"	"SRR10022276"	"SRR10022277"	"SRR10022278"	"SRR10022289"	"SRR10022291"	"SRR10022116"	"SRR10022117"	"SRR10022118"	"SRR10022119"	"SRR10022133"	"SRR10022134"	"SRR10022135"	"SRR10022142"	"SRR10022143"	"SRR10022144"	"SRR10022145"	"SRR10022146"	"SRR10022147"	"SRR10022148"	"SRR10022149"	"SRR10022150"	"SRR10022161"	"SRR10022169"	"SRR10022171"	"SRR10022172"	"SRR10022174"	"SRR10022177"	"SRR10022188"	"SRR10022209"	"SRR10022210"	"SRR10022211"	"SRR10022212"	"SRR10022220"	"SRR10022221"	"SRR10022222"	"SRR10022223"	"SRR10022236"	"SRR10022241"	"SRR10022242"	"SRR10022243"	"SRR10022244"	"SRR10022285"	"SRR10022286"	"SRR10022287"	"SRR10022288"
"MJ006-2-barcode62-umi112167bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.659933858314425	0.185996047583989	0.935865675750069	0.434266978269211	0	0	0	0	0	0	0	0	0	0	0.406956607787838	0.495932775688742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96081917087392	0	4.37211255774884	3.9978486912872	4.49324604292699	3.73845736013036	2.80448589757947	3.30727502171526	0	0	0	0	0	0	0	0	0	0	0.484020379805465	0	0	0	0	1.53788738745743	0.818278557187764	0.801319094509423	0.00387917658011793	0	0	0	0	0	0	0	0	0.749209765283476	0	0	0.892196365430474	0	0	0	3.64557391295133	1.69522326064382	1.29935230255781	1.0566775593293	0	0	0	0	2.06231359857859	0	0	0	0	0	0	0	0
"MJ006-2-barcode62-umi134511bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0.025400637325082	0.0710313980976904	0	0	0	0.0762967602345841	0	0	0	0	0.158795734462547	0.0639624133600037	0.0315732309518698	0	0	0	0	0.340064873914408	0.850799599111072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069286350588934	0	0	0	0	0	0	0	0	0	0.0959965867880253	0	0.0447991040179196	0.0396967679147672	0.0513797961382282	0	0.212776169069064	0.142583214513988	0.0733382225481699	0.0665986510230686	0.0258104480693785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169390710665149	0.16434922436625	0.082633652555003	0	0	0	0	0	0	0	0.102444213871997	0	0	0	0	0	0.194995813948559	0.371235721703011	0.0857440605748809	0.283923501366047	0	0	0	0	0.2030585697062	0.133988387673068	0.130585940812346	0.139172388198181	0.224197711097787	0.0663217933412919	0	0.193012220009343	0.116407521351278
"MJ006-2-barcode64-umi149862bins-ubs-3"	0.178451535389943	0.162522346822688	0.150424007671624	0	0.112955575572999	0	0	0.0901906888850713	0.0614772861048253	0.0796310428348651	0.217655315994511	0.0904690821911612	0.538031681522191	0.298553845129355	0.0440497994574919	0.074866700752319	0.0803003232088009	0.346182315094232	0.135251959061881	0.0614420447912506	0.0775984054288453	0.106915343836776	0	0	0.18186181028277	0	0	0.0434612542917989	0.0906902926505982	0	0	0.205751584523697	0	0.217104474031426	0.0749016122889425	0.106629000318502	0	0	0.0397473832972663	0	0.0470032998234978	0.388220287283013	0.209818700346303	0	0	0	0.565211622661536	0.538996822332167	0.38368297478382	0.172226071463922	1.07915952516981	0	0	0	0	0	0	0	0	0	0	0.141397172056559	0.0640270450238181	0.475677467473274	0.41689299293862	0	0	0.203346889792653	0.226718811993425	0.199600798403194	0.28551597943023	0.0848132152037474	0.0226663140795588	0.0986825242220741	0.148712423557262	0	0.254596373820219	0	0.069710700592541	0	0	0	0.239468814629368	0.078280758834106	0.218821752731419	0.0594807075618082	0.100501324252743	0.118048075078576	0.754276395040679	0.352957786248765	0.306873486610247	0.081934832545686	0	0	0.212522698231219	0.0827434035119978	0.154071680727577	0.232299975330976	0	0	0	0.303091319507	0.151869158878505	0.283614969593837	0.208924840627846	0.203759279734639	0.286841161706705	0	0.067666629074095	0	0.0215043091327147	0	0.0479371559349292	0	0	0.10265864951499	0.0479457107029579	0
"MJ006-2-barcode65-umi178188bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135251959061881	0.188934287733096	0.249532127261385	1.43890233580328	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304654286624292	0.203370568091756	0.838681556520824	0.334540476085324	0	0	0	0	0	0	0	0	0	0.0362685399049382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242327673488357	0.239527734293959	0.148484398532126	0.23604176123468	0.478937629258735	0.933253421725357	0.585579338295348	0.378866245991518	0.230561861520999	0.182974516371792	0	0	0	0	0	0	0.490954334521488	0.137905672519996	0	0.50777074253762	0	0	0	0.518222570765465	1.04231568016615	0.306040339282652	0.479455724004928	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode65-umi91271bins-ubs-5"	0	0	0	0	0	0	0	0	0.27730180115368	0.199077607087163	0	0	0.0819747840945827	0.126524677861511	0	0.332335110656636	0	0.175368672777999	0.250983016815862	0.107523578384689	0.123244526269343	0.326685772834593	0	0	0.185650597996994	0	0.0387491765799977	0	0	0	0	0.1052407530035	0.147170472463937	0.105553556435169	0.0380855655706487	0	0	0	0	0	0.0239812754201519	0.0480653689017063	0	0	0	0	0	0	0	0.0336533702860536	0.0444359804481686	0	0	0	0	0	0	0	0	0	0.0486017646179154	0	0	0	0.036664856056491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0145105333280568	0	0	0	0	0	0.025382321213275	0.064512927398144	0.0763164589163063	0.0726789138368281	0	0.056674987037104	0	0.066386368665634	0.0783969021345338
"MJ006-2-barcode66-umi60433bins-ubs-7"	0	0	0	0	0.0729206880281388	0	0	0.0644219206321938	0.142574982668637	0.220644347854939	0	0.306087061413429	0.0404101048353577	0.0210874463102518	0	0.284858666277116	0.179671973179692	0	0	0	0	0	0.214309690412869	2.08052286365539	0	0	0	0	0	0.519252903630847	0.278879253997996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0683801938779615	0	0	0	0	0	0	0	0	0	0	0	0	1.32346343651862	0.0587988240235195	0.060185422322389	0.0397779066876606	0.0719717544812602	0.0799910410034076	0.0655555009259714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419847921752787	0.0697188008366256	0	0.0219820006206683	0	0.0472192300314303	0.30393446876332	0.0635324015247776	0.171417611661192	0.185816495237538	0.338954889091966	0.415255341323606	0.0390073306880086	0.0341480712906658	0.384431281038712	0.121289367650687	0.793275722387254	2.44597922491529	1.97153610328755	0	0	0	0	0	0	0	0	0.0951837045497811	0	0	0	0	0.0409989267927987	0	0.0270462983452583	0
"MJ006-2-barcode69-umi107621bins-ubs-5"	0.602494787801689	1.71370785705257	0.0338454017261155	0	0.30598092623572	0.478192125255486	0.338319088319088	0.0300635629616904	0.0196204104589868	0.0315206211221341	0	0	0.311735094444188	0.260818414889957	0.126353372128069	0.0109561025491199	0	0.244832887319934	0	0	0	0	0	0	0.142711003902451	0.060802894810992	0.0516655687733302	0.0376664203862257	0.0575534549513412	0	0	0.487181912780248	0.0992816679320213	0.477389948422694	0.198044940967373	0	0	0	0	0.517045173420415	0.388496661806462	0.388220287283013	0.495009166836423	0.491574693356652	1.21220723917672	1.24424107562604	0.464375746318164	1.1463738385423	0.572661156393762	0.645352865485499	0.385111830550795	0.327287316032855	0.375570758465926	0.263602442963486	0.572624160334765	0	0	0	0	0.741306975751973	0.433677284282937	0.792384152316954	0.564718537110075	0.454131101350791	0.245790331341662	0.359959684515334	0.432666306111412	0.168344556303754	1.40140565663436	0.786358317847064	0.940152064864183	1.47966440063153	0.153627239872565	0.179422771312862	1.16997223023111	0.492520674220869	0.441906563130808	0.402964335340435	1.51039851283839	0.595990268007016	0.608786033981715	0.499319110304131	0	0	0	0.3749870694114	0.806375331063186	1.05062786819932	0.568950499453289	0.872511647606946	1.20232073074249	0.102418540682107	0.0930464401428927	0.197042730588848	0	0.288945218613326	0.940884341530545	0	0.241358358088037	0.411057825837391	0.523416664589616	0.751369739617003	0.857995846313603	0.498634690727769	1.19596078641453	0	0	0	0	0.435729847494553	0.145567631052222	0.354447553633511	0.0463907960660605	0.122526656065069	0.248405262332839	0.436823029058683	1.03882373189742	0.823167472412605
"MJ006-2-barcode69-umi58526bins-ubs-7"	0	0	0	0	0.0500436094310757	0	0	0	0	0	0	0	0.523022214011915	0.276356533223827	0	0	0	0.25622046347435	0	0	0	0	0	0	0.170495447140097	0	0	0	0	0.0405461965051794	0.0392173950934681	0	0	0	0	0.0886267015634304	0	0.0811627312762088	0	0.0470041066745832	0.086332591512547	0	0.0916683642289672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0443638356450371	0	0.0807402470907879	0.0986357911349186	0.0565733206875322	0	0.0416859657248726	0.187554980165646	0.147111521849833	0.190908512398447	0.217884702678166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200600221134102	0.264431695948369	0.0454277575876633	0.0775346791474005	0	0	0	0	0	0.109732421710138	0.167605958391821	0.210223500774508	0.105717034696568
"MJ006-2-barcode70-umi122999bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0.383262621642509	0.202047616893593	0	0	0	0	0.181679481259912	0	0.131068908781617	0.098307271666001	0.0928137790423444	0.0876111845329136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191993173576051	0	0.158196836063279	0.19720329867336	0.0928151156045413	0.116784356328083	0.0831906826435439	0.13766655194454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107294468892379	0.107636043396896	0.0539349390535189	0	0	0	0	0	0	0	0	0	0.0591835362162889	0	0	0.203519447413864	0	0	0	0.165322537912909	0.184319833852544	0.130594799952511	0.16205067766647	0	0	0	0	0.0972988979842207	0	0	0	0	0	0	0	0
"MJ006-2-barcode71-umi90879bins-ubs-5"	0	0	0	0	0.102946853686784	0	0	0.292046040199278	0.107258243842461	0.0530873618899101	0.0488935854770279	0.0542814493146967	0	0.0810201884551781	0	0.0839967862099189	0.0250938510027503	0	0.666499344655456	0.27956130380019	0.318001308522131	0.329655643496726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291301690772051	0.356864320657954	0.110716820440028	0.169241859153164	0.225553933925965	0.0502795543220305	1.18159085269246	0	0.25815188641317	0	0	0	0	0	0	0	0	0	0	0.746185076298474	0.12677354914716	0.215463661224828	0.107278652906029	0	0	0.241682778851923	0	0.0533415926767155	0	0	0	0	0	0	0	0	0	0	0	0	0.102629491984015	0	0	0.108616944243302	0.0756715853197125	0.174120910740899	0.276135584425212	0	0.0515451559540649	0	0	0	0.0228663662653844	0.0801166287973312	0.0388918805720098	0.238467231313214	0	0	0	0.474772416570405	0.502336448598131	0.332423127151846	0.104462420313923	0	0	0	0	0	0.226622334706301	0.14924107521411	0.17628502505103	0.198128209807346	0	0.146655213592843	0.0405694475178874	0
"MJ006-2-barcode74-umi202534bins-ubs-3"	0	0	0.157945208055206	0.468714353858598	0.19731480289967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.07392393297013	5.68102525933851	0	0	0	0	0	1.88997593387046	1.13403634145279	0	0	0	0	0	0	0	0	0.734748404334273	1.59811219399893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11634867190423	0.560396588354836	0.347683354472879	1.29093340947686	0	0	0	0	0	0	0	0	0.105007000466698	0.0779345916227399	0.215087067244821	0.168785689497429	0	0	0	0	0	0	0.445808244557666	0.199173430264403	0.165971973369042	0.161211632692022	0.47208352246936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ009-1-barcode25-umi45500bins-ubs-14"	0	0	0	0	0	0	0	0.0472427417969421	0.0300846293704464	0.149308205315372	0	0	0	0	0	0.186253743335038	0	0	0	0	0	0	0	0	0	0.400409307291898	0	0.0536022136265519	0.020928529073215	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67243837848849	1.22657339351972	0.550745209368346	1.3100573541856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03835923281534	2.11033140398504	1.40880086185464	1.60510592069527	0	0	1.65344356290419	0.0255058663492603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0995103459169168	1.33560415919684	0.372016501325999	0.263617909101162	0	0	0	0	0.15511353267812	0	0	0	0
"MJ009-1-barcode40-umi125366bins-ubs-3"	0	0	0	0	0	0	0	0.141728225390826	0.0497050398294332	0.091243903248283	0	0	0.0519558490740313	0.10210763476543	0	0.0712146665692791	0	0.151454762853727	0	0	0	0	1.40334116553487	0.353537702935293	0.0959826220936841	0	0	0	0	0.55195144919954	0.476055601551266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202995940081198	0.453311478768632	0.154139388414685	0.126290059750136	0	0	0.556703780252017	0.524287252734796	0.688278615183426	0.391204214909928	0	0	0	0	0	0	0	0.858105528722468	1.31080138058505	0.799694546380163	1.54334997730368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ009-1-barcode48-umi75477bins-ubs-4"	0	0	0	0	0	0	0	0.0150317814808452	0	0	0.359604435121366	0.0437267230590612	0	0	0	0	0.0582177343263807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110920082080861	0	0	0	0	0	0	0	0.0950212808076809	0	0	0	0	0	0	0	0	0	0.0533314371044585	0.250486017646179	0.247795044099118	0.355990370332428	0.270158282920361	0.245790331341662	0.105588174124498	0.140944326990839	0	0	0	0	0	0	0	0	0.271219155060816	0.0672861845096292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0226132719348738	0	0.103690262373396	0	0	0	0	0	0	0	0	0	0.230556084353914	0.137296742924255	0.0101755278555075	0.0742252737056968	0.0143382257097422	0	0	0	0
"MJ020-1-barcode30-umi108086bins-ubs-3"	0	0	0	0	0.215902429259784	0	0	0.16964439099811	0.313926567343789	0.477786257009191	0.121445357475198	0.657408663922438	0.223987438230268	0.124304946670958	0	0.535023007815353	2.32168309477446	0.0421340317713375	0	0	0	0	0	0	0.0934567636175345	0	0.164038180855324	0	0.211029334821584	0	0	0	0	0.0119947223221782	0	0	0	0	0	0.131116718618574	0.0623513160923951	0	0	0	0	0	0.0371500597054531	0.104581472989823	0.332143470708382	0	0.0952199581032184	0	0	0	0	0	0	0	0	0	0.149543891132047	0	0.0653075859242944	0.0165741277865252	0.0611080934274851	0.35516022205513	0.178638740023272	0	0	0	0	0	0	0	0	0	0	0.144742936544697	0	0	0.112423901745752	0	0	0	0	0.249560359987587	0.154890276201286	0.202157328572061	0	0	0	0.136070346906229	0.0814156351250312	0.177501302761855	0	0.0774898540826646	0	0	0.20760194436943	0.0629548021552762	0.241768649834251	0	0	0	0	0	0	0	0	0.431499460625674	0.835359700924685	0.84117696938862	0.386589967217171	0	0.182083468991547	0.120466782594121	0.061468859875587	0
"MJ020-1-barcode30-umi109049bins-ubs-4"	0	0	0	0	0.356024535666795	0.0559176275500366	0	0.405858099982821	0.321774731527384	0.187464746673745	0	0	0	0	0	0.211817982616317	0	0	0.172899411584261	0.172037725415502	0.311915159076731	0.0504878012562553	0.358904180329985	0.297715960366563	0	0.071183876851893	0.22603686338332	0.0999608848711374	0.552861976350762	0.574186460186251	0.62856769358142	0	0	0	0	0	0	0	0	0.629607639404285	0.311756580461975	0.258813524855342	0	0	0	0	1.21268409181372	0.420337074132175	0.845629640941455	0.766109076511927	0.821007638756639	0	0	0	0	0	0	0	0	0.986631586432482	0.867354568565874	0.258994820103598	0.26379142549813	0.180657992873125	0.29467680608365	0.819108259874894	0.840749299375584	0.6867124474965	0.67448846568044	0.268428659921536	0.343881124396631	0	0	0	0	0	0.683773118260016	0.597498842056508	0.565984497668011	0.26216027611701	1.21120845088348	0.626418520199728	0	0	0	0.4111927174925	1.11970298902762	0.540069943484484	0.133434644822921	0.269659748694056	0.109083934693486	0.564765095761336	0.177785162415884	0.205184992183429	0	0.822180485690645	0.136121582002034	0	0.754455846610856	0.975799433406781	0.386331347673288	0	0	0	0	0.0331701153056389	0.413828134337277	0	0.273485959174467	0.590138968208643	0	0	0	0	0.771744504335034	0.50491294965536	0.344225615303287	0.171047786475347
"MJ020-1-barcode30-umi128286bins-ubs-3"	0	0	0	0	0.374612162026909	0	0.0712250712250712	0	0.109874298570326	0.112810644016059	0	0	0.092365953909389	0.105437231551259	0	0	0	0	0	0	0	0	0.158795734462547	0.377959715309113	0	0	0	0	0	0.104635345819818	0.253823696021613	0	0.0700811773637797	0	0	0	0	0	0	0	0	0.0924334017340506	0	0.129983692954884	0.0965223562810504	0.125364340113455	0.0849144221838928	0.26346486464744	0.526848263882261	0.148470751262001	0.215831905033962	0	0	0	0	0	0	0	0	0	0.0579482578136683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.290967284365964	0	0	0	0	0	0	0.0758344851205401	0.0539349390535189	0	0.138337116912599	0	0	0	0	0.19313210528626	0.207692946747528	0.180758207399687	0.0685990987961531	0.0919371150133309	0	0	0.0759519308668647	0.174051511841058	0	0	0	0	0.104462420313923	0	0	0	0	0	0.261360064843763	0.496904943610616	0.292262015216181	0.204645585129956	0.129026034318513	0	0.0823682722332866	0
"MJ020-1-barcode30-umi70761bins-ubs-5"	0	0	0	0	0	0	0	0.0923380862394778	0.172659612039084	0.116128604134178	0	0	0.121230314506073	0.0610426077402027	0	0.0913008545759988	0	0.0819905483117918	0.125491508407931	0.0384012779945317	0.136938362521492	0.0801865078775819	0.0167832890082367	0	0.0858791881890858	0.226898607465409	0.180829490706656	0.14487084763933	0.420314625553734	0.0680129747828817	0.0686304414135692	0.0106423233374326	0.0584009811364831	0.0551757226820199	0.0507807540941983	0	0	0	0	0.107614665281282	0.0652290691428133	0.0720980533525595	0.0366673456915869	0.0165433791033489	0.0624556422995032	0.0626821700567274	0	0	0	0.122735821043254	0	0	0	0	0	0	0	0	0	0.199104031856645	0.173844773441005	0.0895982080358393	0.195922757772883	0.0994447667191514	0.162954915806627	0.171180827747292	0.326138617106708	0.0500033335555704	0.0382587995238905	0.0533415926767155	0.0299712906584219	0.110909589112593	0.0226663140795588	0.142256625826626	0.179061897752621	0.111482720178372	0.145483642182982	0.0810560444650301	0.0315357931251971	0	0.0190908512398447	0	0.0482047613864311	0.156561517668212	0.0724269181575825	0.0672390607220441	0.0709421112372304	0.244949755788045	0.150113975425786	0.0649442326697727	0.0815132698808468	0.256046351705269	0.14455429093628	0.195414278269932	0.0605286165848409	0.153666320807996	0.0493627714952432	0.111010607680289	0.214353227113151	0.166645064528672	0.0573265870741008	0	0	0	0	0.13899857842363	0.140432652085574	0.0527944209802573	0.0888124506597496	0.228440890919475	0.026466842009495	0.0508776392775375	0.0479371559349292	0.114705805677937	0.0446164791568691	0.0366638033982108	0.0393400703203757	0.0142539822062789
"MJ020-1-barcode30-umi84288bins-ubs-4"	0	0	0	0	0	0	0	0.158907404226078	0.0810976965638121	0.132718404724775	0	0	0	0	0	0.140603316047038	0	0.0273301827705973	0	0	0	0	0.597743293139508	0.989672977624785	0	0	0	0	0.0906902926505982	0.338756932091661	0.227678765959301	0	0	0	0	0	0	0	0	0.163277423185394	0.122784130151178	0	0	0	0	0	0.141966299588696	0.293632597240658	0.442857960944509	0	0.374531835205993	0.0823497117760088	0.0498683164768034	0.0259889732499211	0.0867195242814668	0	0	0	0	0.0355542914029723	0	0.123197536049279	0.0717102904266762	0.0778984005966686	0.107278652906029	0.188778856768042	0.09177770129636	0	0	0	0	0	0	0	0	0	0	0.0602130616025938	0	0	0	0	0	0	0	0	0.0993189557321226	0	0.305787727719194	0.398136382888607	0.220565318501115	0	0	0	0	0.0669827552239982	0.115179800155568	0	0	0	0	0	0	0	0	0	0	0	0	0.323624595469256	0	0.088187908081065	0.05876167501701	0.0756015537422769	0	0	0	0
"MJ020-1-barcode44-umi10522bins-ubs-36"	0.689070285169087	0.570634017732994	0.36853881879548	0.0145177012257088	0	0	0	0.545438928019241	2.82403107873017	1.00036497561299	0	0	0.368309241213689	0.632623389307555	0	0.241034256080637	0	0.26419176678244	0	0.0199686645571565	0.403207400757726	0.0252439006281276	0.0774613338841695	0	0.0997714098079085	0	0	0	0	0.0771685675421157	0.0413961392653275	0	0	0	0	0	0	0	0	0	0.0134295142352851	0	0.0651863923405989	0.0519934771819535	0.0397444996451384	0.0720844955652365	0.0835876343372695	0.353968062427095	0.0801725618951267	0	0.0402039823102478	0	0	0	0	0	0	0	0	0	0	0.0405991880162397	0.078112994929058	0.0679539239247535	0.343563280825638	0	0	0	0	0	0	0.113519226503477	0.0465918678302041	0.493412621110371	0.406682954217818	0	0	0.0104214914312182	0	0	0	0	0.0373198152669144	0.0281321477060068	0.0154099825867197	0.48619013137478	0.925794551645857	0.146084492909737	0.283548620248707	0.217421996329239	0.104289036465201	0	0	0	0.0470778128993207	0.12345841158933	0.104708909232334	0.0308362799111915	0	0	0	0	0	0	0	0	0.242022230190032	0.00491110892839603	0.0267847073418293	0	0.143913453426629	0.123802255575341	0.298447454691656	0.119919705936025	0.0687334949173389	0.167605958391821	0.0307344299377935	0.0118783185052324
"MJ030-1-barcode27-umi113876bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0.0935205283332564	0.246390162151363	0	0	0	0.156009793315493	0	0	0	0	0	0	0.169232517902022	0	0	0	0	0	0	0	0	0	0	0.0983202470469306	0.0373842956051022	0.0495994468910165	0.157885439208585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.647313648359309	0.458308971916788	0.176060072545235	0.444847934634589	1.10248954267676	1.96802720256369	2.58117208327555	0	0	0	0	0	0	0	0	0	3.3976730109624	0	0	0.777074253762026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ030-1-barcode31-umi112267bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0571683538302797	0.046081533593438	0.0973783911263941	0.0801865078775819	0	0	0	0	0	0.0550509221029452	0.033136837699257	0	0	0	0	0	0	0	0	0	0	0.0432932561476424	0.0316552835546006	0	0.0611122428193115	0	0.0255500354861604	0	0	0	0	0.0435514203701871	0	0	0	0	0	0	0	0	0	0.113773732489511	0	0.0685986280274394	0.0473800133176254	0	0.0611080934274851	0.118386740685043	0.0770277135880165	0.225015001000067	0.162954146120274	0.115286668043224	0.0709846357699467	0	0	0	0	0	0	0.0370541917554423	0.182575644409036	0.350804398257294	0.369089790636998	0.363141171130277	0	0	0	0.0232750594807076	0.0260121074536512	0.0413168262775015	0	0	0	0	0	0.0651380927566441	0	0	0	0	0.0354442344045369	0	0	0	0	0	0	0.0616016427104723	0.186745547986136	0.184166584814851	0.265027630540205	0.131141992935254	0	0	0.029380837508505	0	0.141084542198748	0.166558421151872	0.119249588158639	0.0974022117429057
"MJ030-1-barcode40-umi101744bins-ubs-3"	0	0	0	0	0.150130828293227	0.200532181558752	0	0	0	0	0	0	0	0.152051586552868	4.006213340134	0	0	5.36354836872972	0	0	0	0.0207890946349286	0	0	16.194541619833	0	0.786608284573953	0.310023613948165	2.59862569325753	0	0	0	0	0	0	0	0	0	0	0	0.0326145345714066	0.157136782947886	0.69056834385822	1.10367972018056	1.21788502484031	3.26260695145266	0	0	0	0.645352865485499	0	0	0	0	0	0	0	0	0	0.401763492853587	0	0.0629987400251995	1.08845976540491	2.32535012844949	1.27512221618685	0.612731374086102	0.219610928102004	0	0	0	0	0	0	0	0	0	2.61143137718453	0.0451597962019453	0.21577121611977	0.118820844571019	0.464544046836222	0	0.046649769083643	0.0146776422813949	0	0.0465501189614151	0.0543889519485433	0.122474877894022	0	0	0	0.323349964153511	0.0448616764974661	0	0	0.0577890437226651	0	0.0842858317572568	0	0	0	0.0604063119297167	0	0	0	0	0	0	0	0.296127080821541	0	0	0	0	0	0	0	0
"MJ030-2-barcode67-umi100555bins-ubs-5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709724197551521	0.506896869527818	1.54436042177016	0.622187903716793	0	0	0	0	0	0	0	0.0222350109867113	0.0795241622728659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.73481281277054	0.327260826879023	1.1119567840502	1.60637594978527	0	0	0	0	0	0	0.587988240235195	0.496849869384828	0.187287643987735	0.210483432916893	0	0	0	0	0	0	0.274011926042876	0.0654804628965031	1.12395550315271	0.72080001213979	0	0	0	0	0	0	0	0	0	0	0.236629771387194	0.0638479001135074	0.0782068497395564	0	0	0	0	0	0	0	0.0971906644426641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ031-2-barcode70-umi33293bins-ubs-10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.305362670459299	0.0844828115879697	0.33169514477428	0.0564275425805206	0.0606780448759328	0.0441922128669117	0	0	0	0	0	0.0300826619231977	0.283236742341714	0	0	0	0	0	0	0	0	0	0	0.168228791155972	0	0	0	0	0	0	0	0.108878550925468	0	0.453979180303638	0.740232822702551	0.163359260428075	0.0825900231252065	0	0	0	0	0.209770319277537	0	0	0	0	0	0.151982977906474	0.0376944130324336	0.233348889925995	0.19412798276937	0.161745474568105	0.132504653437234	0	0	0	0	0.2113179919799	0.138209460073833	0	0	0	0	0	0.0730846382310407	0.15166897024108	0.288166674371658	0	0	0	0	0	0	0	0	0	0.0726343399018091	0	0	0.119233615656607	0	0	0	0.509744491898136	0.421858774662513	0.386507842283694	0.262495312583704	0	0	0	0	0.234786471222793	0.21669726895274	0.220469770202663	0.0773179934434342	0	0.212229738692134	0.182271479751105	0.0590101054805635	0.0427619466188366
