"X"	"SRR21968871"	"SRR21968861"	"SRR21969109"	"SRR21969108"	"SRR21969105"	"SRR21969104"	"SRR21969100"	"SRR21969099"	"SRR21969098"	"SRR21969097"	"SRR21969092"	"SRR21969091"	"SRR21969087"	"SRR21969086"	"SRR21969085"	"SRR21969084"	"SRR21968985"	"SRR21968984"	"SRR21968980"	"SRR21968979"	"SRR21968976"	"SRR21968975"	"SRR21968969"	"SRR21968968"	"SRR21968965"	"SRR21968964"	"SRR21968963"	"SRR21968962"	"SRR21968972"	"SRR21968958"	"SRR21968957"	"SRR21969082"	"SRR21969081"	"SRR21968961"	"SRR21969077"	"SRR21969076"	"SRR21969073"	"SRR21969072"	"SRR21969078"	"SRR21969066"	"SRR21969065"	"SRR21969064"	"SRR21969063"	"SRR21969058"	"SRR21969057"	"SRR21969067"	"SRR21969055"	"SRR21969054"	"SRR21968953"	"SRR21968952"	"SRR21968948"	"SRR21968947"	"SRR21968946"	"SRR21968945"	"SRR21968940"	"SRR21968939"	"SRR21968936"	"SRR21968935"	"SRR21968930"	"SRR21968929"	"SRR21968928"	"SRR21968927"	"SRR21968853"	"SRR21968842"	"SRR21968906"	"SRR21968895"	"SRR21969044"	"SRR21968938"	"SRR21969033"	"SRR21968802"	"SRR21968801"	"SRR21968798"	"SRR21969022"	"SRR21968797"	"SRR21968795"	"SRR21968794"	"SRR21969015"	"SRR21969014"	"SRR21969010"	"SRR21969009"	"SRR21969006"	"SRR21969005"	"SRR21969004"	"SRR21969003"	"SRR21968999"	"SRR21968998"	"SRR21968993"	"SRR21968992"	"SRR21968991"	"SRR21969000"	"SRR21968990"	"SRR21968890"	"SRR21968889"	"SRR21968884"	"SRR21968989"	"SRR21968883"	"SRR21968879"	"SRR21968878"	"SRR21968877"	"SRR21968876"	"SRR21968873"	"SRR21968882"	"SRR21968872"	"SRR21968868"	"SRR21968867"	"SRR21968862"	"SRR21968830"	"SRR21968916"	"SRR21968915"	"SRR21968914"	"SRR21968913"	"SRR21968829"	"SRR21968897"	"SRR21968896"	"SRR21968892"	"SRR21968891"	"SRR21969041"	"SRR21969040"	"SRR21969030"	"SRR21969029"	"SRR21969028"	"SRR21969027"	"SRR21968821"	"SRR21968820"	"SRR21968812"	"SRR21968811"	"SRR21968810"	"SRR21968809"	"SRR21968918"	"SRR21968910"	"SRR21968909"	"SRR21968903"	"SRR21968902"	"SRR21968901"	"SRR21968900"	"SRR21968894"	"SRR21968893"	"SRR21969043"	"SRR21969042"	"SRR21969035"	"SRR21969034"	"SRR21969026"	"SRR21969025"	"SRR21968819"	"SRR21968818"	"SRR21968805"	"SRR21968804"	"SRR21968919"	"SRR21968860"	"SRR21968859"	"SRR21968857"	"SRR21968855"	"SRR21968854"	"SRR21968852"	"SRR21968850"	"SRR21968849"	"SRR21968847"	"SRR21968845"	"SRR21968844"	"SRR21968843"	"SRR21968840"	"SRR21968839"	"SRR21968837"	"SRR21968835"	"SRR21968833"	"SRR21968832"
"MJ010-1-barcode30-umi158525bins-ubs-3"	0	0	0	0	0.0773043517802738	0.137359143285936	0	0	0	0	0	0	0.444319063403625	0.380992254553067	0	0	0	0	0.320006095354197	0.127240240402837	0.22708674304419	0.150755816322373	0	0	0.131199160325374	0.186287427870417	0	0	0	0	0	0	0	0	0.210756183027779	0.299639882343239	0	0	0.360596623504344	0	0	0	0	0	0	0.0844915719656964	0.346705018234116	0.367109386658708	0	0	0	0	0	0	0.925107135569009	0.474435548777905	0	0	0	0	0	0	0.134791073835555	0	0	0	0.728051391862955	0.143493138084551	0.237015242531977	0	0	0	0	0	0	0	0	0	0.185648253390922	0	0.134223183326498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.551571980143409	0.0708362848452019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0355504587156	0	0	0	0	0	1.73453996983409	0	1.62220620043259	3.17100792751982	0	0	0	0	0	0	0	0
"MT500785"	0	0	0.0293987946494194	0.0288049544521658	0	0.0178058148703991	0.0732466581212232	0	0.163230919095385	0.360011755485893	0.771003765744709	0.160142896738628	0.373792227942732	0.150722210592422	0	0	0.0285127737226277	0.144270998643853	0	0	0.0245499181669394	0.0101862038055657	0.0414183483283094	0	0.0371730954255226	0	0.0455638526768763	0	0.0949474398101051	0.260246113543139	0.0580148820784462	0.0185360629402315	0.0259961242142081	0	0.0177746178457163	0	0	0.0478168614207585	0.284106430639786	0	0.00982382605278669	0	0.0611219269253407	0.0212474934597559	0	0.0971653077605509	0.141250192613899	0.13430831219221	0.0113109376767334	0	0.0508560773012375	0.0139884595208953	0	0.0223006876045345	0.0646214543228352	0.0381242851696531	0.00987069390978186	0	0.170648464163823	0	0.0730022161387042	0.0913561529340875	0.048674554440617	0.093905531035778	0.184316353887399	0.377061407143449	0.0642398286937901	0.121417270686927	0	0	0	0.142935216715012	0.674890330321323	0.270925424212177	0.0108389334489486	0	0	0	0.0795635371675381	0	0.320644271279967	0.209412933910698	0.0244220123738196	0	0	0.156958493198465	0	0.0506658946149392	0	0.170667880304927	0	0.0245218244237371	0.0446694460988684	0.134507606084868	0.0133027370381456	0.167937862990693	0.413980318968442	0.123915737298637	0.0401767778224186	0	0	0	0	0	0	0	0	0	0	0.0313745176167916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0178521617852162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112463967136845	0	0.102197877524568	0	0.00381519209492198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-000273275.1-NZ-JH724268.1--2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15256661192682	10.2767476784456	6.76205930078183	3.50327863709095	0.807705814478503	2.68194502753562	17.0149203348636	11.75118308027	0.557811459726612	0.402918641912353	0	0	0.428630787062348	0.554689352407366	3.61586856681773	3.47901805150876	5.30363735225939	4.50423141641097	4.35893228312001	9.36053222783522	16.8518828451883	7.2006900957071	3.76220380351876	0.809101688216363	0.276621429228762	0	0	4.02651590669591	4.62942179924583	12.2410036149283	8.81065859128111	0	6.32274210228604	7.48868907036963	18.7406165633226	10.1200211357975	2.70209478936683	1.08844883672031	4.43314451652303	3.80309415735962	2.27512621927181	2.83468527950701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-000469425.1-NZ-KI271465.1"	1.36382613536206	0.233376175336535	0.312362193150081	0.378065027184676	0.313764721931699	0	0	0.0707427993936331	0.173761946133797	0.0661246081504702	0.051941306323854	0	0	0	0	0	0	0	0	0.37359900373599	0	0	0	0.169048310837582	0.0743461908510452	0	0.0911277053537527	0.169050209855433	0.288233299423533	0.163730998586743	0.30268634127885	0.1833010668534	0.0803516566620976	0.29217860353611	0.154893098369814	0.159441405283558	0	0.17333612265025	0.442550401573513	0	0	0	0.572735093041155	0.20716306123262	0.056183892322349	0.202779772717671	0.459705172325235	0.30741680346217	0.127248048863251	0.504217088375504	0.020342430920495	0	0.880584192439863	0.390262033079353	0	0.186385394162748	0.133254367782055	0	0.253220301662446	0.181804597414888	0	0.184656053802943	0	0	0.188505361930295	0	0	0	0	0.160881870996574	0.0759878419452888	0.546517005086812	0	0.712961642663625	0.513042849916902	0.203277855418625	0	0	0	0	0	0.390430893731809	0.0284923477694562	0	0.0613747954173486	0	0	0	0	0.163082641180263	0.704575596816976	0.465914664051005	0	0.345876701361089	0.11972463334331	0.650759219088937	0.502205632846963	0.455832890777129	1.13387795187715	0.615732138302911	0.138603049267084	1.24527831970445	0.241834069583723	0	0.254177257385724	0.172124635890193	0.109075704598753	0.0582304085322872	0.168756453754241	0.14306780033257	0.0150504189033261	0.0747042698738054	0	0.400901608092045	0.0647781050005098	0.0572899943969126	0.320764510933944	0.10498551588716	0.225249852384805	0.198308628580872	0.148032203071062	0.0348303694028601	0.105171278939988	0.141047213698901	0.00984574991795208	0	0.0423988842398884	0.0638775298504611	0.0527560256279874	0.0208909717124951	0.0498026839315971	0.0445616783940546	0.02782662897086	0.0904275013528524	0.0611644819536721	0.125955688788684	0.178369666832992	0.320950598339601	0	0.0882110235324247	0.0242370382339278	0.174244521047732	0.109504389054296	0	0.0155789447445988	0.0358527197332017	0.0247987486169929	0.0201219895617179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-000702865.1-NZ-JNKM01000001.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23574812537257	1.21295227902362	0	0.263300027005131	2.03646802879763	3.13454052530245	6.15647093634515	0.151730930483276	0.111466103287602	0.319286198526035	0.534571085739741	0.0236608849170959	0	0	0.32044937147382	0	0	0	0	1.20321875317807	0.34554796454181	2.28767545972749	1.71059346093306	2.34968055029941	0	0	0	2.0360524670647	0.178180980164016	0	0	0	0.313262712930579	0.175798938103384	0	0	0	1.19033993361566	1.18090926240332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-001405175.1-NZ-CYZL01000045.1"	0	0	0	0	0	0	0	0	0.313298054392755	0	0	0	0	0	0	0	0	0	0	0	0	0	0.717918037690697	0.771282918196466	0	0	0.21263131249209	0.202083009482357	0	0.199924166695391	0.269895320973641	0	0.363945738998913	0	0.622111624600071	0.340874728537263	0	0	0	0.584741891274555	0.442072172375401	0.355356313041577	0	0.196539314502742	0.298018907101155	0	0.706250963069495	0.501417698850918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0892102544839891	0	0	0	0	0	0.381349620140027	0.4854778790949	0	0	0	0	0	0	0	0	0	0.290816897207412	0.259104138567474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.366055086826481	0.298757605567093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-002108155.1-NZ-LNKL01000007.1"	0	0	0	0	0	0	0.0640908258560703	0.0555836280949975	0.152699892056973	0.73226880877743	0	0	0.282107341843572	0.406112622985137	0.0998728890502996	0.0404323566672956	0	0	0	0	0	0	0	0	0	0	0	0	0.478128179043744	0	0	0	0	0.456997302966737	0	0	0	0	2.92301808446703	0	0	0	0	0.280201320000531	0.556953367369373	3.22335347049132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55788527781938	0	0.305797587131367	1.04417005055109	0	0	0	0	0	0	0	0	0	0.24774488629145	0	0	0.234901871637493	0	0.246075836098579	0.223610420955491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1861555432984	0.220842535105629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003011855.2-NZ-PXXN02000041.1"	0	0	0	0.331256976199906	0	0	0	0.336028297119757	0.358054919306005	0	0	0	0	0	0	0	0	0	0	0	0.118657937806874	0	0.752433327964288	0	0	0	0	0	0	0	0	0	0.295410502434183	0	0	0	0	0	0	0	0	0	0.194684656132567	0.108893403981249	0.285805017465862	0.811119090870686	0	0	0	0	0	0	0	0	0	0	0	0.1904453178816	0	0.149428436231415	0	0	0.146023663321851	0	0	0	0	0	0	0.294950096827052	0.274400540357987	0	0	0	0.357684803815305	0.298564350146106	0	0	0.314465408805031	0	0	0	0.252360794529469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222604897307741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003460985.1-NZ-QTWF01000009.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137420387161547	0.0245266085831982	0.308077939396933	0	0	0.0635785104634633	0	1.69832164295316	0.810073425055247	0.238371203009163	0	0	0	0	0	0	0	0.0786610878661088	0.00764346511031158	0	0	0	0.0510303091286754	0.0489748669887135	0	0	0.672603378131573	0.0877509936509575	1.72897380121298	1.41584627954679	0	0	0	0.0242685402768981	0	0.0916041950982408	0	0	0	0	0	1.62943495400788	0.216852540272615	1.16931711880262	0	0.490196078431373	0	0.757029560201875	1.09475273688184	0	4.85	0	0	0.586611456176674	0.896378630333453	1.79871520342612	0.170116246101503
"RS-GCF-003461005.1-NZ-QTWG01000138.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335284562812222	0.10798052810149	0	0	0	0.338408047529031	0.154753627739027	0.150549114399333	0.0547717528849604	0	0.176920036032066	0.0554012581917321	0	0.120731182012874	0	0	0	0.1985559566787	0.08005759181799	0.300139470013947	0.0584179119145242	0	0.0954209248489639	0.0844480292753168	0.271682490854075	0.263239910064335	0	0	0	0	0.0393459577649248	0	0	0.0565530892124982	0.0666784087763883	0	0.21212383579265	0.109675771001975	0.123793353041055	0.146884895654496	0.111928566937056	0	0	24.257555847569	21.2515489467162	0	0	0	0.504540867810293	19.3222782984859	22.3480558701397	0	0	0	0	0	0	0	0
"RS-GCF-003464105.1-NZ-QSDS01000060.1"	0	1.62348643712372	0	0	0	0	0	0	0	1.20738636363636	0	0	0	0	0	0	0	0	0	0	0	3.98688016949843	0	0	0.332371206157614	0	0	0	0	0	0	0	0	0.599340725202278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23797866759923	0	0	0	0	0	1.20345232789011	1.55510293955741	2.08452668542824	0	0	0	0.878016715184524	0	0	0	0.993414032893042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.623263037436652	0	0	0	0	0	0.849707912904939	0	0	0	0	0.544932770128656	0	0.945872744697696	1.2578338776591	1.00167855389855	0.110331300376965	0.0413040271426464	0.328804944623976	0.204016789578421	0.270417109129973	0.0616054550364569	0.0409312131338731	0.102565332917474	0	0.0838513036881264	0.0453641118030938	0.107157696765587	0.163101661912529	0.142571998859424	0.0381794433839043	0.0529433649085654	0.160843313867168	1.0671698938847	0.132188116722728	0.120502092050209	0.0387632873451516	0	0	0.0460133492846278	0.0201246289521537	0.0445226063533759	0.14810173449916	0.0959552882025498	0.190193090070913	0.0711184523707107	0	0	0	0.1232049443558	0.169841229902121	0.201251309613302	0.732229217430024	0	0.328762675289359	0.0400595169966808	0	0	0	0	0	1.16931711880262	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003467265.1-NZ-QSFX01000082.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0878665398156621	0.848325109565111	0.462015046467031	1.10312803940639	0.179490180995223	0.0981651149581409	0.457399405887119	0.576401193172898	0.387469035466012	0.0755472453585661	0	0	0.57806839139531	0.276626166679839	0	0	0.318375640328535	0.224562011283777	0.171206651351056	0	0.15676429567643	0.0578719501209305	1.14664903895047	0.127604313703348	0.0741626923764	0.222808391970273	0.154716057077981	0.366694198399362	0.104372418746633	0	0.0963540322441886	0	0.24797307720876	2.00253251003045	4.34583560555567	0	0.288262905240229	0.291283751190491	0.806366179980433	0.257733702233016	0.056592016074676	2.7988429856002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003473495.1-NZ-QUCI01000034.1"	0	0.808360955151187	0	0	1.00268291573826	0	0	0	0	0	1.44948707960005	0.976255735887407	0	0	0	2.01892234292029	0	0	0	0	2.3240589198036	0.672289451167339	0	0	0.708475465757019	0	0	0	1.26483553747033	0.311950639412637	0	0.724966017217943	1.8433615351893	0	1.56924483266467	0	0	0	0	0	0	0	0	0.618833247015391	0	0	0	0	1.00667345322927	0	1.2849635531446	0.692428746284315	1.22422680412371	0	0	0	1.46826571908005	0	1.08719586039855	0	2.47164646069613	0.952436488036231	0	0	2.87784852546917	0	0	0	0	1.83822434083122	0	0	0.708634846837389	0	0	0	1.21120082969109	0	0	0.828775070445881	0	0.919287286150351	0	0	1.42798690671031	0	0	0	0	1.61944855311564	0	0.561958476377309	0	0	1.05424191027304	0	1.02816423481507	0	0	0	0.726615985551682	0	0.454648050817399	1.67195256480971	0	4.89893194456704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003474085.1-NZ-QRNS01000091.1"	0	0.182642224176419	0.0624724386300162	0	0.122777499886317	0.31032991631267	0.134285539888909	0.136432541687721	0.197456756970223	0.320826802507837	0.0892741202441241	0.10316898155277	0	0.0962947456562696	0	0	0.193886861313869	0	0	0.0379013482051004	0.165711947626841	0.136495130994581	0.170275432016383	0.142634512269209	0.118079244292837	0	0.182255410707505	0.223457173946837	0	0.0585984626520975	0.174044646235339	0.131812003130535	0.274140946258921	0	0.0634807780204154	0	0.166062290303996	0.262992737814172	0	0.255824577432618	0	0	0	0.123501055734831	0.39817280211056	0	0	0	0.265807035403235	0.125290306808459	0	0	0	0	0	0	0.190010857763301	0.133716925321123	0	0	0.0730022161387042	0.0349874628258207	0	0.493004037937835	0	0	0.372591006423983	0	0.18797760614605	0.160881870996574	0.177304964539007	0	0	0	0.299877158754245	0.193749205945877	0.122231276390844	0.0825245923285139	0	0.261064147190453	0	0.0745368069851636	0	0	0	0	0	0	0	0	0	0.0756089586398561	0	0.0320256204963971	0	0	0	0	0	0	0.243605359317905	0	0.354689968722794	0.330943188086045	0.104171007125297	0	0.0527199238893972	0	0	0.026354594798105	0.0685630194484858	0.019756501123651	0.112240075614367	0.0190638526924888	0.0323890525002549	0.0264415358754981	0.02262654226505	0	0.0481116189559779	0.0682584047651552	0	0	0.0279025842085682	0.0371176878155003	0.0525106662290778	0.0912284185832909	0.0340306834030683	0.0169248156014042	0.0127122953320452	0.0734007114222799	0.0243600084448029	0.0237183126936097	0.0283831615502772	0	0.0173954031244389	0.0403058204123789	0.0384269057164324	0	0	0.0789630936459608	0	0.0220164557280527	0.0219008778108593	0.291283751190491	0.0398820985461729	0.0622349097255576	0.0991949944679715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003477445.1-NZ-QUDH01000034.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0605976136659738	0.423549603113794	0.159905590795103	0.103535908135412	0.206246481267803	0	0	0.247830085002355	0.141552155371484	0.0585491151528887	0.648849373777168	0.648058740044198	0.27700629095866	0.183938438103997	0	0	0.586669719257076	0.849995050974958	0.42336724647194	0.0422009011133591	0.168479776847978	0.252234348640282	0	0	0	0.201965026269828	0	0.403719632024152	0.248024780032322	0.746287456072954	0.32347425110549	0.546908812932454	0	0.0682924053154255	0.183124288878566	0.198777143144705	0.366395766619511	0.104515825798711	0.0648084101375309	0.321321544778694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003478725.1-NZ-QUFZ01000069.1"	0	0	0	0.219637777697764	0.186439907234778	0	0	0	0	0	0.18341773795611	0.392658064118752	0	0	0	0	0	0	0	0	0.216857610474632	0.295399910361407	0	0.332813861961489	0	0	0	0	0	0	0	0.111216377641389	0.222148697830505	0	0	0.307886851582044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236705934162722	0.19923791497522	0.307652196584539	0.155499834781426	0	0	0	0	0	0	0	0	0	0	0	0	0	0.479608690128319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110348209906817	0	0	0	0	0	0	0	0	0	0	0	0.179260893546608	0.270844618525772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003479185.1-NZ-QUGU01000004.1"	0	0.219847121693838	0.32706159047479	0.507687322219422	0.165976990587058	0.216213466283418	0.265519135689434	0.267812026275897	0.207987784008635	0.722472570532915	0.538891053109986	0.434233623848973	0.416108329219268	0	1.10995097149083	0.237203159114801	0	0	0	0	0.35392798690671	0	0	0	0.273331584011196	0.0999591076377845	0	0	0.420481519159037	0.598049015890524	0.315298272165469	0.121514190385962	0.541192040459422	0	0.236148494235945	0.239162107925337	0	0	0.338742282685898	0.57560529922339	0.261968694740978	0.232348358527185	0	0.0597585753555635	0.136795563915284	0.490051117401039	0.405773280599928	0.459632890613341	0.248840628888135	0	0.681471435836582	0.297254764819024	0.189719358533792	0	0.268689204815999	0	0.261573388609219	0.332266299282791	1.31013982164483	0.331233033646303	0	0	0	0.347450464832379	0	0	0	0.382648368225468	0	0.423059734842842	0.540357987166498	0.176567032412662	1.16980990589029	0.15209848376824	0	0.101638927709313	0	0	0	0.256920271838223	0.473509563401812	0.283949740895861	0	0	0.519639934533552	0	0	0	0	0	0	0.247261729606016	0	0.208166533226581	0	0	0	0	0.0178563456988527	0	0	0	0.154773804533583	0	0	0.692911995763086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-003480145.1-NZ-QUIO01000097.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.659302036685795	0.0422936651445034	0	0.328804944623976	0.107582624012665	0.066060800632208	0.343471509586821	0.0442954224325476	0	0.036514501923307	0.0645521941091132	0.055733051643801	0.209941609989722	0.0668213857174677	0.0279077104150362	0	1.60260996479982	1.02073641492626	0.133464609998906	0.207280896645028	0.258856345885635	0	0.0451286484287603	0.0705776071368076	0	0.0481553621355106	0	0.217880436330495	0.0246902495959777	0.86342624664643	0.0963540322441886	0.129279575513324	0.0354247253155372	0.0889224027544604	0.253815650394189	0	0.0331472745245438	0.524434439510693	0.0853726172004013	0	0	0	0	0	0	0	0	0	1.99849170437406	3.63269424823411	0	0	0.284596229099964	1	0	0	0	0	0	0
"RS-GCF-003481175.1-NZ-QUKF01000070.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.320561376293002	0.112783107052009	0.156365245611447	0.809462554513224	1.34338924285244	0.498851653372188	0.105488792870645	0.10372978670913	0.289102283428201	0.0333667000333667	0.12311500938336	0.150997686430298	0.167661702422347	0.204056704771622	0	0	0.230375182439974	0.344575868553895	0.396564927250848	0.265617436419378	0.0792189679218968	0	0.169073527916201	0.0321833888543843	0.2224880771292	0.232151969698059	0.293292669352864	0.31898835122896	0.165536900700305	1.24633154056403	0.364195300446784	0.48732779117414	0.0914186459755798	0.0995930910849956	0.112432927362943	0.0270487884658934	0.124894195083549	0.542369107843016	0.0492294653929321	0.311851015037848	0.111276436101891	0.0672829025969943	2.09288990825688	0	1.07752956636005	1.92069392812887	4.02245088868101	1.9945248337896	3.80844645550528	4.08678102926337	0	1.43450358625897	3.09498399146211	3.55	0	0	2.17391304347826	2.50986016493367	0	1.27587184576127
"RS-GCF-003481205.1-NZ-QUKG01000035.1"	0	0	0	0	0	0	0.131233595800525	0.237493683678626	0	0.161637931034483	0	0	0	0	0	0	0	0	0	0	0	0	0.172576451367956	0	0	0	0.331603594481711	0.580988652261775	0	0.510151321912378	0.274940093328289	0	0	0	0	0	0	0	0.289570015844397	0	0	0	0	0	0	0.181656879726247	0	0	0	0.11306686224178	0	0	0	0	0	0.190621425848265	0	0	0.418363976659694	0.114561801110751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.374101785317431	0.273981646530666	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269740068661108	0	0	0	0	0	0	0	0	0	0.161886181561579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
