"X"	"SRR16937040"	"SRR16937041"	"SRR16937044"	"SRR16937046"	"SRR16937047"	"SRR16937049"	"SRR16937050"	"SRR16937057"	"SRR16937058"	"SRR16937059"	"SRR16937063"	"SRR16937064"	"SRR16937065"	"SRR16937068"	"SRR16937073"	"SRR16937074"	"SRR16937076"	"SRR16937077"	"SRR16937080"	"SRR16937082"	"SRR16937083"	"SRR16937089"	"SRR16937092"	"SRR16937095"	"SRR16937097"	"SRR16937100"	"SRR16937101"	"SRR16937104"	"SRR16937107"	"SRR16937111"	"SRR16937112"	"SRR16937113"	"SRR16937115"	"SRR16937116"	"SRR16937120"	"SRR16937121"	"SRR16937124"	"SRR16937126"	"SRR16937130"	"SRR16937132"	"SRR16937135"	"SRR16937136"	"SRR16937139"	"SRR16937142"	"SRR16937143"	"SRR16937146"	"SRR16937148"	"SRR16937152"	"SRR16937155"	"SRR16937157"	"SRR16937158"	"SRR16937163"	"SRR16937164"	"SRR16937170"	"SRR16937171"	"SRR16937177"	"SRR16937179"	"SRR16937180"	"SRR16937181"	"SRR16937184"	"SRR16937187"	"SRR16937190"	"SRR16937191"	"SRR16937194"	"SRR16937200"	"SRR16937201"	"SRR16937203"	"SRR16937204"	"SRR16937206"	"SRR16937209"	"SRR16937211"	"SRR16937214"	"SRR16937215"	"SRR16937217"	"SRR16937221"	"SRR16937223"	"SRR16937227"	"SRR16937229"	"SRR16937233"	"SRR16937234"	"SRR16937238"	"SRR16937240"	"SRR16937244"	"SRR16937245"	"SRR16937246"	"SRR16937247"	"SRR16937255"	"SRR16937256"	"SRR16937257"	"SRR16937259"	"SRR16937263"	"SRR16937267"	"SRR16937268"	"SRR16937269"	"SRR16937272"	"SRR16937274"	"SRR16937275"	"SRR16937279"	"SRR16937281"	"SRR16937284"
"MJ006-1-barcode39-umi145585bins-ubs-3"	0.315704263356719	0.177079724371559	0.332394509147192	0.35781996849048	0	0	0	0.417890365233592	0.268977111082374	0.161222604752708	0	0	0.402030252776521	0.24761148356654	0.273483672097712	0.203805641797299	0.14846916255367	0.189552322015945	0.244167118827998	0.138633652513138	0.150652324565368	0.102982823936151	0.120627261761158	0.263744142575474	0.160521955260978	0.215063500328255	0.405872802992871	0.350839604702858	0.154706058488871	0.189345038299337	0.313301053830817	0	0	0	0.119199062434265	0.112101094805497	0	0	0.0983809309646953	0.23680649526387	0.505989363288434	0.53347814975722	0.307710171853228	0.12958268699633	0.425344675858023	0.0312052851097513	0	0	0	0	0	0.145052774520091	0	0.155915479847342	0.201953904021407	0.511024207672561	0.76239822353812	0	0	0.901035073348723	0	0	0	0.117512062267568	0.307830305995556	0.172154411650666	0	0	0	0.140812218699517	0.173743077424259	0	0	0	0.0805338242061666	0.110732716294424	0.611813139687804	0.770701744219737	0	0	0.307923035195762	0.385993346413034	0.108356449375867	0.138737371341839	0.114640554096011	0	0.677448974427566	0	0.0627231496670848	0.328065913701134	0	0	0.68616180485702	0.997166230016575	0	0.525755049101353	0.128863384677338	0	0	0.098256735340729
"MJ006-1-barcode39-umi147946bins-ubs-3"	0.126821370750135	0.115486776764061	0.0608967039658978	0	0.0465811385206607	0.177249966765631	0.185263925165523	0.121615152730519	0	0.0218322277269292	0	0	0.251268907985326	0.147165315704642	0.148330127239437	0.0571417687282147	0.0882789615183981	0.0669008195350393	0	0.0515846148886095	0	0.0588473279635147	0.0466059874986292	0.0716974368166338	0.0362468931234466	0.031693568469427	0.151761135032117	0.18747154449771	0.299431080946202	0	0	0	0	0	0.0540903308525237	0.0262054507337526	0	0.0883006491553218	0.0271718761712016	0.0284167794316644	0.0835031562204881	0.0937047448675356	0	0.0264840528167682	0	0.0205498219015435	0	0.0740869363894195	0	0	0	0.0298335493693805	0	0.102392255422135	0	0.0407859696264485	0.078953861337281	0.311067594381721	0.0589424048501179	0.234566981904833	0.233231462119994	0.206115570212663	0	0.145161959271702	0.0244633355758058	0.0697923290475674	0	0	0	0.0907072574444742	0.0899740936661341	0.0251916015076205	0	0	0	0	0.180113214020241	0.202816248478878	0.114395303063439	0.116971890192638	0	0	0.164701803051318	0.0367594744580942	0	0	0.133031602235509	0.117180026784006	0	0	0.0933367902514908	0.118402876751376	0.118551516022417	0.0908945089023151	0	0.178339818417639	0.223497432799758	0	0	0.0602218700475436
"MJ006-1-barcode39-umi169644bins-ubs-3"	0.164597949271452	0.0538938291565616	0.121793407931796	0.0320435792678042	0	0.0797624850445341	0.0303711352730365	0	0	0	0	0.0201997531141286	0	0.0373753182741947	0.20163626671611	0.0228567074912859	0.040126800690181	0.027875341472933	0	0	0	0	0	0	0	0	0.0494106021034799	0.125873751305605	0.264497454835812	0.107582408124623	0.0783252634577044	0	0	0	0	0.0218378756114605	0	0.0203770728819973	0.26984483921745	0.443166441136671	0.133207415875541	0.112871624499531	0.0406409660938226	0.0302674889334494	0	0.0456662708923189	0	0.0173641257162702	0.0834423345812097	0	0	0.0113161738987305	0	0.0558503211393465	0.0580617474061545	0.172740577241429	0.286207747347644	0	0	0.0558492814059126	0.0469143745643665	0.0387982249812071	0	0.691247425103341	0.0530038937475791	0.0387735161375374	0	0	0	0.0328273884084764	0.0372306594480555	0.0222848782567412	0.0220592290299454	0	0	0	0	0.0289737497826969	0.0100937032114799	0.00913842892129985	0.0287182105363924	0.0618442378230828	0.0888522884882108	0	0.169572486267017	0.117213663764233	0.0629008119265723	0.593074421274153	0.0241242883334942	0.0475820790864241	0.0518537723619393	0.0306970421207271	0	0.0908945089023151	0	0.11348897535668	0.0302023557837511	0	0	0
"MJ006-1-barcode39-umi233032bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0.276395798783859	0.179868719194562	0	0.0514275918553932	0	0	0	0.0677048070412999	0.123534906143602	0	0	0	0	0	0	0.0508851335065213	0	0.0516395558998193	0.122828254058673	0	0	0	0.164274338144702	0.0538667598416026	0.793295991444675	0	0	0	0.479149063074706	0.225743248999063	0.0986994890849977	0	0	0	0	0	0	0	0	0.135794086784766	0	0	0	0	0	0	0	0	0	0	0	0	0.101930564899191	0.110116785830606	0	0	0	0	0	0	0	0	0	0	0	0	0.0588799354002994	0.060313630880579	0	0	0.205877253814147	0.303562111653939	0.888464294244089	0.240008930564858	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode39-umi72580bins-ubs-5"	0.0377765785213168	0.0808407437348424	0.360305498464896	0.0720980533525595	0.00970440385847097	0.155093720919927	0.10022474640102	0.0672764674679466	0.0232768653821285	0.0167940213284071	0	0.134665020760857	0	0	0.641991331958189	0.0190472562427382	0.0501585008627262	0	0.0587809730511847	0.0322403843053809	0.0512217903522251	0.033101621979477	0.0411229301458493	0.0588943230993778	0	0	0.077645231876897	0.238356678004232	0.309412116977742	0.0817626301747138	0.087225861577898	0	0	0	0.0300501838069576	0.0218378756114605	0.00613599109404721	0.105766711625605	0.0234240311820703	0.121786197564276	0.0735623042894776	0.351392793253258	0	0.12958268699633	0	0.0821992876061741	0.043621690885793	0.125021705157145	0	0.0502423855627826	0	0.0133736600621361	0	0.267616122126036	0.0328175094034787	0.139152131666707	0.185048112509252	0.00519890129885884	0.0627698337364892	0.0856355648223993	0.0790842314085036	0.0363733359198817	0.0127667723471711	0.0995396292148812	0.167166126434673	0.279169316190269	0.0679040289723857	0.0423894958829202	0.0168246312601649	0.0872517428751609	0.0372306594480555	0.0600722805181719	0	0	0.0651940481668968	0.0940183440235673	0.13437017553891	0.227926831623882	0.0992547482462191	0.109661147055598	0.114872842145569	0.0725070374477523	0.0866851595006935	0.161267371816155	0.0644853116790065	0.0669792364367046	0.159782522250258	0.0430457241247369	0.0554858631670366	0.21286719591295	0.0285195747990666	0.0153485210603635	0.158068688029889	0.149708602897931	0.0127715733159262	0.282564387622753	0.126849894291755	0	0	0.0285261489698891
"MJ006-1-barcode40-umi105749bins-ubs-4"	0	0	0.180152749232448	0.114822825709632	0	0.0487437408605486	0.0151855676365183	0.103502257642995	0	0.0705348895793098	0.0412662854447916	0.107732016608686	0.125634453992663	0.0911023382933495	0.0880710130484159	0	0.0762409213113438	0	0	0	0	0	0	0	0	0	0	0.190149709419106	0.214592274678112	0	0	0.125789930815538	0.0715066879784639	0.345740767985876	0	0	0	0	0	0	0	0	0	0	0	0.0144609857825677	0	0	0.12290830363989	0	0	0	0	0	0	0	0	0.429775840705664	0.369729630423467	0	0.130019838078387	0.162467567108805	0	0	0	0	0	0	0	0	0	0	0	0	0.021092192053996	0.0229822618724276	0	0	0.0252342580286998	0.060313630880579	0	0	0	0	0	0	0	0.0310885785345322	0	0.087651198317097	0	0.0855131887648826	0	0	0	0	0	0	0	0
"MJ006-1-barcode42-umi125821bins-ubs-3"	0.453318942255801	0.823805674250298	0.268960442516049	0.291062511682555	0.106748442443181	0.265874950148447	0.112373200510235	0	0	0.176337223948274	0	0.605992593423858	0	0.221915952253031	0	0	0.188595963243851	0.170039582984892	0	0.98010768288358	3.99228660098225	0.11033873993159	0.0548305735277991	0.396896525234937	3.25704225352113	1.35376813890838	0.769393661325616	0	0	0.279714261124021	0.119268014810595	0.233609871514571	0.403802473290149	0.294247462115639	0	0	0.0710021826596892	0.451206613815655	0.2398620793044	0.374154262516915	0.262438490978677	0.42699548513502	0.615420343706456	0	0	0.0197887173866715	0	1.08120622793309	0.109377114248342	0	0	0.091558134271547	0	0.107046448850414	0.174185242218464	0.443847316523116	1.2879348630644	0.0623868155863061	0.20668115986405	0	0.305613640019302	0.249763573316521	0.0585143732578675	0.237789114235549	0.173281960328624	0	0.280669986419194	0.158960609560951	0	0.56756826800971	1.01763802491352	0.60750515943377	0	0	0.0824512962110753	0.133714978166851	0	0.0231789998261575	0	0	0.132422859695587	0.290028149791009	0.182038834951456	0.828866859555092	0.372581800812037	0	1.92462024538547	0.0956571647216377	0.0337740036668918	0.0601036788460094	0.217785843920145	0.392483609972153	0	0	0	0	0	0	0	0
"MJ006-1-barcode42-umi135709bins-ubs-3"	0	0	1.03778133008551	0.379182354669017	0	0	0	0	0	0	0.274126039026116	0.63292559757603	0	0	0	0	0	0	0.0949538795442214	0	0	0.724557725550774	0.233029937493146	0	0	0	0	0.12319558638421	0.199620720630801	0	0	0.455239749618138	0.315470682257929	0.308959835221421	0	0	0	0	0.0384154111385953	0	0	0	0	0	0	0.041860748317959	0	0	0.0676559469577376	0.0516002878752902	0.145963405561677	0.0442359525132194	0.283012071751279	0.314158056408824	0	0	0	1.92532644767739	1.94127193116752	0	0	0	0.0404281124327085	0	0	0	0	0	0	0.0233247233428648	0	0.0426319410128962	0.129597970550929	0	0	0.0710360821511397	0	0	0	0	0	0	0	0	0	0	0.104834686544287	0.270231490338626	0.103734439834025	0.443264631489319	0.277417682136375	0.206108711382025	0	0	0	0	0	0	0	0
"MJ006-1-barcode42-umi141606bins-ubs-3"	0	0	0	0	0	0.146231222581646	0.160967016947093	0	0	0	0	0	0	0	0.0533061394766728	0.278089941143978	0	0	0	0.232130766998743	0.141613185091446	0	0.0137076433819498	0.494200189486083	0.662800331400166	0	0	0	0	0	0	0.311479828686094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.559007701350735	0.621761658031088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115894999130788	0	0	0	0	0	0	0.305708144256031	0.290243357892387	0	0	0	0	0.808918848846254	0	0	0	0	0	0	0	0	0.0919175911251981
"MJ006-1-barcode42-umi174216bins-ubs-3"	0.283324338909876	0.361858567194056	0.342543959808175	0.98534006248498	0.0989849193564039	0	0.133632995201361	0	0	0.0319086405239735	0.109060897246949	0.150375939849624	0	0	0.0254942406192783	0.121902439953525	0.429356767384936	0.192339856163238	0	0	0.201874114917593	0	0	1.29311448544286	3.58326429163215	0.790075385416431	0.589397896520082	0.0696322879562923	0.0948198422996307	0.453997762285911	0.300840216462546	1.08119440534308	0.0715066879784639	0	0	0.0902632191940368	0	0	0.277340529195713	0.456021650879567	0.296237387544113	0.0425930658488798	0	0.321592069917899	0	0.0479495844369349	0	0	0.14771548419106	0	0	0.106989280497089	0	0	0	0	0	0	0	0.282969692456624	0.116615731059997	0	0.093622997212588	0.221199176033069	0	0	0.087143503847895	0.0434492332799932	0	0	0.069807486465104	0	0	0	0	0	0	0	0.0891610450347392	0.0968673465657784	0.269632087813906	0.795444852000341	0.177704576976422	0.330835270122848	0.549319321710055	0	0.0397648811030055	0.3037114979912	0	0	0.884106818771066	2.08301357247791	0	0	0	0.0694830461367426	0	0	0	0.123613312202853
"MJ006-1-barcode43-umi124055bins-ubs-5"	0	0	0	0.104141632620364	0.145566057877065	0	0	0	0.26380447433079	0	0	0	0	0	0	0	0	0	0.461204557786218	0	0	0.10666078193387	0.0822458602916987	0.0640155685862802	0	0	0	0	0	0	0	0.200664889634311	0	0	0	0	0.120966681568359	0	0	0.010148849797023	0	0	0	0	0	0	0.125412361296655	0	0	0	0.223182755600757	0	0.398275170064527	0	0	0	0.0370096225018505	0	0	0	0	0	0	0	0	0	0	0	0.185070943861814	0	0	0	0	0.332875872339183	0.168737536431968	0.12744708856528	0	0	0	0	0	0	0	0	0	0	0.0216899351470939	0	0	0	0	0	0.172438568759879	0.0614874619045073	0.315032141792845	0	0	0.337162347590857	0	0
"MJ006-1-barcode45-umi120059bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103246938194247	0	0	0	0	0	0	0.303715419622151	0	0	0.0685918783239724	0.109677144560865	0	0	0	0.100465795963102	0.122686005616293	0.170168432019448	0	0	0	0	0	0	0	0	0	0.585742879671429	0.450871122814538	0	0	0	0	0	0	0	0	0	0	0.0699741700285944	0	0.131771454039861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222402907977808	0	0	0	0	0	0.307437309522537	0	0	0	0	0	0
"MJ006-1-barcode45-umi135865bins-ubs-3"	0.380464112250405	0.804557878122955	0	0	0	0	0	0	0	0	0	0	0.356801849339163	0.502230839309491	0	0	1.38236828377673	0.964486814963483	0	0	0	0	0.0109661147055598	3.58231121808824	5.19884009942005	0	0	1.12215110206487	1.04800878331171	0.989758154746536	1.19980062660211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114165677230797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.860423127759013	0.527434342180786	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32218772390733	1.37865594998884	0	0	0	0	1.15115374643505	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode45-umi38159bins-ubs-10"	0.196977873718295	0.304115178812026	0	0	0	0	0	0	0	0	0.445086364440252	0.877567051958254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252376545806343	0.272178902456966	0	0	0	0	0	0	0	0	0.0928936367858802	0	0	0	0	0	0	0	0	0	0	1.50795867076236	0.270113346628632	0.81571939252897	0.954848260547742	0	0	0.346265544716658	1.20905045305882	0.722616940274982	0	0	0	0	0	0	0	0.331729398654077	0.152025192746227	0	0	0	0	0	0	0	0	0	0.829637193273557	0.797577411925275	0	0	0.566037735849057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode46-umi135319bins-ubs-3"	0.0674581759309228	0.180929283597028	0.583593413006521	0.0400544740847553	0	0	0	0	0	0	0	0	0.0201015126388261	0.0210236165292345	2.43354115002202	0.0342850612369288	0	0	0	0	0	0	0	0.0102424909738048	0	0	0	0	0	0.434632928823479	0.160210766163486	0	0	0	0	0	0	0	0	0	0.041751578110244	0.0543061589573217	0	0	0	0.400340974822663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.625448137045708	0.310255495400462	0	0	0	0	0	0	0	1.87574651346668	2.06162956464525	0	0	0.791002080443828	0.661670540245695	0.279436350609028	0.853985264567984	0	1.45398890376889	0	0	0	0	0	0	0	0	0	0	0	0.215530903328051
"MJ006-1-barcode46-umi18951bins-ubs-14"	0	0	0	0	0	0	0	0	0.126729600413811	0	0	0	0	0.070078721764115	0	0	0	0	0.463465364442033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304508529243837	0.161600279524808	0	0	0.0552807135896859	0.244925575101488	0	0	0	0	0	0	0	0	0	0.0366633624377062	0	0.230438450301422	0	0	0	0	0	0	0	0.0409561396976692	0	0	0.202140562163542	0.056682288858474	0	0	0	0	0	0.228063961574678	0.152025192746227	0	0	0	0	0	0.0857681971524959	0.31098491433428	0.104301599851959	0.190079321563037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode49-umi104059bins-ubs-5"	7.20183486238532	2.85252338607229	0	0	1.89041787163015	1.2717685115434	4.94745793597765	0.826724282923421	0	0.33084222016962	0	0	0.211065882707674	0.399448714055456	0.315201520383804	1.06855107521761	2.7928253280366	1.97078664213637	0	0	0	0	0.0877289176444786	0.491639566742632	1.17543496271748	0	0	0.88647258898203	1.13783810759557	0.50563731818573	0.955924238108801	0	0	0	3.39366742459908	2.1590379687864	0	0	0.308260250356045	2.03991880920162	0.0039763407724042	0	0	0.345238545647157	0.1906717512467	0	0	0	0.603265527039827	0	0.292868510514074	2.06983108038598	1.19070897096811	0	0	0.0575801924138096	0	2.15841052257623	0.24265899139594	0	0	0	0.171287528991212	1.09493592136369	0.0244633355758058	0.012407525164012	1.14191942055229	0.850969129849623	0	0	0	0.00193781550058619	0	0.91102870324408	0	0	0	0	0	0	0.296754842209388	0.0426511984986778	0.251386962552011	7.19181330930133	2.31430618581323	2.16008037508372	0	0	0.139920872334266	0.0275475194710876	0	0	0	0	1.83910655749337	1.3757643135075	0.465116279069767	0	0	0.611727416798732
"MJ006-2-barcode51-umi169896bins-ubs-4"	0.234754452239611	0.288716941910151	0.0507472533049149	0.0507356671740233	0.126157250160123	0	0	0	0	0	0	0	0	0.362073395781261	0	0	0.120380402070543	0	0	0	0	0	0	0.222774178680255	0.352112676056338	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0599655198261	0.0805142083897158	0.114319797206621	0.0425930658488798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116975279224324	0	0	0	0	0	0	0	0	0.225215029425079	0.0529868698536503	0	0	0	0	0	0	0	0.0752146752188538	0	0	0.0151405548172199	0	0	0	0	0	0.0382135180320038	0	0	0	0	0	0	0	0	0	0.0482481658601655	0	0	0	0	0
"MJ006-2-barcode52-umi11005bins-ubs-18"	0	0	0	0.323106090950359	0.21737864642975	0	0	0	0	0	0	0	0.251268907985326	0.261627227919363	0	0	0	0	0	0.580326917496856	0.439904787730875	0	0	0.314956597444498	1.18061309030655	0.371267516356145	0.483518034869768	0	0	0	0	0.775704573362485	0	0	0	0	1.65321131476758	0	0.112435349673937	0.213802435723951	0.0546746856205577	0	0.16256386437529	0.077560440391964	0	0	0.0254459863500459	0	0.230030219656308	0	0	0.136822829866469	0	0.0325793539979522	0.14641658041552	0.0407859696264485	0.133234641006662	0	0	0	0.143423945096778	0.237639128009894	0.113837053428942	0.105069608615708	0.120278066581045	0.0542829225925524	0.213897691263015	0	0	0.0820684710211909	0.138063695453206	0	0	0	0	0	0	0	0.277576838315697	0.299740468618635	0	0	0	0	0.883687604490088	0.139540075909801	0.146768561162002	0	0	0	0	0	0	0	0.0184478281230044	0	0	0	0	0
"MJ006-2-barcode52-umi269442bins-ubs-3"	0	0	0	0	0.207674242571279	0.212699960118757	0.38267630444026	0	0	0	0	0	0	0	0.380095951051058	0.0933315555894173	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154918667699458	0	0	0	0	0	0	0	0	0.0599655198261	0	0	0	0	0	0	0	0	0	0	1.39456567494534	0	0.050408411003436	0	0	0	0.47503658741393	0.259067357512953	0	0	0	0.179615034046432	0.179441790538083	1.324552631019	0	0.209976963692333	0.151992183259147	0	0	0	0.198692087735515	0.175294354901261	0.0707302657713959	0.190260850383279	0	0.092038656235619	0.100286233625138	0	0	0	0	0	0	0.214545769764216	0.154152634824266	0	0	0	0	0	0.313039993989632	0	0	0	0	0.126296669457492	0	0	0	0	0
