"X"	"SRR3053242"	"SRR3053243"	"SRR3053245"	"SRR3053250"	"SRR3053251"	"SRR3053252"	"SRR3053253"	"SRR3053258"	"SRR3053259"	"SRR3053260"	"SRR3053261"	"SRR3053266"	"SRR3053267"	"SRR3053268"	"SRR3053269"	"SRR3053274"	"SRR3053275"	"SRR3053276"	"SRR3053277"	"SRR3053282"	"SRR3053283"	"SRR3053284"	"SRR3053285"	"SRR3053290"	"SRR3053291"	"SRR3053292"	"SRR3053293"	"SRR3053298"	"SRR3053299"	"SRR3053300"	"SRR3053301"	"SRR3053306"	"SRR3053307"	"SRR3053308"	"SRR3053309"	"SRR3053314"	"SRR3053315"	"SRR3053316"	"SRR3053317"	"SRR3053322"	"SRR3053323"	"SRR3053324"	"SRR3053329"	"SRR3053331"	"SRR3053332"	"SRR3053337"	"SRR3053338"	"SRR3053339"	"SRR3053340"	"SRR3053345"	"SRR3053346"	"SRR3053347"	"SRR3053348"	"SRR3053353"	"SRR3053354"	"SRR3053355"	"SRR3053356"	"SRR3053361"	"SRR3053362"	"SRR3053380"	"SRR3053386"	"SRR3053391"	"SRR3053392"	"SRR3053393"	"SRR3053459"	"SRR3053460"	"SRR3053461"	"SRR3053511"	"SRR3053512"	"SRR3053535"	"SRR3053536"	"SRR3053541"	"SRR3053542"	"SRR3053543"	"SRR3053544"
"GB-GCA-900066055.1-FMEF01000035.1"	0	0	0.0373487376126687	0.0606456428438141	0.0982004762723099	0.141745894554883	0	0.633832422468713	1.27659574468085	0.320248435149692	1.34060144492841	1.18374235927379	0.931810374441773	0.41074756056022	0.94400037949764	0.97809809060277	0.725443729748029	0.428351309707242	0.811292611052498	0.621343371581478	0.175950363476409	0.398058252427184	0.306381706770288	0.294362321622832	0.214188485867563	0.257518916513003	0.280659976186426	1.04073864096542	1.07341557813256	0.703390006867417	0.535957902942896	0.570043419195013	1.40811168612348	0.771498771498772	0.808384760544703	0.967719396310788	0.646347363328495	0.77858361774744	0.917050343422145	0	0.125751012994271	0.0642781286680454	0.420086242871053	0.0466058400702673	0.260113628585119	1.2786347563163	1.59814662111752	2.21152744356594	1.0763510302217	1.66338859230121	1.29072352224108	1.3758296460177	0.78249068807207	0.377366867189061	0.418551272530885	0.377477194086191	0.288556667033088	0.258890469416785	0.337236533957845	0.223550566166108	0.238847651943852	0.590243208647419	0.60858298323452	0.421395393382177	1.07765993841943	0.871876316727709	0.741385803050273	2.66737325560855	3.21540040637634	2.87608785743887	2.79161781946073	1.30173564753004	1.53304729306272	1.45393327211509	1.58542006223144
"GB-GCA-900066645.1-FMFR01000008.1"	0.127186772575652	0.134525887143688	0.126985707883074	0.027990296697145	0.039280190508924	0	0	0.174627300067911	0	0.23290795283614	0.0965024386427062	0	0	0	0	0.107637588918008	0.16443391207622	0.26502311248074	0.156437588678284	0.0453535307723706	0.171320090753345	0.0315533980582524	0.0523090718876102	0.0618587487468271	0	0.0286132129458892	0.0708737313602086	0	0	0	0	0.093231400335633	0.077024912745216	0.085995085995086	0.107104605498036	0.0489100055897149	0	0	0	0	0.0314377532485678	0.0363311162036778	0.0612046181666435	0.0394357108286877	0	0	0	0	0	0	0	0	0	0.0621545428311394	0.033754134881523	0.0454370696585229	0.0329779048037815	0.0881934566145092	0.0843091334894614	0.0680371288331632	0.0293966340853972	0	0	0	0	0.0583411661750883	0	0	0.0879783824545969	0.0911728139245752	0.0854826103946854	0.0519210799584631	0.108470327339343	0.0956535047444138	0.0740850496369833
"GB-GCA-900066795.1-FMGD01000054.1"	0.131986273427564	0.134525887143688	0	0.286900541145736	0.203765988265043	0	0.0932535854395781	0.19403033340879	0.282038594755072	0.587122131107768	0.0521634803474088	0.0501779034759602	0.15888010992786	0.482878839487868	0.218211142999454	0	0	0	0	0.235838360016327	0.365791545122008	0	0	0.132249738700113	0.110096885259028	0	0.206951295571809	0.133635700979995	0	0.0874034919776081	0.0565191970376145	0.255720412349165	0.543988446263088	0.294840294840295	0.150456469628194	0	0	0	0	0	0	0	0	0.0806639539677703	0.0855636936135259	0.279300978834623	0	0.335166723960124	0.198495904274651	0.191064905872436	0.298778593111361	0.497787610619469	0.245430658620391	0.0532753224266909	0	0.0768935024990388	0	0	0	0.102055693249745	0	0	0	0	0.598699965788573	0.508864616082715	0.442477876106195	0	0.148725360816104	0	0.0683860883157483	0.0482124313900015	0.183194330617558	0.214263850627487	0.213364942954512
"GB-GCA-900112995.1-FONU01000001.1"	0.302368553670418	0.578097731239092	0.331158806832329	0	0	0	0	2.23781651198137	2.82285997031173	1.27128924256393	2.54036149291881	0.549676124441201	0.807282720714531	0.835520647578593	0.735276677498162	0	0	0	0	0	0	0	0	0	0	0	0	1.26346480926541	3.55587808417997	0.994734980126111	0.939388033521731	0	0	0	0	0.352850754611515	0.207063376874698	0.703924914675768	0.154728658766699	0	0	0	0.0918069272499652	0.146987649452381	0.167704839482511	0.0128119715061754	0.0196332508736797	0.0286467285436003	0.363443205009925	0.185445349817364	0.195998757081053	0.304203539823009	0.199231946409494	0	0	0	0	0.0825035561877667	0.131147540983607	0.170092822082908	0.0293966340853972	0.0213340918788224	0.117790254819585	0.13168606043193	0.957919945261717	1.57197031082877	1.53455093202787	1.22769828652182	1.41603301284065	1.25984251968504	1.18698710433763	0.148345942738466	0.631538350286844	0.673400673400673	0.758630908282709
"GB-GCA-900542515.1-UQOA01000002.1"	0	0	0	1.16159731293152	1.29133626298088	0.992221261884183	0.591677921409737	6.71021569705397	4.53983176645225	3.94973070017953	4.1026577293237	3.07225618100538	5.60374441772587	5.30565629445591	4.52550935698869	0	0	0	0	5.94584788425779	3.99129508728064	3.07766990291262	5.93707965924376	0.00639918090484418	0	0	0	3.79646877784077	1.08248669569424	1.15497471541839	1.36815435587605	0	0	0	0.122405263426327	0	0	0	0	0	0	0	4.28432327166504	3.85752953196981	1.67704839482511	0	0	0	0.00559143392322961	0.0224782242202866	0.131462580968999	0	0	0	0	0	0	0.844950213371266	2.41373926619828	1.73494678524566	2.98375835966782	2.26852510311478	2.00047116101928	2.42541780395537	1.38556277796784	1.28350565585194	2.05234419130107	0	0	0	0	0.0185432428423083	0.0457985826543894	0	0
"GB-GCA-900545115.1-UQXN01000021.1"	0.95990017038228	0.381762652705061	0.629948707733679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12708059322418	3.16247626985229	2.05582524271845	1.76729935734569	0	0	0	0	0	0	0	0	1.35318718201433	1.09760500661933	0.997542997542998	1.68052226245729	0.29346003353829	0.311562651185293	0.0959897610921502	0.147180919314665	2.75766658980862	2.01550929160263	2.62142976915768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114820703055997	0.123588680114791	0.16991297140489	0.195388823759281	0	0	0	0
"GB-GCA-900756345.1-CAAEJT010000082.1"	0.136785774279475	0.0618091913903432	0.0597579801802699	0	0	0	0	0.122885877825567	0.0148441365660564	0.126158474452909	0.0365144362431861	0.0228081379436183	0.0472346272758502	0.218397483419824	0.158914636749603	0.304193186072632	0.200706098563621	0.554699537750385	0.130971004474843	0.10884847385369	0.189841181645599	0	0.033627260499178	0.0490603869371387	0.0120105693009849	0.0349717047116424	0	0.0465700170081801	0	0.0457827815120804	0.0272851296043656	0.210436589329	0.103502226501384	0.108108108108108	0.191258224103636	0.0279485746226942	0.0251572327044025	0	0.0490603064382217	0	0	0	0.0778967867575463	0.118307132486063	0.160859743993429	0.158868446676575	0.302352063454667	0.189068408387762	0.134194414157511	0.123630233211576	0.10756029352009	0.0241980088495575	0.0664106488031646	0.168705187684521	0.168770674407615	0.199224074656601	0.126415301747829	0	0	0	0	0.273787512444887	0.0333739055322156	0.241823492793181	0.359219979473144	0.281982303179594	0.437770664658256	0	0.0963572760217013	0.049730625777041	0.0610590074247753	0.0333778371161549	0.108470327339343	0.145393327211509	0.343754630315602
"GB-GCA-900762515.1-CAAFHA010000156.1"	0.499148088598786	0.243600930773706	0.211642846471789	0.209927225228587	0.184125893010581	0.169403630077787	0.0803910219306708	0.0970151667043948	0.0470064324591786	0.131010723470328	0.109543308729558	0.109479062129368	0.0815870834764686	0.504918952493538	0.241929745499395	0.589666791463871	0.461865841272912	0.0770416024653313	0.323789427729472	0.131525239239875	0.0694540908459508	0.0339805825242718	0.0523090718876102	0.422345939719716	0.448394587236768	0.343358555350671	0.430912286670069	0.0546691504009071	0.0483792936623125	0.0582689946517387	0.0389787565776652	0.210436589329	0.214225538572632	0.199017199017199	0.24226041719794	0.786053661263276	0.0870827285921626	0.106655290102389	0.230206053287041	0.0830066866497579	0.153695682548554	0.0586887261751719	0.353317568507442	0.254539588076075	0.335409678965022	0	0	0	0	0.0730542287159314	0.0764873198365084	0.0795077433628319	0.0779603268558889	0.961175608781549	0.654830216701546	0.657089930446332	0.475431460921183	0	0	0	0	0.323567060162139	0.129569280301543	0.14605181247905	0.119739993157715	0.178264674423881	0.237714178120881	0	0	0	0	0.0556297285269248	0.0843658101528226	0.145393327211509	0.109645873462735
"GB-GCA-900763655.1-CAAFLB010000040.1"	0.112788270019918	0.159976730657359	0.196703351426722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068030296158556	0.060193545399824	0.104368932038835	0.145718128829771	0.0618587487468271	0.0540475618544319	0.0540471800089019	0.0963882746498838	0	0	0	0	0.114541434698063	0.134793597304128	0.162162162162162	0.127505482735758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0938833570412518	0.252927400468384	0.0583175389998542	0.628353053575366	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-900767615.1-CAAFZU010000193.1"	0.0911905161863166	0.0363583478766725	0.0547781484985808	0	0.0343701666953085	0.0553154710458081	0.038587690526722	0.0646767778029299	0	0	0	0.223519751847459	0.20611473720371	0.286521469073714	0.118593012499704	0.0608386372145264	0	0	0	0	0.0370421817845071	0	0.0149454491107458	0.0554595678419829	0.0360317079029546	0.0953773764862974	0.130407665702784	0.20855268486272	0.175374939525883	0.151915593199176	0.120834145390762	0	0.223853652665784	0.144963144963145	0.066302851022594	0.29346003353829	0.450895016932753	0.931456200227531	0.74345233602536	0.0322803781415725	0.0279446695542825	0	0.0445124495757407	0.0233029200351336	0.0513382161681155	0.0512478860247015	0.0490831271841992	0.0486994385241205	0.212474489082725	0.286597358808654	0.958481726701245	1.90127212389381	0.762278751479803	0.0821327887411485	0	0.461361014994233	0.0796966032758052	0.219061166429587	0.206088992974239	0.413082567915634	0.404203718674212	0.0355568197980373	0.0490792728414936	0.0167600440549729	0	0	0.0141216343438147	0.123653064829535	0.0879783824545969	0.0290095317032739	0.0708284486127393	0.0482124313900015	0.065082196403606	0.0535659626568717	0.0829752555934213
"GB-GCA-902363575.1-CABJAJ010000014.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14290897546374	0.657498726675001	1.60679611650485	1.19937229113735	0	0	0	0	0	0	0	0	2.63445299805546	1.4442171139728	1.16707616707617	2.24154638649462	0.0489100055897149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-905205225.1-CAJLCQ010000084.1"	0.141585275131386	0.163612565445026	0.0971067177929386	0.730080238850532	2.5360272997324	1.31719965427831	0.816772782815615	0.265174788992012	0.106382978723404	0.0388179921393566	0	0.0752668552139403	0.124527653727241	0.342623574906329	0.166030217499585	0	0	0	0	0	0	0.00970873786407767	0	0.223971331669546	0.442389302586276	0.438735931836968	0.691727618075636	0.141734834372722	0.163280116110305	0.168563877385387	0.0896511401286299	0.713886151141419	0.628234444578168	1.03931203931204	1.21385219564441	0.125768585802124	0.065795839380745	0.0853242320819113	0.0981206128764435	0.650219045423103	2.94117647058824	0.592476664244592	0.0389483933787731	0.123684729417248	0.0273803819563283	0	0	0	0	0	0.0286827449386906	0	0	0	0	0	0	0	0	0	0	0.224007964727635	0.353370764458754	0.217880572714648	1.5224084844338	0.910770427511101	0.435417058934287	0.0264970853206147	0.175956764909194	0.15748031496063	0.136772176631497	0	0	0	0
"GB-GCA-905211175.1-CAJLZT010000005.1"	0	0	0	0	0	0	0	0	0	0	0	5.94608156190129	4.47011336310546	4.82478110160492	5.89170086098527	0	0	0	0	0	0	0	0	1.71071436189501	2.30803106733926	1.69453805557322	2.01564891988433	0.0506195837045436	0.0423318819545235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42335878645006	3.4809753799034	4.68087544402429	0.995275238334871	1.89940994661422	2.24920524894232	2.63758296460177	2.12514076170127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GB-GCA-905212915.1-CAJMGJ010000030.1"	1.48784526409253	1.49432809773124	0.517902494895673	1.4578279529763	2.13340534701593	1.18928262748487	2.44388706669239	0	0	0	0	0.385457531247149	0.519580900034352	0.829509707667956	0.913166196247717	0	0	0	0	0.852646378520568	0.180580636199472	0.0194174757281553	0	1.78963759305476	1.03090719833453	0.5023208494945	0.708737313602086	0.7430954887827	0.199564586357039	0.724200362100181	0.116936269732996	0	0	0	0.0102004386188606	1.95989379541643	0.770198355104015	1.07366325369738	1.52086949958487	0.304357851049112	1.22257929299986	1.4979598680901	2.16163583252191	3.18891498019252	1.69073858580327	0	0	0	0	0	0.0932189210507446	0	0	1.04996781282603	0.418551272530885	1.28272342805215	0.637572826206442	0.523470839260313	0.437158469945355	0.374204208582398	0.676122583964136	1.30137960460816	0.0942322038556677	0.509984197672748	0	0	0	1.0863804981452	2.28534322042774	1.07749689183589	1.04777256740914	0.0333778371161549	0	0	0
"JF824799"	0.17278203066881	0	0	0	0	0	0	0	0	0	0	0	0.072998969426314	0.0460838726482198	0.0569246459998577	0	0	0	0	0.498888838496077	0.338009908783627	0.371359223300971	0.302645344492602	0.895885326678185	0.416366402434142	0.38150950594519	0.521630662811136	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282939779237111	0.22357609971494	0	0.109344470934089	0.188240125949757	0	0	0	0	0	0	0	0	0	0	0	0	0.0512091038406828	0.240437158469945	0.194391796666181	0.297640920114647	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"L76596"	0	0	0	0	0	0	0	0.329851566794942	0.16328550222662	0.359066427289048	0.29472366396286	0	0	0	0	0.697304380381879	0.677080814431494	0.215716486902928	0.178266089424091	0	0	0	0	0	0	0	0	0.0607435004454523	0	0.0915655630241608	0.118885207561879	0.0852401374497216	0.173306053676736	0.105651105651106	0.0918039475697455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241640910368081	0.184047613356598	0.134817477876106	0.176132590304045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103842159916926	0.378440919828376	0.309917355371901	0.361535042228478
"LC371917"	0.0431955076672026	0	0.0273890742492904	0	0.0932904524586944	0.0691443388072601	0.1318412759663	0.229602561200401	0.0667986145472538	0.0921927313309719	0.0260817401737044	0	0.0171762281003092	0.0300546995531868	0.0284623229999288	0.168476226132535	0.0725443729748029	0.101694915254237	0.0691235856950558	0.068030296158556	0.199101727091726	0.0242718446601942	0.033627260499178	0	0	0	0.0170096955264501	0.0202478334818174	0	0.0104051776163819	0.0155915026310661	0.0612663487919874	0.07221085569864	0.0319410319410319	0.066302851022594	0	0.0251572327044025	0	0	0.0737837214664515	0.0803409249685623	0.0642781286680454	0	0	0.0616058594017387	0	0	0	0	0.0337173363304299	0.0717068623467266	0.0276548672566372	0.0375364536713539	0	0	0	0.030229746070133	0.0227596017069701	0.0156128024980484	0	0.0220474755640479	0	0.00785268365463897	0.150840396494757	0	0	0	0	0.439891912272984	0.103605470368835	0.16852286049238	0.0593383770953864	0.0265149689051728	0	0.0711216476515039
"LC468799"	0.393559069856735	0.203606748109366	0.189233603904188	0.534148161970517	0.873984238823558	0.719101123595506	1.08688661650267	1.15124664489215	1.00692726373083	0.868552574118104	0.558149239717274	0.102636620746282	0.0858811405015459	0.0821495121120439	0.180261378999549	0	0	0	0	0.925212027756361	0.509329999536973	0.631067961165048	0.773426991481094	0	0	0	0	0.368510569369078	0.0604741170778907	0.5639606268079	0.645098421360359	0.559388402013798	0.507883018413768	0.233415233415233	0.719130922629673	0	0	0	0	1.82153562370302	2.21810814587118	1.57621150299033	0.0278202809848379	0.0860415508989549	0.126634266548018	0.766155896069287	0.914909490713472	0.779191016385929	0.136990131119126	0	0.0191218299591271	0	0	0.10433083975227	0.0911361641801121	0.0244661144315124	0.12366714301418	0.0284495021337127	0.0437158469945355	0.0583175389998542	0.132284853384287	0	0	0	0.461854259322614	1.28350565585194	1.49453963472039	0.211976682564918	0.155009530991433	0.244508910070452	0.214927706135209	0	0	0	0
"LC522508"	0	0	0	0.16794178018287	0.171850833476542	0.0691443388072601	0.0771753810534439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.460741025148781	0.282248378573144	0.114452851783557	0.365708453818677	0	0	0	0	0	0	0	0	0	0.102564102564103	0	0.0754773945203412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0568990042674253	0.171740827478532	0.106915488166399	0.187403542294407	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LC522510"	0	0	0	0	0	0	0	0.756718300294279	0.230084116773874	0.776359842787132	0.041730784277927	0	0	0.0300546995531868	0	0.20591538749532	0.220051264690236	0.394453004622496	0.149161421763015	0	0	0	0	0	0	0	0	0.0242974001781809	0	0.0998897051172663	0.0760085753264471	0.0825763831544178	0.052954627512336	0	0.0943540572244606	0	0.0251572327044025	0	0.0867990036983923	0	0	0	0.094588955348449	0.448133077598724	0.171127387227052	0	0	0	0	0	0	0	0	0.0244178561122333	0.0472557888341322	0	0	0	0	0	0	0.298677286303513	0	0.0359143801177992	0	0	0	0	0	0	0	0	0.0361567757797811	0	0.0385242258112313
"LC522513"	0.158383528113076	0.0981675392670157	0.0846571385887157	0.0419854450457175	0.0417352024157317	0	0.0289407678950415	0.11965203893542	0.0098960910440376	0.0533747391916153	0.00782452205211132	0.0296505793267038	0.0429405702507729	0.0520948125588571	0.130452313749674	0.0280793710220891	0.0677080814431494	0.0647149460708783	0.0218285007458071	0	0.0740843635690142	0.0266990291262136	0.100881781497534	0.0341289648258356	0.0600528465049243	0	0.0510290865793502	0	0	0.0582689946517387	0.0155915026310661	0.0346288058389494	0.03610542784932	0	0.0127505482735758	0.0174678591391839	0.00967585873246251	0	0.0301909578081365	0.0415033433248789	0.0768478412742769	0.0307417137108043	0.0250382528863542	0.0197178554143438	0.0102676432336231	0.035873520217291	0.166882632426277	0.0486994385241205	0.0167743017696888	0	0	0	0	0.106550644853382	0.0573820292985891	0.0384467512495194	0.0109926349345938	0	0	0	0	0.0284454558384298	0	0	0	0.0324117589861602	0.0353040858595368	0	0.0272314040930895	0	0	0.0222518914107699	0.113291230776648	0.103305785123967	0.026670617869314
"MJ005-barcode33-umi70860bins-ubs-3"	0	0	0.0174294108859121	0	0.0662853214838092	0.0311149524632671	0.0418033314039488	0.0226368722310255	0.0420583869371598	0.0388179921393566	0.0104326960694818	0	0	0.0540984591957362	0	0.0327592661924373	0.0169270203607873	0.0338983050847458	0.0327427511187107	0	0	0	0	0.0853224120645891	0.108095123708864	0.152603802378076	0.104893122413109	0.0769417672309063	0.0514029995162071	0.0665931367448442	0.0779575131553303	0	0	0	0	0	0.042573778422835	0.149317406143345	0.124537700958563	0.0783952040581047	0.139723347771413	0.0670728299144821	0.0778967867575463	0.0788714216573754	0.095831336847149	0	0	0	0	0	0	0	0	0.0621545428311394	0	0	0.0549631746729691	0.0369843527738265	0.0374707259953162	0	0	0	0.127606109387883	0.179571900588996	0	0.191229378018345	0.141216343438147	0	0	0	0	0.0148345942738466	0.0241045171865208	0.0229568411386593	0.0829752555934213
"MJ006-1-barcode28-umi157746bins-ubs-3"	0.748722132898179	0.632635253054101	0.819182311637867	1.17792498600485	2.68823803795448	1.61452031114952	1.63676120650846	0.388060666817579	0.170707570509649	0.57256538405551	0.198221225320153	0.155095338016604	0.0601167983510821	0.194353723777275	0.066412086999834	0.973418195432422	1.13169221840693	0.998459167950693	1.00774911776476	0.938818086988072	1.02792054452007	1.50485436893204	1.71499028545808	0.279430899511529	0.186163824165265	0.117632097666434	0.144582411974826	0.793715072487244	1.72048863086599	0.476557134830292	0.438511011498733	0.964279054899976	0.982067637501504	0.99017199017199	0.861937063293722	0.534516489659027	0.955974842767296	0.529721274175199	0.762321684655446	0.0783952040581047	0.261981277071399	0.108993348611033	0.347753512310474	0.523419434635309	0.547607639126566	0	0	0	0	0.168586681652149	0.136243038458781	0.0898783185840708	0.0895100049086132	0.688139581344758	0.783095929251333	3.01282723428052	0.698032318346708	0.369843527738265	0.362217017954723	0.140934052582981	0.312339237157345	0.120893187313327	0.553614197652048	1.12292295168319	0.701334245638043	1.73727028165819	1.00028243268688	0.529941706412295	0.345629359643059	0.526315789473684	0.451836654943337	0.378282153983089	0.576097960757846	0.631313131313131	0.548229367313676
"MJ006-1-barcode31-umi166219bins-ubs-3"	0.163183028964988	0.243600930773706	0.0597579801802699	1.18025751072961	1.66204306090885	1.48314606741573	0.643128175445366	0	0	0	0	0.520025545114497	0.68275506698729	0.290528762347472	0.341547875999146	0.388431299138899	0.442520675146298	0.375963020030817	0.22556117437334	0.444464601569232	0.171320090753345	0.0800970873786408	0.0298908982214916	1.20944519101555	0.960845544078789	0.817066191899282	0.830640131541646	0.159957884506358	0.0967585873246251	0.0936465985474372	0.0954979536152797	0.871047654564343	1.37200625827416	1.19410319410319	0.6732289488448	1.29262157629961	0.601838413159168	0.696814562002275	0.524567891916371	0.336638229190685	0.492524800894229	0.72382762282712	0.929197384893587	1.18307132486063	0.1334793620371	0	0	0	0	0.398988479910087	0.659703133589885	1.01285951327434	0.744954234400716	0.863504184332616	0.992371565516776	0.69204152249135	0.541387270528746	0	0	0	0	0.0355568197980373	0	0	0	0	0	0.609432962374139	0.297450721632208	0.302527973477	0.258890191481047	0.945705384957721	0.241045171865208	0.23339455157637	0.367461846199437
"MJ006-1-barcode33-umi150609bins-ubs-3"	0.0623935110748482	0	0.0149394950450675	0.0419854450457175	0.0613752976701937	0	0.20258537526529	0.012935355560586	0	0.0436702411567762	0	0.0250889517379801	0	0.0420765793744615	0	0.140396855110446	0.101562122164724	0.13251155624037	0.0618474187797868	0.0997777676992154	0.189841181645599	0	0.0149454491107458	0.473539386958469	0.152133877812475	0.0890188847205443	0.155922208992459	0.0101239167409087	0	0	0	0.0479475773154684	0.03610542784932	0	0.0204008772377212	0.0593907210732253	0.0212868892114175	0.0497724687144482	0.0528341761642388	0	0	0.0307417137108043	0.297677006537766	0.399734705218062	0.116366623314395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119714600392664	0	0	0.0329504801355677	0	0.0251366807013134	0	0.0317506838608832	0	0	0	0
"MJ006-1-barcode34-umi121582bins-ubs-4"	1.07748794125411	0.567190226876091	1.84253772222499	0.219257324127636	1.09739032234306	0.853932584269663	1.66891761528073	0	0	0	0	0	0	0	0	0	0	0	0	0.739262551589641	0.856600453766727	0.934466019417476	1.16574503063817	0.0341289648258356	0	0.0349717047116424	0	0	0.0695452346395743	0.239319085176784	0.461898265445332	0.330305532617671	0.570465760019256	1.15724815724816	0.385066557861988	0.0174678591391839	0.125786163522013	0	0	1.80308969333641	0.932653346374179	0.586887261751719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118657298985168	0.208971181416144	0.238847651943852	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode35-umi150744bins-ubs-3"	1.89340308607905	1.07257126236184	1.86494696479259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0178507675830061	0	0	0	0	0.212128199216048	0.248008942294257	0.134145659828964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212334113973458	0	0.194752700815757	0	0	0	0	0	0.0117680286198456	0	0	0	0	1.36478267319389	0.76652364653136	1.23201714110805	0.720106682471477
"MJ006-1-barcode37-umi144579bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07615673530274	0.139607654350704	0.208845208845209	0.198908553067782	0	0	0	0	0.0184459303666129	0.300405197708537	0.282264825890112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0825035561877667	0.577673692427791	0.218690771249453	0.731241272874256	0	0	0	0	0	0	0	0	0	0.0170965220789371	0	0	0	0
"MJ006-1-barcode37-umi190318bins-ubs-3"	0.0863910153344052	0	0.17927394054081	0	0	0	0	0	0	0	0	0.155095338016604	0	0.625137750706285	0.113849291999715	0	0.0483629153165353	0	0	0	0	0	0	0.0298628442226062	0	0	0	0.111363084149996	0.0786163522012579	0.129024202443136	0	0	0	0	0	0	0.118045476536043	0	0	0	0	0	0	0.0842490185885601	0.160859743993429	0	0	0	0	0.0842933408260747	0	0.148644911504425	0.21655646348858	0	0	0	0	0	0	0	0	0	0	0	0	0.0486176384792403	0	0	0	0	0	0.0445037828215398	0.0265149689051728	0.0420875420875421	0.035560823825752
"MJ006-1-barcode38-umi101137bins-ubs-4"	0.655131866285906	1.91608493310064	1.80269906877148	1.27822354916962	0.483637345641126	0.262748487467589	0.234741784037559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27770312066722	1.73352550244215	1.01417943663763	1.17366899132506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0211824515157221	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi115514bins-ubs-4"	0	0	0	3.48712446351931	2.77170844278595	1.61106309420916	1.65283941089459	0	0	0	0	0	0	0.0120218798212747	0	0	0	0	0	0	0	0	0	3.68592820119025	1.90968051885659	1.06822661664653	1.66128026308329	0.0303717502227262	0.0786163522012579	0.445341601981146	0.118885207561879	0	0	0	0	0	0	0	0	1.36499884712935	1.47058823529412	1.69638365658711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0341394025604552	0	0.0826165135831268	0	0	0	0	0	0	0	0.397456279809221	0.804373782442029	1.05263157894737	0.976944118796405	0	0	0	0
"MJ006-1-barcode38-umi128011bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.918069272499652	0.656066825604532	0.616058594017387	0	0	0	0	0	0	0	0	0.566050300783591	0.351043002767839	0.457865855789731	0.362756952841596	0	0	0	0	0.846252311193287	0.852016176528329	0.909830962984245	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode38-umi134760bins-ubs-3"	0	0	0	0.083970890091435	0.191490928731004	0.165946413137424	0.141488198597981	0	0	0	0	0	0	0	0	0	0	0	0	0	0.268555817937677	0.133495145631068	0.156927215662831	0.232503572876005	0	0.184396261206842	0.303339570221693	0	0	0.0353776038956985	0	0	0	0	0	0	0	0	0	3.24648374452386	0.653206650831354	1.97864848247722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0768136557610242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
